Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,weight,FREIGHT,DISTANCE,AIR_TIME
75,75,Directed,75_75,,,23353,62881772,272463,193247,1534435,21928,385847
1,32,Directed,1_32,,,363,12557400,51909,48125,48495,21034,81877
54,19,Directed,54_19,,,3,99898,298,230,0,2172,354
37,51,Directed,37_51,,,30832,625958650,2083003,1694736,5654939,211755,1463089
13,25,Directed,13_25,,,5708,214019464,850954,746694,1876899,130895,685109
29,17,Directed,29_17,,,25655,492668391,1986527,1522849,2842569,174290,1382695
45,6,Directed,45_6,,,282,29508460,54,39,16944224,110316,80562
22,72,Directed,22_72,,,2,108915,68,50,30825,3440,405
36,19,Directed,36_19,,,263,5660077,20025,11537,0,18235,39030
24,12,Directed,24_12,,,14866,509842062,2152673,1838710,1564224,282210,1850397
55,27,Directed,55_27,,,10403,248883615,902830,701507,3185097,128861,476282
5,42,Directed,5_42,,,2,30881,50,22,15210,1992,276
54,34,Directed,54_34,,,12,335697,1073,796,2190,4712,780
47,18,Directed,47_18,,,2269,166668640,27205,15612,81868284,80813,132949
72,45,Directed,72_45,,,4,209374,586,530,696,5569,835
47,51,Directed,47_51,,,8973,324329885,419296,292703,117565521,218214,738408
17,54,Directed,17_54,,,603,6030000,30150,19718,0,4992,37836
22,56,Directed,22_56,,,1,10000,50,47,0,1042,191
6,40,Directed,6_40,,,1473,27222475,102322,71614,43212,91871,216310
31,24,Directed,31_24,,,1,43400,175,166,180,1025,125
38,16,Directed,38_16,,,1,19886,76,74,0,972,178
35,32,Directed,35_32,,,1679,57129414,238613,176940,401086,21709,125453
19,21,Directed,19_21,,,370,38297617,297,197,23473693,24868,23601
36,10,Directed,36_10,,,2,6900,17,10,0,337,96
72,4,Directed,72_4,,,1,50400,252,242,0,3016,397
28,24,Directed,28_24,,,4,114412,396,346,0,3268,425
33,25,Directed,33_25,,,1395,2635098,12999,7283,7,3386,56115
6,30,Directed,6_30,,,712,14744874,61971,48992,0,80619,83144
72,26,Directed,72_26,,,35,1434364,5389,4909,0,23160,9202
31,28,Directed,31_28,,,4,114412,396,325,0,2780,384
5,45,Directed,5_45,,,5,91145,275,197,3020,3224,546
19,19,Directed,19_19,,,534,48064108,890,398,13372086,6229,12405
78,27,Directed,78_27,,,3,114265,417,212,0,7347,1042
48,32,Directed,48_32,,,16535,606821364,2494764,2168421,2274259,516235,2507315
50,26,Directed,50_26,,,1157,15086966,58074,50991,0,18982,102835
12,50,Directed,12_50,,,100,5368095,16610,13705,0,24990,14957
32,55,Directed,32_55,,,1202,42653335,178639,161609,199924,75957,219005
51,18,Directed,51_18,,,4045,114440908,241149,183646,25191317,88935,327882
6,49,Directed,6_49,,,25767,730566115,2600547,2137034,33335361,527748,2119656
16,54,Directed,16_54,,,1,44119,162,118,0,1854,216
25,28,Directed,25_28,,,1,28603,99,81,0,1170,206
19,28,Directed,19_28,,,2,57206,198,109,0,1012,151
45,12,Directed,45_12,,,1676,56497749,193000,164648,1020037,69427,132725
22,38,Directed,22_38,,,2,56502,231,81,0,2391,329
44,24,Directed,44_24,,,2766,96898865,407037,325714,367890,13407,168624
37,6,Directed,37_6,,,6241,299904535,1110322,940079,684554,350287,1847003
49,46,Directed,49_46,,,484,6972459,27017,21178,0,14122,35329
72,36,Directed,72_36,,,5797,237306818,925294,762230,580701,166390,1223877
1,54,Directed,1_54,,,1,38300,150,143,0,406,53
39,5,Directed,39_5,,,10,245100,954,777,14,5885,1274
26,5,Directed,26_5,,,516,8741948,35083,25907,27046,36159,53730
51,21,Directed,51_21,,,5446,159872029,279405,205309,30335861,117153,400352
13,51,Directed,13_51,,,23470,678054640,2758976,2268082,1810718,285699,1697104
34,40,Directed,34_40,,,560,6166077,29430,21333,948,52980,104493
8,38,Directed,8_38,,,6861,94935520,392867,310562,0,89820,555649
48,55,Directed,48_55,,,3810,68752462,269835,219510,25036,103818,451532
15,15,Directed,15_15,,,138106,2613113113,9000824,6730732,153578539,154529,4049865
4,27,Directed,4_27,,,5353,237065633,878955,749281,600678,388671,861510
25,21,Directed,25_21,,,1700,112207492,112510,86495,32937757,60800,198594
13,36,Directed,13_36,,,19809,678787299,2594188,2167795,32624489,416148,1981674
53,4,Directed,53_4,,,6800,264432048,1034387,879914,1205643,339970,951798
23,33,Directed,23_33,,,13,355504,990,431,29111,1017,452
31,13,Directed,31_13,,,1845,54364613,237658,193268,58609,69217,195037
46,39,Directed,46_39,,,3,138381,332,244,12060,2823,325
12,36,Directed,12_36,,,60453,2214665680,8518480,7046424,37924576,1940723,8190462
48,45,Directed,48_45,,,5164,78199254,329869,278456,701665,193496,595679
38,45,Directed,38_45,,,1,42750,162,144,0,1308,160
54,1,Directed,54_1,,,1,39500,150,142,0,406,67
49,21,Directed,49_21,,,1130,90700652,95111,85349,38704004,99948,187323
12,49,Directed,12_49,,,782,36731365,134222,122146,258715,85648,202704
56,46,Directed,56_46,,,11,104084,326,261,14394,2031,524
25,33,Directed,25_33,,,1401,2711609,12646,6803,16402,3339,56397
30,5,Directed,30_5,,,1,35000,156,121,0,1252,148
31,5,Directed,31_5,,,1,12350,50,46,2,444,109
41,47,Directed,41_47,,,647,118001779,175,147,59038903,89111,134428
36,72,Directed,36_72,,,5810,237641410,927031,754657,3136642,159774,1145098
39,1,Directed,39_1,,,17,695241,1587,1336,105444,8688,1754
17,18,Directed,17_18,,,12150,230059627,650969,494977,40787707,50127,388416
30,32,Directed,30_32,,,623,21270840,103229,90562,21765,49340,67304
48,78,Directed,48_78,,,1,30000,58,50,0,2060,260
46,32,Directed,46_32,,,291,9925219,48311,43103,0,27780,40432
6,25,Directed,6_25,,,9934,392361561,1563583,1397879,4486389,759256,2993120
49,26,Directed,49_26,,,1490,66221952,244738,219178,200772,87145,261478
9,47,Directed,9_47,,,561,66035884,1231,757,37239443,41789,84492
25,72,Directed,25_72,,,1047,39155538,157079,129626,2200678,23422,221287
12,42,Directed,12_42,,,21137,854694673,3110086,2589421,3563793,847873,2652267
53,8,Directed,53_8,,,8816,352474369,1196557,1051024,1769001,321503,1070034
8,36,Directed,8_36,,,4312,202352347,672296,594604,301994,236184,835841
9,38,Directed,9_38,,,1,18720,69,61,0,1264,227
36,49,Directed,36_49,,,2028,91466804,336771,289813,953485,107311,560496
9,6,Directed,9_6,,,231,9522921,33764,28028,248916,27739,78457
6,45,Directed,6_45,,,281,30414120,983,610,13092536,90199,67779
1,45,Directed,1_45,,,22,483027,712,513,52930,5644,1167
12,23,Directed,12_23,,,330,25157386,55947,49563,246900,67634,53929
40,32,Directed,40_32,,,1094,37102098,155863,131099,104882,53612,159347
37,13,Directed,37_13,,,28240,770319334,3039586,2499529,1651444,180735,1406393
38,27,Directed,38_27,,,10956,175401366,663410,542158,532748,103297,624685
29,27,Directed,29_27,,,5380,172699019,693173,530986,755546,121215,360750
48,25,Directed,48_25,,,7245,276379348,1015529,863467,8447989,326521,1379689
8,48,Directed,8_48,,,30381,931355599,3528036,2999594,10700802,787882,2904860
42,22,Directed,42_22,,,880,23072961,86155,69638,44728,67315,140675
22,5,Directed,22_5,,,29,1766940,725,597,389465,3993,1551
40,53,Directed,40_53,,,1,34600,143,130,0,1328,178
9,31,Directed,9_31,,,1,38170,160,84,0,1249,173
56,48,Directed,56_48,,,283,11855380,43072,35770,922,21637,37755
27,8,Directed,27_8,,,6627,263396929,893244,793882,845879,177895,663644
5,12,Directed,5_12,,,218,11100281,36367,31515,18495,34823,24203
4,13,Directed,4_13,,,4644,207751215,780212,691256,1518799,219537,854196
42,41,Directed,42_41,,,187,8492254,29060,26002,420446,31278,59736
25,48,Directed,25_48,,,7260,275124805,1012798,869613,9747161,328756,1644896
24,44,Directed,24_44,,,2771,97256520,406426,321633,236972,12426,142648
12,28,Directed,12_28,,,517,17828099,69839,56830,22250,74300,43032
47,34,Directed,47_34,,,5031,311821623,258867,195724,140313272,154184,558341
36,8,Directed,36_8,,,4305,202100290,671525,595678,217576,227321,987535
38,31,Directed,38_31,,,3,145992,149,51,23247,1438,204
8,2,Directed,8_2,,,563,19947845,84244,71985,38926,79565,174819
20,38,Directed,20_38,,,1,10090,44,42,0,641,92
8,41,Directed,8_41,,,5714,214150203,651485,583541,883665,203485,815254
46,6,Directed,46_6,,,30,1006881,4814,4133,11705,7851,5329
21,45,Directed,21_45,,,712,60744386,7989,6879,38928299,24211,36677
37,49,Directed,37_49,,,990,41766253,158427,136457,48341,98471,241305
49,16,Directed,49_16,,,9352,178605741,463901,341539,22961060,80255,430904
18,1,Directed,18_1,,,15,265724,320,276,67676,5382,1293
39,42,Directed,39_42,,,8973,149156503,467346,336098,510257,83454,516207
42,47,Directed,42_47,,,6379,334613490,318589,242059,138590778,208260,701482
47,8,Directed,47_8,,,5261,276070858,428256,376580,95729717,222240,750058
1,21,Directed,1_21,,,455,43439597,254,125,14606613,9535,21687
12,10,Directed,12_10,,,318,29029000,53674,46285,0,31277,37350
24,29,Directed,24_29,,,2246,78524509,328577,254979,589028,70854,279796
18,47,Directed,18_47,,,2546,215415187,27250,15494,114470007,72624,159183
37,78,Directed,37_78,,,395,23570300,74381,65366,60438,54972,72777
4,31,Directed,4_31,,,1604,55989655,207987,180904,136113,111770,205494
32,2,Directed,32_2,,,159,6445312,24240,18765,76902,50688,47395
25,10,Directed,25_10,,,1,3450,8,1,0,332,102
20,31,Directed,20_31,,,3,26850,119,99,0,653,195
56,32,Directed,56_32,,,100,3400000,16568,13444,0,7271,9354
18,12,Directed,18_12,,,5562,204254036,671533,547354,18677115,373557,684673
44,9,Directed,44_9,,,194,12414175,402,262,2301714,1236,3489
20,42,Directed,20_42,,,3,92953,295,261,0,2991,356
36,4,Directed,36_4,,,2554,112247456,426627,368595,212025,150261,738260
16,13,Directed,16_13,,,1,125000,168,151,0,1838,219
49,18,Directed,49_18,,,360,15218992,47278,40008,1386441,38152,57305
39,49,Directed,39_49,,,2,60804,214,189,0,3093,435
28,13,Directed,28_13,,,6353,132953742,538333,403648,141668,79168,350157
13,45,Directed,13_45,,,10425,275312641,1145068,938868,707411,70433,393038
33,44,Directed,33_44,,,1,32870,149,139,181,83,28
12,17,Directed,12_17,,,26394,965000845,3790057,3253699,7489076,1109103,3968219
24,20,Directed,24_20,,,5,138000,672,631,0,5645,801
19,48,Directed,19_48,,,3757,64321395,255014,203778,35665,82309,387921
33,36,Directed,33_36,,,1744,15912410,64624,46506,163023,16208,96549
21,36,Directed,21_36,,,6749,268001829,283462,185388,112888289,189570,615494
23,21,Directed,23_21,,,7,483261,76,44,107438,2687,1004
39,28,Directed,39_28,,,49,1609232,5730,4773,3200,34704,5233
39,35,Directed,39_35,,,2,44600,193,191,27,2684,387
37,32,Directed,37_32,,,2142,103000436,381488,326822,306126,90798,563500
29,4,Directed,29_4,,,4526,162909401,623272,549885,902562,202881,735462
17,40,Directed,17_40,,,6357,112660149,460747,347632,343854,171033,612802
41,51,Directed,41_51,,,733,28943001,116248,105857,109568,151704,197019
36,25,Directed,36_25,,,23157,494972280,1798023,1174197,568329,101529,1061720
29,35,Directed,29_35,,,362,12267269,51393,40646,117764,26210,38794
49,17,Directed,49_17,,,4282,104974623,393487,344157,510908,132677,663340
12,5,Directed,12_5,,,222,11274074,36378,31094,87877,37008,28431
32,6,Directed,32_6,,,53098,1721310960,6875697,5281221,30751883,321811,2819331
48,1,Directed,48_1,,,10194,192051780,798900,589567,802596,184934,774310
42,55,Directed,42_55,,,1539,36716600,77833,64009,46377,19589,170425
27,39,Directed,27_39,,,4510,117470158,266127,224480,6309714,144176,368178
23,10,Directed,23_10,,,1,3274,9,1,0,452,117
40,20,Directed,40_20,,,33,1932160,3561,2815,69385,3858,1225
10,34,Directed,10_34,,,1,3000,13,1,0,115,35
24,33,Directed,24_33,,,2487,87962100,366628,285361,224634,13949,145778
23,26,Directed,23_26,,,1685,26278089,103217,88921,17,59526,183701
39,23,Directed,39_23,,,2,20000,100,88,0,1218,158
39,32,Directed,39_32,,,1463,64088838,223454,202727,670832,148931,358693
13,78,Directed,13_78,,,661,34352408,118947,106708,125527,24024,123916
33,50,Directed,33_50,,,3,29266,109,73,0,380,59
19,72,Directed,19_72,,,1,82900,189,150,0,2279,252
37,22,Directed,37_22,,,3421,94795227,341494,278403,224753,82740,339456
25,55,Directed,25_55,,,673,23142888,95901,67554,249560,26240,89226
2,38,Directed,2_38,,,1,35253,154,149,126,2297,305
45,48,Directed,45_48,,,5248,92360441,326990,276451,7771772,197389,741099
9,19,Directed,9_19,,,1,35000,156,2,0,979,156
27,30,Directed,27_30,,,3516,101405274,384452,313693,234865,183133,449814
39,12,Directed,39_12,,,10036,359299869,1270406,1026952,245224,691540,1288608
53,39,Directed,53_39,,,44,4852745,7204,6765,74731,24311,10386
12,9,Directed,12_9,,,5043,177731007,720229,633790,215449,235339,717483
24,34,Directed,24_34,,,1507,16220711,57055,46107,570869,15483,73922
18,26,Directed,18_26,,,6761,163592462,388824,307221,35139492,71188,285692
22,25,Directed,22_25,,,341,9623100,37209,31259,278,23329,57531
35,16,Directed,35_16,,,1,125000,168,145,0,781,112
48,5,Directed,48_5,,,13059,232838589,930530,687222,1554462,118725,647998
53,12,Directed,53_12,,,1392,60723031,232041,210947,798093,194300,423974
49,4,Directed,49_4,,,7541,253669122,942889,750393,1170774,117624,564169
39,13,Directed,39_13,,,10283,337249977,1392646,1137319,552607,146724,781462
6,19,Directed,6_19,,,330,27847773,11281,9879,11656233,82001,56883
72,55,Directed,72_55,,,1,34700,68,63,0,2119,279
29,48,Directed,29_48,,,22682,604077395,2451732,1952694,2928050,280854,1898431
35,36,Directed,35_36,,,330,12342000,49500,37856,3684,21912,70026
51,72,Directed,51_72,,,530,20063283,81277,71515,78490,64117,104413
20,17,Directed,20_17,,,4138,63884260,268113,201068,15545,72730,340060
36,53,Directed,36_53,,,2299,136733799,352603,306358,23284093,174219,707077
13,4,Directed,13_4,,,4639,207019629,778649,694786,1029297,224270,1001262
31,44,Directed,31_44,,,2,63741,167,115,0,2530,374
2,53,Directed,2_53,,,10413,437588508,1511877,1186132,32437893,396560,1652315
51,9,Directed,51_9,,,3886,79366573,271029,221646,24054,45774,205798
34,22,Directed,34_22,,,1581,37821401,157282,132330,144279,138784,269581
2,49,Directed,2_49,,,180,8373870,30728,26564,555472,19125,44168
5,8,Directed,5_8,,,1187,18218932,75077,65030,369,42135,133652
34,12,Directed,34_12,,,22886,848513653,3352094,2883052,15170888,801111,3263452
55,4,Directed,55_4,,,1681,62590745,234337,207474,176442,217824,339604
9,26,Directed,9_26,,,1662,46520452,185764,139519,491323,62936,151103
6,10,Directed,6_10,,,1,3000,13,1,0,2374,276
20,5,Directed,20_5,,,1,10090,44,23,1,236,47
30,46,Directed,30_46,,,75,4732252,398,328,545900,9693,5580
42,32,Directed,42_32,,,3070,128885370,509115,464704,410661,177778,880985
31,51,Directed,31_51,,,431,8611900,31110,24329,0,40440,54578
39,6,Directed,39_6,,,2087,75830283,315383,246589,174056,338227,577831
53,37,Directed,53_37,,,940,46870950,170395,147556,617158,61683,247052
34,34,Directed,34_34,,,3,90471,384,337,3340,176,95
5,20,Directed,5_20,,,1,12350,50,45,0,236,68
27,20,Directed,27_20,,,995,13556305,52773,41975,189,19075,79408
18,28,Directed,18_28,,,32,1028071,3560,2984,6800,18188,2664
42,19,Directed,42_19,,,16,641603,526,398,181507,10108,2262
51,53,Directed,51_53,,,1629,65972603,264721,235816,360169,173293,510429
18,38,Directed,18_38,,,12,260500,150,113,51878,1489,2097
17,24,Directed,17_24,,,5605,173333275,637122,508363,7436682,121702,477466
34,19,Directed,34_19,,,399,21928056,13178,9348,10729533,34758,59642
51,47,Directed,51_47,,,8786,307037601,419135,292849,96986502,223571,826034
48,10,Directed,48_10,,,3,133085,300,259,13283,3928,490
33,55,Directed,33_55,,,3,112600,461,405,0,1668,529
8,13,Directed,8_13,,,6165,246857712,894305,791505,661458,244354,880938
50,18,Directed,50_18,,,2,37000,140,66,0,1384,266
45,50,Directed,45_50,,,1,21803,80,11,0,806,108
55,8,Directed,55_8,,,4034,137827513,410059,362225,153727,106117,521360
56,35,Directed,56_35,,,1,40000,138,125,0,436,68
5,27,Directed,5_27,,,631,8164509,32199,26770,0,15493,56932
27,29,Directed,27_29,,,5430,174807746,699683,519787,577649,126592,344592
26,33,Directed,26_33,,,1237,16468626,67177,56726,0,30500,99363
13,28,Directed,13_28,,,6347,132700010,537979,400090,306232,73541,365049
38,49,Directed,38_49,,,390,7615967,30451,27131,0,47207,49609
46,12,Directed,46_12,,,181,14929695,31249,26985,0,44007,29554
54,26,Directed,54_26,,,283,3806802,14376,9278,0,4554,14601
8,22,Directed,8_22,,,2290,70085582,279668,242017,203758,142885,285498
