Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,weight,DISTANCE,AIR_TIME
31146,33038,Directed,31146_33038,,,1,20881,0,0,10185,1275,160
35478,30304,Directed,35478_30304,,,3,42920,30,7,5403,495,158
34704,34100,Directed,34704_34100,,,1323,11503800,49224,32391,2258,2247,43973
30070,31555,Directed,30070_31555,,,7,54240,243,225,456,800,344
34119,34119,Directed,34119_34119,,,131,269000,1040,174,13948,480,655
34119,32784,Directed,34119_32784,,,2,5600,18,3,93,236,98
33009,33024,Directed,33009_33024,,,4,13800,0,0,4846,138,110
33369,30241,Directed,33369_30241,,,4,4725,15,4,225,288,164
32575,32337,Directed,32575_32337,,,1953,215650462,106458,83593,111343762,279101,402035
31775,31003,Directed,31775_31003,,,5,368057,0,0,74488,1405,275
34570,33495,Directed,34570_33495,,,2,180895,215,194,35924,3584,420
32853,31336,Directed,32853_31336,,,65,180400,582,37,10,1152,3467
32494,30792,Directed,32494_30792,,,253,885500,0,0,164311,732,5865
30299,32294,Directed,30299_32294,,,11,31800,99,51,5209,1680,667
30792,34288,Directed,30792_34288,,,1,43400,175,171,12,1386,180
31057,30431,Directed,31057_30431,,,2438,38081896,141516,109444,35672,6825,60220
32070,34576,Directed,32070_34576,,,2,66773,259,229,178,414,79
30424,31295,Directed,30424_31295,,,641,8012500,32050,27478,83,4356,36207
30082,32841,Directed,30082_32841,,,954,1578136,7479,2503,55859,570,6966
33244,31921,Directed,33244_31921,,,16,1038030,0,0,422892,2122,2458
30194,33316,Directed,30194_33316,,,1716,64638663,239728,186224,16634,11079,141849
33873,32774,Directed,33873_32774,,,11,48150,55,30,27463,462,293
30241,33369,Directed,30241_33369,,,3,3600,18,2,61,144,118
34125,33767,Directed,34125_33767,,,4,13740,56,36,2866,574,290
33342,31454,Directed,33342_31454,,,1223,41586263,173025,147100,108814,56498,171458
35124,30184,Directed,35124_30184,,,5,12022,45,8,300,485,180
32575,35153,Directed,32575_35153,,,1,20881,0,0,7932,1757,216
33044,31423,Directed,33044_31423,,,74,6963441,0,0,4227131,9139,5499
33486,34614,Directed,33486_34614,,,1320,20066207,75329,61484,1314,13952,85889
32721,30243,Directed,32721_30243,,,20,33255,127,37,5130,504,523
31650,33486,Directed,31650_33486,,,572,17332162,64364,52720,11021,28364,83215
30423,30397,Directed,30423_30397,,,3272,126773660,514282,443275,298365,75609,337224
31511,35688,Directed,31511_35688,,,10,22400,82,23,367,60,108
33770,35293,Directed,33770_35293,,,2,3400,14,14,375,294,133
30241,34130,Directed,30241_34130,,,3,3600,18,8,37,69,41
30304,35257,Directed,30304_35257,,,14,31200,102,56,371,464,386
30423,33851,Directed,30423_33851,,,6,185806,798,342,3830,2148,362
31057,33195,Directed,31057_33195,,,3057,129304417,480196,421468,203840,26877,232367
33192,34512,Directed,33192_34512,,,8,692171,0,0,168226,3414,1523
34614,32280,Directed,34614_32280,,,2242,30400262,94116,70039,2657636,13348,85743
31423,34100,Directed,31423_34100,,,146,18274523,0,0,9702876,13608,17941
32575,32982,Directed,32575_32982,,,1476,74534737,269885,219169,679542,107215,488883
30977,35163,Directed,30977_35163,,,1,21500,0,0,7818,584,80
35085,32807,Directed,35085_32807,,,164,385875,1166,363,6145,2183,4490
34653,31123,Directed,34653_31123,,,614,21249210,87340,59285,193641,9477,31749
33495,31057,Directed,33495_31057,,,2555,83202543,295000,244340,42720,50127,224949
30405,35862,Directed,30405_35862,,,9,10800,51,16,175,312,181
31123,32467,Directed,31123_32467,,,1130,42441923,165252,128617,89753,44516,156234
30113,32807,Directed,30113_32807,,,234,650775,1836,798,30933,6767,10634
30977,35412,Directed,30977_35412,,,2467,27802939,125246,97668,15610,23177,166911
33198,33038,Directed,33198_33038,,,2,11200,0,0,1287,1710,280
33055,34477,Directed,33055_34477,,,78,152393,619,297,40,273,563
30466,31454,Directed,30466_31454,,,1321,62415900,233561,213535,486945,81356,287848
34819,30194,Directed,34819_30194,,,586,29052796,105696,96609,55220,32475,167284
31986,30599,Directed,31986_30599,,,1,20881,0,0,17184,646,90
31375,30299,Directed,31375_30299,,,1,250000,0,0,218038,3405,449
30194,30559,Directed,30194_30559,,,4269,241460318,593286,538173,23765944,200664,887686
31526,30647,Directed,31526_30647,,,1,5600,0,0,3168,336,50
30977,33038,Directed,30977_33038,,,1,22860,0,0,7097,1176,174
34125,30073,Directed,34125_30073,,,3,57400,9,1,9683,1038,293
31453,33461,Directed,31453_33461,,,1,57401,0,0,39720,659,0
35236,35170,Directed,35236_35170,,,17,18700,68,23,1252,100,610
30693,33495,Directed,30693_33495,,,1109,37426710,158320,129906,240149,16014,79456
34576,31057,Directed,34576_31057,,,600,17891804,62791,54208,25589,21201,56960
33369,30405,Directed,33369_30405,,,14,52075,3,2,10471,759,462
32815,31484,Directed,32815_31484,,,5,7300,30,9,10,188,110
30581,32575,Directed,30581_32575,,,5,106706,41,12,51709,10830,1424
30852,31714,Directed,30852_31714,,,2200,72279445,278956,236441,33741,90299,299401
31481,31123,Directed,31481_31123,,,164,5429600,23074,18716,1246,7608,14836
30977,33461,Directed,30977_33461,,,1,5600,0,0,1127,418,75
35374,33244,Directed,35374_33244,,,111,333500,990,204,1292,348,4359
30397,31267,Directed,30397_31267,,,1861,60396906,268584,231303,203925,15984,118444
32807,34013,Directed,32807_34013,,,1,5500,19,0,715,466,105
31295,30408,Directed,31295_30408,,,1183,16188460,63389,48130,440,13024,65894
34234,32709,Directed,34234_32709,,,4,4650,21,6,10,255,167
31445,30237,Directed,31445_30237,,,149,290236,1339,292,23323,5085,12675
33192,30325,Directed,33192_30325,,,2702,85285458,353617,300706,404507,104535,312150
30278,30324,Directed,30278_30324,,,2,2784,8,0,946,84,50
30241,30304,Directed,30241_30304,,,10,19800,57,13,1022,511,379
30070,32721,Directed,30070_32721,,,1032,1629682,5649,2687,208366,4731,32704
30852,33244,Directed,30852_33244,,,2839,199143992,141747,109728,84733623,124811,331605
33947,30977,Directed,33947_30977,,,1,248000,0,0,1634,285,46
31136,32337,Directed,31136_32337,,,13,582474,980,652,149745,6183,1438
30559,34489,Directed,30559_34489,,,1057,18814600,80332,65421,20184,2736,48715
31650,31003,Directed,31650_31003,,,1229,15786984,62640,51012,1345,8580,46381
35721,34234,Directed,35721_34234,,,1,3400,9,9,240,111,45
31721,31123,Directed,31721_31123,,,1,5600,0,0,4308,468,80
30852,30928,Directed,30852_30928,,,6,173470,822,752,307,6732,967
30194,30155,Directed,30194_30155,,,1688,20584570,83542,61852,2647,2403,33610
30113,35862,Directed,30113_35862,,,1969,2979500,11673,4365,144612,4788,43610
30136,31982,Directed,30136_31982,,,1,12350,50,49,50,143,67
30620,34614,Directed,30620_34614,,,1357,24482199,92377,78450,79000,20124,82671
32016,30299,Directed,32016_30299,,,2,459347,0,0,63091,9172,1001
35725,31517,Directed,35725_31517,,,245,554579,2114,774,7034,4536,9837
34942,30009,Directed,34942_30009,,,2262,2940600,11310,4585,11680,416,28247
32598,33044,Directed,32598_33044,,,1,30000,0,0,2185,744,95
33894,34130,Directed,33894_34130,,,4,11400,33,20,300,339,207
32769,30299,Directed,32769_30299,,,20,307800,105,90,843,5484,2982
33570,34685,Directed,33570_34685,,,1,61740,234,217,1622,2093,281
33486,32575,Directed,33486_32575,,,68,1745294,7675,6190,49,10153,9080
32621,35581,Directed,32621_35581,,,8,19200,72,37,4182,212,188
30325,33851,Directed,30325_33851,,,3236,84297228,337798,276308,242038,55935,230829
32869,30044,Directed,32869_30044,,,1,1392,4,0,6,101,33
31453,30135,Directed,31453_30135,,,1,35470,150,120,9,1339,208
31895,33316,Directed,31895_33316,,,1,95000,0,0,27853,875,110
34113,32280,Directed,34113_32280,,,6,31000,50,49,5054,294,121
30304,31550,Directed,30304_31550,,,1,1350,6,5,109,180,94
31057,34027,Directed,31057_34027,,,1768,66022448,244300,210848,23937,26550,151981
30852,30647,Directed,30852_30647,,,5147,95870610,392543,285058,688739,54756,290399
32631,34119,Directed,32631_34119,,,17,42275,142,48,2436,1354,655
32253,32252,Directed,32253_32252,,,3,5550,18,0,140,20,20
33830,30325,Directed,33830_30325,,,211,9034327,37285,32925,6981,42926,77483
32457,34108,Directed,32457_34108,,,3,72450,284,200,262,5246,633
33873,35478,Directed,33873_35478,,,557,2258535,4977,1728,145518,18669,26578
33044,34877,Directed,33044_34877,,,1,23000,0,0,13450,647,100
33155,30397,Directed,33155_30397,,,257,2098505,9784,2737,273,1422,6544
30466,30198,Directed,30466_30198,,,1094,39585046,148429,126435,124861,94328,229665
35381,32511,Directed,35381_32511,,,1,8000,0,0,3335,758,266
33214,33195,Directed,33214_33195,,,350,11780300,49985,43588,34621,26244,42282
30529,31721,Directed,30529_31721,,,1,104289,0,0,56431,569,81
30135,33809,Directed,30135_33809,,,1,59481,0,0,11575,879,110
32467,31453,Directed,32467_31453,,,6231,310542268,864878,699085,36457334,237944,831138
33195,33105,Directed,33195_33105,,,561,19924282,85456,69164,31597,29410,60071
30299,35841,Directed,30299_35841,,,1,34500,72,35,1809,708,129
30559,33667,Directed,30559_33667,,,1,34600,143,143,157,2437,310
30304,34013,Directed,30304_34013,,,3,10200,27,0,2156,690,386
32831,33369,Directed,32831_33369,,,20,27575,99,17,689,781,758
32898,30977,Directed,32898_30977,,,1,30000,0,0,12900,429,75
35163,30476,Directed,35163_30476,,,1,5600,0,0,1560,887,160
32467,30562,Directed,32467_30562,,,1,62428,0,0,5393,579,81
32402,32134,Directed,32402_32134,,,6856,193715218,623818,522776,16482089,16416,259561
30136,30194,Directed,30136_30194,,,2809,33818685,138690,99701,6831,8374,94608
31703,31066,Directed,31703_31066,,,6817,105205003,410038,248169,280707,90506,540425
30868,30476,Directed,30868_30476,,,5,178260,646,509,4036,2229,611
30721,34945,Directed,30721_34945,,,201,7517400,30150,26562,25838,15237,42337
33198,32884,Directed,33198_32884,,,2,88687,150,140,24412,1162,154
30243,32721,Directed,30243_32721,,,20,29451,128,73,2530,588,496
30977,30868,Directed,30977_30868,,,877,10877488,44009,35562,570,19343,78206
30194,31423,Directed,30194_31423,,,1667,38271808,146608,112975,5029,27476,147020
32857,30961,Directed,32857_30961,,,29,35996,174,31,927,330,595
31135,30977,Directed,31135_30977,,,300,9778772,47912,42037,31,12048,33440
33970,33196,Directed,33970_33196,,,1,28565,0,0,1498,341,50
31454,30994,Directed,31454_30994,,,6,265100,953,838,2537,1902,515
34474,30640,Directed,34474_30640,,,1,5592,0,0,4253,186,43
31401,30961,Directed,31401_30961,,,1077,1578364,6649,2422,131582,4969,36469
32945,31123,Directed,32945_31123,,,4,119208,453,185,8824,1282,307
31844,30299,Directed,31844_30299,,,102,2375875,545,239,382835,12831,7857
30721,31714,Directed,30721_31714,,,1897,63914700,265030,227604,147839,53413,352303
31898,30977,Directed,31898_30977,,,3,277424,0,0,53599,1226,261
30154,30721,Directed,30154_30721,,,4624,11614081,49873,34425,130018,4888,165756
31526,30778,Directed,31526_30778,,,1,5600,0,0,3497,321,50
32705,30070,Directed,32705_30070,,,22,29126,117,35,322,403,502
31227,32708,Directed,31227_32708,,,32,62750,225,113,311,850,830
34574,31057,Directed,34574_31057,,,2775,33194322,134143,102451,64404,6975,119027
31336,30070,Directed,31336_30070,,,5,50757,0,0,16991,708,284
33024,31603,Directed,33024_31603,,,4,13800,0,0,1660,620,362
34574,32223,Directed,34574_32223,,,1,61663,0,0,21354,158,28
31454,34576,Directed,31454_34576,,,417,14185400,59586,47501,23723,27891,56192
31492,31952,Directed,31492_31952,,,39,46950,222,50,1629,1014,1623
32211,32457,Directed,32211_32457,,,14631,509694104,2108048,1657319,2165718,108507,987183
30397,30928,Directed,30397_30928,,,1334,33452364,138807,111386,22093,36754,148669
30423,33105,Directed,30423_33105,,,20,806791,0,0,357227,1916,2399
30325,31454,Directed,30325_31454,,,2852,116198750,440314,401954,396212,168514,523422
31135,32323,Directed,31135_32323,,,1,13500,0,0,3248,72,16
33044,33728,Directed,33044_33728,,,20,1380165,0,0,731697,4833,1587
32600,30466,Directed,32600_30466,,,364,12527200,52034,41238,61946,24992,60153
32575,30615,Directed,32575_30615,,,1546,38270825,155607,111030,855185,39781,143037
31123,34492,Directed,31123_34492,,,535,18389551,76388,59158,252517,19329,47186
31650,33485,Directed,31650_33485,,,1878,46807468,181513,138359,6647,31464,71387
30299,30599,Directed,30299_30599,,,1,297547,0,0,250917,3344,410
31703,33198,Directed,31703_33198,,,2461,35563651,149360,110969,14970,106968,399446
30529,31267,Directed,30529_31267,,,2,47100,193,145,1335,1238,221
30476,31123,Directed,30476_31123,,,1,57000,0,0,19540,476,60
30615,33495,Directed,30615_33495,,,1,34600,143,133,101,965,101
35887,32779,Directed,35887_32779,,,19,27200,108,65,833,584,699
31952,30299,Directed,31952_30299,,,1,5600,0,0,50,424,130
33894,35887,Directed,33894_35887,,,276,491150,1911,694,4459,1395,5031
31703,31823,Directed,31703_31823,,,3,85895,145,115,34700,1749,328
34485,33942,Directed,34485_33942,,,38,118100,338,256,676,2548,1378
33942,32268,Directed,33942_32268,,,636,1920225,5488,2223,46178,1425,5231
33342,30140,Directed,33342_30140,,,1,32200,143,142,535,1142,174
30285,30194,Directed,30285_30194,,,712,8078030,33338,27276,641,16850,64655
30140,34614,Directed,30140_34614,,,1035,18849356,73365,65438,173630,17255,80038
35478,34856,Directed,35478_34856,,,1091,2121925,6901,2226,126884,4356,18719
34614,34252,Directed,34614_34252,,,1269,21159829,80819,67355,500,25008,99686
30299,31453,Directed,30299_31453,,,93,4939136,17767,16386,292258,39192,34768
34275,32598,Directed,34275_32598,,,1,18500,0,0,13894,1016,186
30476,35167,Directed,30476_35167,,,1,18500,0,0,7249,1238,234
34489,30559,Directed,34489_30559,,,1069,19034820,81238,66091,37733,3192,53916
31638,33570,Directed,31638_33570,,,644,11482800,49018,35648,2368,4082,37574
30325,31895,Directed,30325_31895,,,933,13422963,49716,40573,20916,11856,86108
31136,30208,Directed,31136_30208,,,2,71749,299,296,40,398,152
31028,30304,Directed,31028_30304,,,207,350375,1336,313,2025,1450,5492
31637,30559,Directed,31637_30559,,,2,65640,157,150,6660,2392,367
33244,33038,Directed,33244_33038,,,270,24295443,0,0,17044825,22860,28312
30347,34109,Directed,30347_34109,,,26,709384,3068,1250,4050,2172,853
30324,30070,Directed,30324_30070,,,6,7690,24,10,270,159,213
