Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,weight,FREIGHT,DISTANCE,AIR_TIME
20,53,Directed,20_53,,,19,4009125,240,187,1040094,17293,3662
26,42,Directed,26_42,,,13181,237766795,898016,703043,357502,179360,750215
42,31,Directed,42_31,,,7,195780,823,593,0,6815,1224
8,12,Directed,8_12,,,6872,262943408,1016136,897683,1197267,383698,1289085
5,26,Directed,5_26,,,1244,15724287,59956,38718,457967,71992,130070
42,17,Directed,42_17,,,20775,557609770,1994368,1626749,17980254,327645,1958112
19,5,Directed,19_5,,,10,123980,500,407,0,4418,1288
31,16,Directed,31_16,,,50,5245320,162,122,2191506,13670,7067
78,9,Directed,78_9,,,1,50200,186,97,0,1688,271
45,1,Directed,45_1,,,12,317110,1049,801,31015,4033,849
46,13,Directed,46_13,,,50,905260,3353,2836,0,2862,6005
22,45,Directed,22_45,,,6,123146,390,163,18760,3136,668
51,49,Directed,51_49,,,702,32225076,117828,99275,37870,68007,177504
55,32,Directed,55_32,,,2048,71326199,282175,249436,141649,89477,429457
26,49,Directed,26_49,,,1434,58046979,217731,200770,190871,69607,299323
30,49,Directed,30_49,,,9376,127982028,475404,373416,76502,67506,611259
38,51,Directed,38_51,,,3,82670,321,313,0,3709,298
8,15,Directed,8_15,,,639,45853000,150337,131762,1053399,204431,271263
50,12,Directed,50_12,,,331,8672200,33100,28849,0,14340,54181
20,55,Directed,20_55,,,2,28500,100,61,0,1009,176
31,8,Directed,31_8,,,11148,181982569,697423,513008,126700,107413,757061
26,39,Directed,26_39,,,10299,124381491,490524,359951,818395,51753,320498
41,34,Directed,41_34,,,606,23410341,99423,88679,509653,72990,169374
4,2,Directed,4_2,,,377,14456469,49386,39865,604374,51384,121289
17,32,Directed,17_32,,,8223,322707180,1241046,1092524,2134885,217248,1714425
13,22,Directed,13_22,,,12788,282922077,1101100,850316,1597588,106434,910833
18,35,Directed,18_35,,,5,184900,711,646,18,5805,1025
21,55,Directed,21_55,,,2215,69990737,93670,73961,24632158,49783,131283
21,22,Directed,21_22,,,1000,45941841,30053,23582,21753151,77647,96101
46,18,Directed,46_18,,,4,205774,297,233,25004,2372,360
31,1,Directed,31_1,,,2,58500,237,199,0,1556,208
78,45,Directed,78_45,,,3,136530,508,460,0,4339,663
27,44,Directed,27_44,,,420,9700990,35491,27955,1504,31248,57351
31,42,Directed,31_42,,,6,180300,692,409,1233,6488,915
32,39,Directed,32_39,,,2172,84739344,344059,310015,657000,136154,459166
47,56,Directed,47_56,,,266,16475178,76,69,9641873,18757,37079
45,5,Directed,45_5,,,11,198445,588,484,11917,7895,1366
75,75,Directed,75_75,,,13937,75778856,318552,187273,2464176,15048,289826
1,32,Directed,1_32,,,365,13401100,50005,44264,64330,25888,81596
30,13,Directed,30_13,,,69,2835970,11063,9195,3062,23732,13882
37,51,Directed,37_51,,,30351,620535024,2074262,1528046,5790108,211159,1417305
13,25,Directed,13_25,,,5456,227818099,861925,739598,1631424,100213,674413
29,17,Directed,29_17,,,25488,577294539,2192132,1570252,2268930,149173,1331749
36,1,Directed,36_1,,,611,8706998,33646,23248,174053,33629,77822
36,19,Directed,36_19,,,210,5034361,15418,8149,271418,13249,30902
24,12,Directed,24_12,,,16022,538134135,2105515,1730851,1597181,318949,1923996
31,21,Directed,31_21,,,889,43741552,24541,19616,21980513,41602,75949
5,42,Directed,5_42,,,6,119747,297,240,11284,5652,905
54,34,Directed,54_34,,,10,201702,965,729,860,3281,683
47,18,Directed,47_18,,,2867,152922035,70022,59819,75010963,73038,157298
28,9,Directed,28_9,,,1,27000,130,91,0,1080,144
72,45,Directed,72_45,,,3,133700,507,471,50,4151,692
47,51,Directed,47_51,,,9583,305034667,457994,323141,113225588,233635,791906
17,54,Directed,17_54,,,1211,14615620,57457,34423,81,16668,76909
22,56,Directed,22_56,,,6,296300,1077,740,406,4008,923
6,40,Directed,6_40,,,930,18275258,64859,50384,407593,107477,137461
31,24,Directed,31_24,,,3,111500,411,169,0,2050,366
38,16,Directed,38_16,,,3,86296,337,178,0,2646,362
35,32,Directed,35_32,,,2005,74493937,269814,190855,617295,28420,150512
19,21,Directed,19_21,,,573,42408958,5895,4423,21794686,26889,39978
20,24,Directed,20_24,,,1,42500,180,173,0,1129,140
28,24,Directed,28_24,,,613,22541900,83722,50931,226055,31471,72319
33,25,Directed,33_25,,,1573,3280426,16134,7227,595,2087,62904
6,30,Directed,6_30,,,706,14931420,60668,47692,11779,66450,79668
72,26,Directed,72_26,,,72,2776168,10775,9440,190,15432,19305
31,28,Directed,31_28,,,4,130744,532,443,0,2780,350
5,45,Directed,5_45,,,6,139315,480,403,0,4282,604
19,19,Directed,19_19,,,1242,38412654,27667,6231,8384447,9731,25709
48,32,Directed,48_32,,,15076,591658927,2258069,1913300,2073618,427339,2272592
50,26,Directed,50_26,,,1155,14326354,57842,51171,242,23863,101200
12,50,Directed,12_50,,,330,8657200,33050,27282,2055,15535,50755
32,55,Directed,32_55,,,2054,71566623,283094,252988,156709,95738,367048
51,18,Directed,51_18,,,4188,94219637,243319,169894,15235951,106879,337239
6,49,Directed,6_49,,,26622,687665094,2382600,1886252,31835761,448930,2218575
9,54,Directed,9_54,,,3,65470,260,194,0,1308,206
25,28,Directed,25_28,,,3,80200,360,246,0,3519,492
19,28,Directed,19_28,,,5,135000,650,286,0,2530,360
45,12,Directed,45_12,,,1848,53787413,197166,164671,4549791,61394,141704
22,38,Directed,22_38,,,13,232037,998,476,0,15902,2283
44,24,Directed,44_24,,,3195,117890080,434714,332208,315105,12792,191797
37,6,Directed,37_6,,,3719,177796590,641859,546445,657238,244553,1081169
49,46,Directed,49_46,,,768,10566021,39420,26709,209,13766,53823
72,36,Directed,72_36,,,4736,195900330,759281,658600,1036520,131228,1008174
36,46,Directed,36_46,,,3,73388,254,187,1050,3418,532
27,50,Directed,27_50,,,2,35400,172,73,0,1972,252
39,5,Directed,39_5,,,30,548298,1117,780,97654,14413,4077
49,16,Directed,49_16,,,13205,223791001,627995,432736,22722543,76210,618404
51,21,Directed,51_21,,,5959,136120145,303557,216942,26996400,167595,433463
2,26,Directed,2_26,,,70,3902002,12889,11814,421092,14930,23847
13,51,Directed,13_51,,,27789,775139559,3145688,2427180,1959638,310765,2012428
34,40,Directed,34_40,,,654,7943859,33054,26330,9896,36963,119183
8,38,Directed,8_38,,,4182,50675805,195053,136556,0,54583,360458
20,17,Directed,20_17,,,2994,37018015,149196,111035,13540,39651,254953
15,15,Directed,15_15,,,125109,2421039220,8691534,6672367,153904467,118963,3316861
4,27,Directed,4_27,,,4647,195446716,733043,613641,371241,280501,731041
25,21,Directed,25_21,,,1861,85789750,119079,98965,28388276,86428,213308
13,36,Directed,13_36,,,23660,792790663,2889956,2367220,20973056,402061,2425690
53,4,Directed,53_4,,,6053,226236550,877623,729508,943874,258112,872587
41,20,Directed,41_20,,,1,35300,140,132,0,1406,198
23,33,Directed,23_33,,,5,127100,531,209,0,388,143
31,13,Directed,31_13,,,1556,29877147,112160,93674,25435,45274,168215
46,39,Directed,46_39,,,3,56200,200,164,0,2637,529
12,36,Directed,12_36,,,54676,2001794074,7795590,6482199,19662491,1400972,7559751
48,45,Directed,48_45,,,6209,75355938,307954,229593,185286,134313,724690
54,1,Directed,54_1,,,1,39500,150,135,0,406,57
49,21,Directed,49_21,,,1439,87091647,151626,134208,29346452,99120,246466
49,30,Directed,49_30,,,9420,128640908,477886,376794,10908,69259,583084
36,40,Directed,36_40,,,40,859032,3260,2408,19,29495,7614
34,22,Directed,34_22,,,947,26244118,103599,85677,192468,81831,156851
31,5,Directed,31_5,,,1,12500,50,48,0,495,91
41,47,Directed,41_47,,,591,96995283,666,484,54041066,67670,123178
4,28,Directed,4_28,,,8,230054,1054,744,0,10706,1363
22,1,Directed,22_1,,,701,25915011,93839,61417,296838,18303,35048
39,1,Directed,39_1,,,8,272290,503,350,117430,4331,952
17,18,Directed,17_18,,,13325,274621841,786879,573029,48110621,54772,424751
41,29,Directed,41_29,,,357,13105400,47964,43211,97424,44884,65031
48,78,Directed,48_78,,,2,97100,186,179,19148,4360,645
46,32,Directed,46_32,,,351,12137245,51600,46904,33388,24586,50522
15,37,Directed,15_37,,,203,13889300,41384,30363,516414,37424,102333
6,25,Directed,6_25,,,8414,351388883,1322019,1132349,5239488,640391,2530039
49,26,Directed,49_26,,,1445,58259727,219479,197093,292379,78339,257652
10,13,Directed,10_13,,,1,42738,174,132,0,608,99
25,72,Directed,25_72,,,1272,51356240,198024,167182,620158,55242,267833
12,42,Directed,12_42,,,23772,884732167,3336120,2744425,3427599,878093,3010215
53,8,Directed,53_8,,,8995,305988426,1180610,1012648,2387337,272979,1101816
18,54,Directed,18_54,,,20,340818,260,169,119788,1489,1027
8,36,Directed,8_36,,,3463,136424808,541623,467057,315970,208210,671730
9,38,Directed,9_38,,,1,38270,150,139,0,1237,212
36,49,Directed,36_49,,,1839,85963998,316206,269346,1200861,107209,503162
9,6,Directed,9_6,,,84,3538842,12652,10244,167457,22649,27438
6,45,Directed,6_45,,,303,33888766,183,173,18455283,72615,74611
1,45,Directed,1_45,,,20,376620,1136,750,46430,4736,1351
5,19,Directed,5_19,,,1,11500,50,41,0,364,108
12,23,Directed,12_23,,,572,18550897,72228,62562,680177,82667,90198
40,32,Directed,40_32,,,876,31979660,117731,103992,115746,67318,128342
37,13,Directed,37_13,,,32323,716098828,2762302,2245674,2573035,172211,1648843
38,27,Directed,38_27,,,9092,150679221,587417,384775,501363,101627,493606
29,27,Directed,29_27,,,5578,150699488,580445,398326,1384681,114447,382363
48,25,Directed,48_25,,,4957,196558689,772258,644261,2028547,147218,958991
8,48,Directed,8_48,,,28482,866333929,3268474,2566490,6284672,635388,2802217
42,22,Directed,42_22,,,764,26194370,92171,69138,45892,69197,117556
22,5,Directed,22_5,,,19,557320,866,649,104474,4561,1019
40,53,Directed,40_53,,,4,146131,521,441,18,5824,784
9,31,Directed,9_31,,,4,139400,587,345,0,4796,690
56,48,Directed,56_48,,,516,14214812,54641,39870,153,21699,58025
27,8,Directed,27_8,,,7755,256470862,981715,816595,1278344,180630,782959
5,12,Directed,5_12,,,116,3905921,16944,15371,31353,14936,13704
4,13,Directed,4_13,,,4565,211904681,775882,679136,1175137,178867,850328
42,41,Directed,42_41,,,186,7580990,26766,22986,281553,26466,60225
25,48,Directed,25_48,,,5059,214938102,766996,638785,13396277,178554,1112619
24,44,Directed,24_44,,,3154,116149816,429579,316581,251944,12136,168241
45,40,Directed,45_40,,,3,107500,294,210,7798,2737,405
12,28,Directed,12_28,,,885,30555684,117680,87421,46288,139240,74493
47,34,Directed,47_34,,,5105,264331217,210611,137024,140424669,143437,599090
36,8,Directed,36_8,,,3202,129366726,512533,452915,391938,197388,723297
38,31,Directed,38_31,,,589,3800500,17516,9244,0,11209,46222
8,2,Directed,8_2,,,411,14433002,57934,47847,26893,60250,126814
8,41,Directed,8_41,,,6098,181526505,706105,615674,656479,193514,855955
21,16,Directed,21_16,,,11,1015573,150,149,595731,9602,2496
46,6,Directed,46_6,,,110,3701152,16179,15013,10533,22415,20019
21,45,Directed,21_45,,,856,48667634,21754,13372,31320426,27100,45073
37,49,Directed,37_49,,,2,57034,191,143,3016,3550,524
18,1,Directed,18_1,,,11,269258,987,904,3940,4574,1084
55,33,Directed,55_33,,,1,19092,70,61,0,833,118
39,42,Directed,39_42,,,12863,202876017,590564,417852,12377317,107593,690762
42,47,Directed,42_47,,,6607,289063443,312705,251998,120948590,224484,709954
47,8,Directed,47_8,,,5735,255285670,434311,357741,90170921,236728,797581
1,21,Directed,1_21,,,1114,69068696,86363,55090,16801555,25585,57052
12,10,Directed,12_10,,,3,312675,318,246,816,2525,345
24,29,Directed,24_29,,,2548,94230290,346833,283823,660804,64499,314173
18,47,Directed,18_47,,,3350,187291045,69486,58364,101037127,76554,199487
37,78,Directed,37_78,,,443,23840100,79594,65852,189705,73212,82067
44,35,Directed,44_35,,,2,73400,274,243,0,3900,563
4,31,Directed,4_31,,,1835,59511797,234674,188937,176648,91263,237561
47,23,Directed,47_23,,,257,15884460,76,69,8820803,29925,35874
20,31,Directed,20_31,,,86,411103,1714,457,0,1308,4849
56,32,Directed,56_32,,,109,3695400,16310,13547,0,8592,10337
45,20,Directed,45_20,,,5,940749,130,120,133615,5050,672
18,12,Directed,18_12,,,5177,152525346,626755,544276,3051054,212085,611197
44,9,Directed,44_9,,,196,12768177,461,316,2701815,990,3587
20,42,Directed,20_42,,,2,52565,76,70,28000,2212,289
36,4,Directed,36_4,,,2359,89984185,348778,300178,292038,146896,671759
16,13,Directed,16_13,,,1,34000,150,125,0,1650,210
49,18,Directed,49_18,,,361,13147315,43371,38466,850198,37940,58170
34,51,Directed,34_51,,,9121,132319294,475533,300588,7739041,52105,466572
13,45,Directed,13_45,,,15604,290172684,1129497,846422,559803,79440,622691
33,44,Directed,33_44,,,4,147500,548,505,862,252,199
12,17,Directed,12_17,,,24766,909766235,3461055,2927290,9998537,725643,3737170
24,20,Directed,24_20,,,2,69500,310,303,0,2258,295
19,48,Directed,19_48,,,4529,54967945,226413,180823,10414,61372,466749
44,32,Directed,44_32,,,360,13212000,49320,40545,69479,28356,116136
33,36,Directed,33_36,,,1840,12311052,50368,22310,301465,8668,112084
21,36,Directed,21_36,,,7304,291916805,364447,273134,115242333,279516,650554
23,21,Directed,23_21,,,3,69493,58,18,6956,2703,260
39,28,Directed,39_28,,,70,2301006,9269,7673,3780,48881,7240
39,35,Directed,39_35,,,1,35517,152,149,0,1411,231
37,32,Directed,37_32,,,2123,97654800,354708,314848,405997,89579,553301
29,4,Directed,29_4,,,4393,159938807,571757,485356,1150143,205344,714964
17,40,Directed,17_40,,,6098,89190684,354867,262890,51588,129211,589878
41,51,Directed,41_51,,,383,16220800,61920,55560,66602,67483,101373
36,25,Directed,36_25,,,25772,513792792,1955129,1145418,365934,96433,1181780
29,35,Directed,29_35,,,912,33718200,124081,98443,208359,47692,107416
21,51,Directed,21_51,,,5955,130313729,304208,216068,33541491,165981,389919
12,5,Directed,12_5,,,129,4442248,17747,15706,242422,23301,17312
32,6,Directed,32_6,,,55664,1835661735,6764758,4973102,25272325,316213,3009649
48,1,Directed,48_1,,,10796,226826596,875182,578933,959603,152969,824375
42,55,Directed,42_55,,,4272,62750257,210755,161513,121111,67374,391553
27,39,Directed,27_39,,,5636,107817963,323467,245274,13759283,160314,470860
23,10,Directed,23_10,,,1,37400,150,92,0,496,80
40,20,Directed,40_20,,,27,481010,1436,1053,56946,3668,1236
10,34,Directed,10_34,,,2,26357,26,3,0,279,37
24,33,Directed,24_33,,,2841,104697561,385850,286224,176611,14351,172786
23,26,Directed,23_26,,,2103,27120216,107974,95116,14708,54115,231772
39,23,Directed,39_23,,,197,3372000,9650,8363,422406,7181,15616
39,32,Directed,39_32,,,2163,86781242,339091,309740,455924,175721,530470
36,35,Directed,36_35,,,2,103970,328,308,0,3650,505
33,50,Directed,33_50,,,5,71778,299,232,2,680,183
1,55,Directed,1_55,,,3,37000,150,89,0,1902,362
37,22,Directed,37_22,,,2816,73972641,280603,213648,395662,89827,273157
25,55,Directed,25_55,,,2145,58426544,232593,176996,64615,50794,276391
2,38,Directed,2_38,,,2,57660,190,163,5500,4380,576
45,48,Directed,45_48,,,6311,90468107,305403,226325,7162678,157287,888196
27,30,Directed,27_30,,,3646,82724229,314331,246019,97594,122044,473878
39,12,Directed,39_12,,,9221,285299564,1160122,977870,708140,505110,1153934
53,39,Directed,53_39,,,177,8289633,25576,24405,1089606,47426,40218
12,9,Directed,12_9,,,3833,138225705,532867,412237,209263,180802,550252
24,34,Directed,24_34,,,1823,20472206,77725,55539,749323,12090,80443
18,26,Directed,18_26,,,7516,161635729,442049,331756,34107261,74134,319368
22,25,Directed,22_25,,,350,9196533,35022,26388,2900,20497,61174
35,16,Directed,35_16,,,1,36700,137,135,0,781,137
48,5,Directed,48_5,,,15537,291891281,1122722,715831,2270564,115867,748303
53,12,Directed,53_12,,,1030,43707820,162060,147695,544636,71011,313171
49,4,Directed,49_4,,,8228,239449188,882718,673062,773861,101882,628491
16,37,Directed,16_37,,,1,40277,162,101,0,1871,221
6,19,Directed,6_19,,,409,32628906,14644,13184,15105259,84710,69340
29,48,Directed,29_48,,,21284,587968800,2223271,1739121,3153637,201915,1775075
35,36,Directed,35_36,,,1,36000,168,39,0,1830,208
51,72,Directed,51_72,,,751,30126874,115052,97356,403552,60833,150477
48,55,Directed,48_55,,,5769,91147167,372568,309684,75939,110471,688440
36,53,Directed,36_53,,,2014,123483742,314173,263102,14241704,204384,608475
13,4,Directed,13_4,,,4572,212184310,777543,679357,1792236,160969,981750
31,44,Directed,31_44,,,1,30475,56,24,0,1265,146
2,53,Directed,2_53,,,10520,411200603,1427394,1045659,29238385,436585,1686858
51,9,Directed,51_9,,,3449,85088574,324115,207797,46917,46270,185570
25,33,Directed,25_33,,,1563,3149656,14404,6266,104634,1635,62678
2,49,Directed,2_49,,,518,25753562,92826,75514,2128115,38486,130067
5,8,Directed,5_8,,,1658,23263980,86178,62808,66,32500,181994
35,26,Directed,35_26,,,1,50960,183,137,2600,1347,166
34,12,Directed,34_12,,,22521,858339473,3420048,2854649,8334678,712327,3155516
55,4,Directed,55_4,,,1610,57565348,221633,196653,52053,180151,326790
9,26,Directed,9_26,,,1970,45914946,182037,145821,153185,72405,184061
20,5,Directed,20_5,,,4,60550,228,145,0,1102,210
30,46,Directed,30_46,,,6,265695,100,38,68179,3322,525
51,47,Directed,51_47,,,9358,289939274,462984,325251,98975434,219136,846083
31,51,Directed,31_51,,,612,11714212,46504,34104,0,13132,78009
39,6,Directed,39_6,,,1832,90138141,251962,226478,19806102,260184,504449
53,37,Directed,53_37,,,677,31394060,113394,104378,453590,68630,180104
34,34,Directed,34_34,,,6,141160,540,467,3,440,161
5,20,Directed,5_20,,,1,13500,50,45,0,354,68
27,20,Directed,27_20,,,815,10388826,40939,30399,0,12433,64551
18,28,Directed,18_28,,,49,1493980,6148,4926,12400,25967,3970
42,19,Directed,42_19,,,15,577840,994,733,149577,10557,2198
51,53,Directed,51_53,,,1855,76466540,288819,253294,812843,115622,577868
32,72,Directed,32_72,,,1,37900,200,15,0,3220,378
19,30,Directed,19_30,,,1,42842,162,97,0,923,144
18,38,Directed,18_38,,,3,77500,342,256,0,2114,321
17,24,Directed,17_24,,,6178,202339870,705020,545329,6626472,77206,530322
34,19,Directed,34_19,,,150,15614699,250,220,8663657,16256,21105
23,45,Directed,23_45,,,4,77968,109,16,10557,3740,455
28,18,Directed,28_18,,,48,1506258,6346,5321,0,25251,3712
16,39,Directed,16_39,,,1,34000,150,128,0,1649,204
19,9,Directed,19_9,,,7,550275,12,1,301088,3246,750
54,45,Directed,54_45,,,80,2630216,11307,10027,10111,4578,4431
8,13,Directed,8_13,,,7012,255627721,979927,823304,477171,201659,1024574
50,18,Directed,50_18,,,5,152600,514,350,0,3631,641
55,8,Directed,55_8,,,5218,119670053,470812,402009,176458,145825,682454
56,35,Directed,56_35,,,2,36816,166,141,0,872,138
5,27,Directed,5_27,,,783,9898218,39367,19141,237,24367,70376
27,29,Directed,27_29,,,5562,151309479,591299,394498,325548,111950,364388
