Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,weight,FREIGHT,DISTANCE,AIR_TIME
34685,35570,Directed,34685_35570,,,2,70000,240,152,0,4181,593
33570,33851,Directed,33570_33851,,,1,38400,140,131,7,1136,171
33342,30852,Directed,33342_30852,,,4029,116373486,467658,320175,86609,62925,360333
30647,30408,Directed,30647_30408,,,1,49328,216,151,8202,392,62
32370,31007,Directed,32370_31007,,,2,3008,15,4,4,114,54
31834,30599,Directed,31834_30599,,,3,80900,328,311,0,922,181
34711,32070,Directed,34711_32070,,,5,38062,50,42,6870,146,148
30928,31986,Directed,30928_31986,,,1,10090,44,17,0,725,156
33244,30466,Directed,33244_30466,,,2136,151547707,153553,127610,65251534,121248,370968
34570,31637,Directed,34570_31637,,,1,34000,150,102,0,1261,150
31122,30189,Directed,31122_30189,,,4,40500,161,112,0,891,445
32228,31637,Directed,32228_31637,,,1,29500,124,107,0,703,100
30640,31464,Directed,30640_31464,,,5,9850,45,35,0,484,210
31454,33290,Directed,31454_33290,,,1,37400,150,103,0,1148,162
30397,35249,Directed,30397_35249,,,3355,56650741,214152,154292,79197,13826,126334
30977,31233,Directed,30977_31233,,,3,148080,519,503,762,2639,494
30466,30928,Directed,30466_30928,,,111,3774000,16650,15336,0,10260,12414
34027,30529,Directed,34027_30529,,,287,9413356,38322,30405,13019,18128,42957
32857,31401,Directed,32857_31401,,,93,115289,570,213,781,792,1950
31703,32932,Directed,31703_32932,,,558,1006050,5021,1628,0,2101,38481
31703,30476,Directed,31703_30476,,,10,366030,1406,1156,78,9927,2129
33127,30778,Directed,33127_30778,,,1,40844,162,115,0,1588,173
32129,32343,Directed,32129_32343,,,1,7209,34,20,0,85,23
33196,32676,Directed,33196_32676,,,10,18973,74,32,0,987,535
34922,32457,Directed,34922_32457,,,2285,16465437,61896,39659,349091,2574,55673
33495,31714,Directed,33495_31714,,,3,114700,422,410,0,1140,336
34457,30852,Directed,34457_30852,,,1,36000,168,168,0,1368,160
31227,32709,Directed,31227_32709,,,1,1200,6,3,0,111,49
31525,34614,Directed,31525_34614,,,1363,10281109,40890,21686,14165,2400,64969
33198,32457,Directed,33198_32457,,,1070,29632369,107336,82244,139553,98626,223881
32211,30666,Directed,32211_30666,,,1219,42823008,183128,164750,39,30528,166073
33894,34718,Directed,33894_34718,,,3,5800,24,3,0,276,121
30852,31274,Directed,30852_31274,,,2,83755,324,324,0,1470,211
30194,31337,Directed,30194_31337,,,1,35300,140,91,0,996,146
33434,33369,Directed,33434_33369,,,71,100816,414,182,8389,1083,2265
32748,33714,Directed,32748_33714,,,2,4200,15,10,0,186,64
30868,30693,Directed,30868_30693,,,7,181417,483,280,35985,1745,490
32214,32868,Directed,32214_32868,,,69,200970,685,129,10344,2208,2042
30868,30647,Directed,30868_30647,,,2,25000,100,82,0,962,231
33316,30676,Directed,33316_30676,,,1,42500,174,47,0,368,70
32211,33044,Directed,32211_33044,,,700,41616525,50142,43258,10394200,55216,132795
34125,32844,Directed,34125_32844,,,1,3014,9,2,0,144,40
33128,34534,Directed,33128_34534,,,46,207000,874,77,0,560,2872
31453,31775,Directed,31453_31775,,,1,22621,114,82,24,941,239
34745,31865,Directed,34745_31865,,,62,279000,1178,236,0,480,3574
31703,30257,Directed,31703_30257,,,3131,34500248,133367,79541,566239,14918,128112
31453,33277,Directed,31453_33277,,,6,121212,344,263,10327,3328,598
30770,30951,Directed,30770_30951,,,8,10851,44,11,48,18,19
31545,32523,Directed,31545_32523,,,184,324550,1067,308,12404,1344,6988
32807,35721,Directed,32807_35721,,,7,8162,42,23,0,318,375
30647,30559,Directed,30647_30559,,,157,6149499,24838,23642,25820,32335,43805
30070,31445,Directed,30070_31445,,,6,39709,188,156,29,1821,838
34905,30561,Directed,34905_30561,,,1,27000,130,70,0,87,24
35502,31146,Directed,35502_31146,,,2,54000,260,223,0,1098,150
32575,34530,Directed,32575_34530,,,1,3000,15,6,0,691,89
30852,30397,Directed,30852_30397,,,18403,614962816,2495659,1946873,965240,180801,1550133
30977,33244,Directed,30977_33244,,,4541,180534385,231414,171508,83849518,93268,348490
30615,30325,Directed,30615_30325,,,1045,15834585,58618,47251,0,13512,89543
34474,33415,Directed,34474_33415,,,2,3510,18,14,3,362,122
34492,32945,Directed,34492_32945,,,3,40500,150,112,0,1065,261
31823,30928,Directed,31823_30928,,,1,27000,130,127,0,694,96
30781,31953,Directed,30781_31953,,,2,63760,233,196,0,1070,141
33105,31834,Directed,33105_31834,,,632,7781642,31954,17470,2716,21879,57069
30950,30272,Directed,30950_30272,,,58,261000,1102,393,0,1824,2043
34259,32320,Directed,34259_32320,,,1,36000,168,114,0,342,66
30466,30135,Directed,30466_30135,,,3,125542,475,428,31,4132,867
31856,31283,Directed,31856_31283,,,157,706500,2983,243,0,648,3219
31454,31140,Directed,31454_31140,,,2,75253,310,308,390,1976,339
33768,31702,Directed,33768_31702,,,1,2000,9,2,0,158,53
30431,31454,Directed,30431_31454,,,183,4651000,21571,17963,0,6832,13503
30647,31778,Directed,30647_31778,,,1,18400,70,69,1,797,135
35478,32807,Directed,35478_32807,,,28,505411,78,32,59407,1490,1276
32631,30299,Directed,32631_30299,,,2,4300,14,10,0,910,572
32211,30849,Directed,32211_30849,,,106,3609481,15818,13290,0,9113,10920
33342,31714,Directed,33342_31714,,,630,20765272,84410,69712,0,34307,95378
34952,30852,Directed,34952_30852,,,3,123474,486,482,0,1971,270
31871,33667,Directed,31871_33667,,,2,25000,100,83,0,728,235
35096,30198,Directed,35096_30198,,,4,88700,333,234,0,837,233
30693,31337,Directed,30693_31337,,,1,12500,50,17,0,792,145
32134,34057,Directed,32134_34057,,,675,48239010,151612,131456,1987553,70281,200958
33485,31066,Directed,33485_31066,,,6,145481,373,236,23843,1606,350
30599,30721,Directed,30599_30721,,,1,36700,137,18,0,1009,124
31295,33244,Directed,31295_33244,,,2138,144083927,185700,142948,55906516,81114,192865
33158,30615,Directed,33158_30615,,,8,218562,823,676,1174,1476,327
31453,34100,Directed,31453_34100,,,3060,102663986,406456,359416,752009,130060,520686
31650,31049,Directed,31650_31049,,,4,66475,206,178,0,4004,657
31941,35245,Directed,31941_35245,,,1,3000,9,9,0,110,34
32772,30070,Directed,32772_30070,,,1439,1828169,7216,2682,21150,1176,17527
30590,31775,Directed,30590_31775,,,6,235535,960,899,0,6684,804
36340,32252,Directed,36340_32252,,,19,35150,114,4,1443,224,338
31834,30140,Directed,31834_30140,,,1,18400,70,41,0,697,99
31650,31122,Directed,31650_31122,,,4,176236,668,350,0,2696,390
33198,31003,Directed,33198_31003,,,2,74211,76,76,458,476,108
32945,33342,Directed,32945_33342,,,1,24062,50,45,0,381,71
32131,31481,Directed,32131_31481,,,1,35000,120,94,0,1661,200
32441,35167,Directed,32441_35167,,,1,4895,12,4,0,1876,0
33016,30299,Directed,33016_30299,,,1,1200,5,2,0,202,85
35599,31859,Directed,35599_31859,,,1,1142,6,3,0,105,51
30721,30158,Directed,30721_30158,,,560,16196900,80236,57470,0,8391,28958
34877,33570,Directed,34877_33570,,,2,70000,240,153,0,1174,368
33342,34614,Directed,33342_34614,,,2,66374,136,79,0,2492,362
33342,34288,Directed,33342_34288,,,2,58603,99,99,15300,1856,322
33851,30728,Directed,33851_30728,,,1,12000,50,45,0,429,126
30325,30423,Directed,30325_30423,,,3496,95347932,364620,288277,243523,99200,361414
31703,33667,Directed,31703_33667,,,5813,103375917,358630,222779,8970,37541,314871
30721,30279,Directed,30721_30279,,,1,50100,188,183,138,1719,251
30349,35725,Directed,30349_35725,,,2,4659,22,5,250,266,77
30852,34614,Directed,30852_34614,,,1713,76823400,281215,240734,303915,144431,439069
32467,34025,Directed,32467_34025,,,196,6517000,28980,25414,0,16008,34200
30245,35853,Directed,30245_35853,,,318,416752,1706,385,36466,325,2695
33873,31535,Directed,33873_31535,,,688,1913127,5601,1886,124557,11210,24207
30194,34783,Directed,30194_34783,,,2898,34889407,143988,89152,26556,10192,161215
35478,30304,Directed,35478_30304,,,14,96922,373,172,796,1804,572
34704,34100,Directed,34704_34100,,,1507,13206550,56656,36758,9343,2544,50480
34689,30285,Directed,34689_30285,,,1,17940,66,63,0,704,129
32206,30397,Directed,32206_30397,,,1,35000,156,29,0,942,115
30070,31555,Directed,30070_31555,,,23,183655,796,672,2702,2000,1135
35074,31049,Directed,35074_31049,,,4,92395,329,264,245,1544,217
34288,30189,Directed,34288_30189,,,2,35880,132,124,0,74,20
31454,30476,Directed,31454_30476,,,2,76800,280,276,0,1590,270
30559,30852,Directed,30559_30852,,,2120,87602080,331484,300824,1206207,139001,562830
30372,30977,Directed,30372_30977,,,362,6456275,23892,16912,0,5065,48923
31895,30189,Directed,31895_30189,,,3,139488,50,42,33051,2058,279
33369,30241,Directed,33369_30241,,,4,4836,12,6,408,216,141
31027,34696,Directed,31027_34696,,,3,37000,150,98,174,1083,175
33667,31982,Directed,33667_31982,,,2,69500,257,150,0,2591,384
32294,34046,Directed,32294_34046,,,2,2030,11,3,0,140,52
30721,34231,Directed,30721_34231,,,956,6849800,32437,14857,8465,3984,80124
32896,31049,Directed,32896_31049,,,4,72700,287,227,0,1152,275
30140,30255,Directed,30140_30255,,,1,52160,183,178,8,1126,228
30299,32294,Directed,30299_32294,,,13,134809,90,71,76907,2160,749
32708,31406,Directed,32708_31406,,,5,6150,30,23,0,304,201
30540,33342,Directed,30540_33342,,,3,112354,204,105,0,1690,372
33785,32467,Directed,33785_32467,,,1,36674,68,48,0,2118,264
31844,34856,Directed,31844_34856,,,2,3564,15,9,199,258,127
31057,30431,Directed,31057_30431,,,2839,45610058,147863,116674,74670,4784,66547
30135,30268,Directed,30135_30268,,,3,76500,173,95,17244,2661,541
30082,32841,Directed,30082_32841,,,1484,1623719,7424,2755,64630,399,14572
30630,34275,Directed,30630_34275,,,1,2000,10,6,0,1142,173
32457,30327,Directed,32457_30327,,,1,2000,8,2,0,34,11
30194,33316,Directed,30194_33316,,,1748,66294034,244562,179897,2027,9915,144463
30247,32621,Directed,30247_32621,,,1,3000,9,3,156,206,71
30466,30627,Directed,30466_30627,,,134,4556000,20100,18291,0,13104,18984
30325,31267,Directed,30325_31267,,,1045,28867801,119266,98427,37881,52080,136397
33873,32774,Directed,33873_32774,,,56,160193,436,126,16259,1716,1325
33851,32544,Directed,33851_32544,,,16,192000,800,589,0,4760,1936
30241,33369,Directed,30241_33369,,,5,8172,21,9,404,216,180
31136,30194,Directed,31136_30194,,,1400,52930256,196078,164176,372,13761,189931
32676,34816,Directed,32676_34816,,,212,331198,1193,310,6421,924,3398
31537,35167,Directed,31537_35167,,,1,6400,30,22,0,173,54
35124,30184,Directed,35124_30184,,,13,36574,108,36,2867,776,492
32575,35153,Directed,32575_35153,,,3,126920,508,437,0,3514,603
31977,30466,Directed,31977_30466,,,2,194200,596,299,0,1487,383
30325,30599,Directed,30325_30599,,,515,9240752,34167,27689,55,21660,67260
35245,31317,Directed,35245_31317,,,2,5700,18,8,329,164,63
30913,35579,Directed,30913_35579,,,2,14855,74,40,138,102,45
32896,32575,Directed,32896_32575,,,2,87260,306,185,92,1860,283
34685,31823,Directed,34685_31823,,,1,12500,50,22,0,649,125
