Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,weight,DISTANCE,AIR_TIME
15798,12708,Directed,15798_12708,,,5,7600,33,9,425,290,143
11336,12779,Directed,11336_12779,,,1,1800,9,6,168,205,64
13244,13198,Directed,13244_13198,,,1729,89431317,83770,71308,44373206,30184,110744
14551,13970,Directed,14551_13970,,,4,6150,24,6,500,310,338
11941,15794,Directed,11941_15794,,,369,846050,3100,1084,14285,960,3137
12851,15798,Directed,12851_15798,,,14,20000,90,29,23,621,462
14167,12635,Directed,14167_12635,,,2,7350,18,4,310,174,65
12769,12807,Directed,12769_12807,,,155,325059,849,215,4067,2788,4819
14107,11921,Directed,14107_11921,,,1035,10072324,40889,24871,13881,12702,93745
14679,10721,Directed,14679_10721,,,602,25739560,99710,83389,155,56936,176628
13151,14814,Directed,13151_14814,,,1,21201,0,0,7548,581,85
11259,13464,Directed,11259_13464,,,1,5532,0,0,4608,584,73
12266,10431,Directed,12266_10431,,,451,5304000,21848,15460,958,15846,49035
14696,12917,Directed,14696_12917,,,1,56752,0,0,24420,221,40
11050,10559,Directed,11050_10559,,,1933,5753150,17298,11654,4160,2277,59157
10194,10821,Directed,10194_10821,,,1,21226,0,0,11250,1229,156
13244,14633,Directed,13244_14633,,,264,14741708,50,34,8016076,10642,22611
14814,12320,Directed,14814_12320,,,1,30000,0,0,7661,1132,150
10821,11278,Directed,10821_11278,,,18,417966,1663,1077,230,480,279
12892,12266,Directed,12892_12266,,,3822,151286441,662412,567999,2578605,131005,649007
13891,10397,Directed,13891_10397,,,791,40532250,142517,128177,612303,39900,175798
12822,15245,Directed,12822_15245,,,300,692394,2290,838,27269,355,2023
13970,13806,Directed,13970_13806,,,202,504629,1715,560,25908,11076,10380
10140,12992,Directed,10140_12992,,,1,59551,0,0,33985,817,112
13487,12266,Directed,13487_12266,,,3371,70997890,290259,221962,159835,98230,503423
13930,10529,Directed,13930_10529,,,3332,88248933,340799,270363,338709,90045,332700
14718,15085,Directed,14718_15085,,,22,31977,132,70,132,540,577
10245,12671,Directed,10245_12671,,,4,9061,28,7,1580,240,134
11618,11298,Directed,11618_11298,,,3791,141526041,461845,358078,18349167,105644,746874
15249,12324,Directed,15249_12324,,,22,748591,0,0,78307,2492,1840
11986,10397,Directed,11986_10397,,,1332,13330000,66600,56548,759,8960,133809
14893,10423,Directed,14893_10423,,,4,141250,601,446,350,5924,816
14828,10299,Directed,14828_10299,,,57,1455962,3135,1381,164033,17760,7092
11997,11619,Directed,11997_11619,,,2,3260,10,0,949,18,19
10245,14046,Directed,10245_14046,,,8,13518,52,12,1025,708,392
11423,14512,Directed,11423_14512,,,194,15264183,120,111,6638487,3600,7455
12638,12641,Directed,12638_12641,,,120,396570,1020,358,8990,230,1343
