Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,weight,DISTANCE,AIR_TIME
39,38,Directed,39_38,,,223,7035858,124,109,2006747,13416,26024
36,33,Directed,36_33,,,2863,24699439,94731,39531,1057779,16358,160398
53,13,Directed,53_13,,,2569,146516714,506784,457177,6150749,87280,646694
2,32,Directed,2_32,,,238,9293000,29228,21248,274027,34279,66453
15,2,Directed,15_2,,,268,11585940,42582,37458,6226,44492,88401
50,40,Directed,50_40,,,1,20645,0,0,3036,1323,182
42,18,Directed,42_18,,,4011,149473479,208512,146071,53283722,123169,345154
6,18,Directed,6_18,,,3632,366881344,97018,86758,210560797,415495,761483
21,5,Directed,21_5,,,2009,45504318,79355,58848,17012608,54491,174713
29,49,Directed,29_49,,,2448,52500613,198868,151102,536208,92356,389647
48,56,Directed,48_56,,,209,10511840,39190,29454,688,9665,30487
17,6,Directed,17_6,,,31109,1464094816,4693548,3892463,116559516,1249584,7447257
34,23,Directed,34_23,,,1919,27456299,110767,84757,161359,20007,109805
18,20,Directed,18_20,,,10,238672,826,719,3322,6193,1078
37,1,Directed,37_1,,,6220,95110284,380562,254908,356981,57779,393075
15,32,Directed,15_32,,,1227,90614530,293915,260950,1065463,120030,390101
35,18,Directed,35_18,,,3,74884,277,249,42,3483,496
38,38,Directed,38_38,,,5960,30760450,88372,23871,4081861,40167,308968
4,8,Directed,4_8,,,14313,403173800,1535237,1203441,3686671,215301,1202566
19,38,Directed,19_38,,,21,1450404,174,144,160517,3128,1431
6,6,Directed,6_6,,,369886,9078774508,30473058,20209201,446594156,1512799,19238134
2,35,Directed,2_35,,,1,99000,0,0,61160,2671,0
13,8,Directed,13_8,,,7107,276178496,1011011,846381,1467302,254048,1228932
53,53,Directed,53_53,,,84282,841681365,2936295,1966537,44614589,257522,2679508
9,25,Directed,9_25,,,62,1785677,4672,3663,197492,5040,2312
6,17,Directed,6_17,,,31353,1476201170,4722086,3919364,128860861,1405975,6632177
44,54,Directed,44_54,,,4,91484,150,102,9676,2113,442
48,18,Directed,48_18,,,6236,200575054,508612,399334,46685329,200235,669246
23,51,Directed,23_51,,,2578,39368988,160779,112875,79921,44773,210903
30,47,Directed,30_47,,,830,49902108,1486,1408,19281835,67135,133187
8,8,Directed,8_8,,,51734,659355633,2521893,1626770,9698252,137376,1958956
34,50,Directed,34_50,,,1380,19820543,81219,57678,33800,7484,69508
53,34,Directed,53_34,,,2013,75025484,315150,273419,1981628,93639,562863
56,53,Directed,56_53,,,1,49060,184,165,2064,833,134
34,35,Directed,34_35,,,169,3926724,19402,14927,11380,25270,43216
27,21,Directed,27_21,,,4395,127240981,229863,165915,38603793,112206,376859
34,28,Directed,34_28,,,132,1805758,6940,4792,68314,15365,21052
18,29,Directed,18_29,,,2828,90428316,179791,120734,32444945,46112,175252
28,34,Directed,28_34,,,128,1682440,7130,4739,120,14598,17264
36,78,Directed,36_78,,,364,18329480,67685,54318,292762,38985,73657
21,1,Directed,21_1,,,3254,81274651,205974,154376,19542885,61217,185986
51,50,Directed,51_50,,,2521,36089503,147097,108227,523,31172,174902
19,31,Directed,19_31,,,220,16664177,1374,1009,4807730,3631,5795
29,1,Directed,29_1,,,386,14076601,51932,38988,33638,21132,25030
17,27,Directed,17_27,,,17484,459652941,1712681,1206069,13382293,113589,1077122
34,18,Directed,34_18,,,2458,116596921,107866,76190,56788894,72288,249815
50,34,Directed,50_34,,,1370,19653508,80784,57193,1361,6118,76205
55,39,Directed,55_39,,,5531,68162890,265516,152117,1254498,50588,309109
20,53,Directed,20_53,,,11,2715262,250,40,378582,11590,2159
26,42,Directed,26_42,,,12932,251495419,909524,700038,6823719,135822,743729
51,44,Directed,51_44,,,3423,63361765,250856,183338,4872,46679,195147
8,12,Directed,8_12,,,6889,263872847,1017152,883803,1516515,313909,1298133
5,26,Directed,5_26,,,721,9656888,35050,26200,426138,29717,76482
22,10,Directed,22_10,,,1,30000,0,0,7661,1132,150
26,30,Directed,26_30,,,20,594221,2356,1696,1240,9644,3941
42,17,Directed,42_17,,,19945,606437294,2158285,1641004,24146961,353789,1924949
19,5,Directed,19_5,,,6,139812,262,215,38650,2742,568
45,1,Directed,45_1,,,15,373532,810,540,79919,4298,1198
46,13,Directed,46_13,,,132,1502500,6600,5037,2333,10494,16878
22,45,Directed,22_45,,,15,384545,1513,1266,1211,8627,1424
51,49,Directed,51_49,,,886,40947430,150803,122132,40114,73614,228095
55,32,Directed,55_32,,,1753,53443211,236965,205249,199524,79624,368011
26,49,Directed,26_49,,,577,20611440,81683,71281,26878,69607,121503
30,49,Directed,30_49,,,10769,140214279,551663,408365,175963,68888,686863
8,15,Directed,8_15,,,611,47529611,155096,129577,854334,180962,252995
20,55,Directed,20_55,,,2,77900,50,47,18880,1262,213
31,8,Directed,31_8,,,8769,160406894,620609,454446,123425,83001,584435
26,39,Directed,26_39,,,13115,195717431,630636,417987,15972423,59404,428085
18,2,Directed,18_2,,,260,50471100,0,0,36846049,60400,94212
41,34,Directed,41_34,,,685,23705640,109611,98335,450395,63258,192243
4,2,Directed,4_2,,,359,13067400,44542,34368,524712,33163,118207
17,32,Directed,17_32,,,10285,387768581,1521518,1286651,2319130,272333,2163430
13,22,Directed,13_22,,,12109,235072048,1032374,807286,927348,99938,875360
18,35,Directed,18_35,,,3,185578,145,121,85548,3371,482
21,22,Directed,21_22,,,1489,59734354,48815,38578,25190456,99487,168539
56,18,Directed,56_18,,,1,63697,0,0,27534,1070,122
46,18,Directed,46_18,,,2,97526,148,133,10756,1168,153
46,53,Directed,46_53,,,2,79200,310,232,425,2170,306
27,44,Directed,27_44,,,263,6024570,20320,16571,2177,15624,36515
55,44,Directed,55_44,,,1,15500,0,0,4000,864,155
19,25,Directed,19_25,,,6,317942,157,125,79352,4660,844
47,56,Directed,47_56,,,265,17023891,136,135,9772532,18859,36742
45,5,Directed,45_5,,,11,156799,623,446,1119,7731,1556
75,75,Directed,75_75,,,16171,83780859,351501,197419,2495151,15486,323213
1,32,Directed,1_32,,,365,13384500,50011,42145,84191,26398,82593
30,13,Directed,30_13,,,82,3766170,13973,11359,468,27234,16844
37,51,Directed,37_51,,,30712,554291678,2096825,1439558,2747069,225919,1429219
13,25,Directed,13_25,,,6098,222462954,886662,728700,1640326,101400,750953
29,17,Directed,29_17,,,25703,686879829,2532621,1707380,13748315,153142,1316856
45,6,Directed,45_6,,,302,40359758,383,194,20689956,114207,85332
22,72,Directed,22_72,,,2,86500,364,269,618,3600,408
36,19,Directed,36_19,,,820,9151900,35231,15886,39018,56358,125607
24,12,Directed,24_12,,,16085,554369809,2152811,1591391,3925505,303087,1962951
21,35,Directed,21_35,,,920,76350709,40698,30623,38491896,51556,151144
31,21,Directed,31_21,,,1357,41828209,49707,43072,14421783,33096,122514
5,42,Directed,5_42,,,8,138230,537,377,594,6034,1146
47,18,Directed,47_18,,,3423,171952415,157490,111745,70255413,81160,183721
72,45,Directed,72_45,,,4,427800,300,293,194438,5379,633
47,51,Directed,47_51,,,10000,296002587,482696,314549,109056594,210762,827337
53,44,Directed,53_44,,,2,81040,320,209,619,4992,568
6,40,Directed,6_40,,,2134,31491196,120700,88364,679703,171445,319155
26,21,Directed,26_21,,,10033,194075567,514726,356939,27929569,84717,499796
19,21,Directed,19_21,,,2396,70556045,90885,70053,21477457,57765,178600
36,10,Directed,36_10,,,16,1727786,162,32,74908,1685,767
35,21,Directed,35_21,,,771,65853544,40128,33418,27867677,39660,109769
28,24,Directed,28_24,,,667,24396000,90622,54791,547889,28132,77196
33,25,Directed,33_25,,,421,2349424,6820,2779,305496,2097,15025
6,30,Directed,6_30,,,180,7349437,4660,3368,4065551,25795,19686
31,28,Directed,31_28,,,4,125210,554,291,5,2349,348
5,45,Directed,5_45,,,9,138880,573,494,200,6487,1678
78,36,Directed,78_36,,,352,17695680,65164,53707,4876,40862,78808
48,32,Directed,48_32,,,15836,614714266,2387968,2015262,2648037,551796,2440928
50,26,Directed,50_26,,,811,10542360,40866,33657,145,9577,71849
32,55,Directed,32_55,,,1757,53597763,237498,207325,7783,87120,317633
56,20,Directed,56_20,,,1,56516,0,0,26225,599,108
51,18,Directed,51_18,,,4446,92954762,247802,172632,15645097,79732,363289
6,49,Directed,6_49,,,31003,792959861,2777380,2013139,40769375,487054,2611568
45,12,Directed,45_12,,,2284,105059474,196851,154874,26521776,85893,160281
18,30,Directed,18_30,,,4,224322,0,0,74813,1203,674
44,24,Directed,44_24,,,3974,146967186,543975,424333,418013,11480,240359
4,42,Directed,4_42,,,3978,159610714,590299,521255,1701533,239724,931005
49,46,Directed,49_46,,,759,9580780,38234,28149,1159,10524,53942
72,36,Directed,72_36,,,4553,227524670,831558,696715,11366957,148808,961016
39,5,Directed,39_5,,,325,5809794,13201,9549,460597,20532,34124
49,16,Directed,49_16,,,14260,227786138,633780,427020,25920830,77187,675896
51,21,Directed,51_21,,,9388,188366683,494758,336651,24952424,200610,700332
2,26,Directed,2_26,,,96,4615200,17544,15186,77730,14930,32880
13,51,Directed,13_51,,,30276,768898258,3247703,2424057,1850675,306805,2193260
34,40,Directed,34_40,,,695,8593650,35575,28507,8627,47492,130761
48,55,Directed,48_55,,,4787,76017596,292685,215811,239274,107737,575770
15,15,Directed,15_15,,,150179,3256755630,10764900,7610756,156471872,157230,4017009
4,27,Directed,4_27,,,4493,180066049,693414,620377,527316,225317,709302
25,21,Directed,25_21,,,2335,87257347,224996,165288,19093118,84748,281722
13,36,Directed,13_36,,,26794,795173603,3091483,2406504,19499791,422506,2808335
53,4,Directed,53_4,,,6573,242164018,932787,732064,1099067,272027,939560
41,20,Directed,41_20,,,2,300200,140,130,33210,2821,370
47,2,Directed,47_2,,,787,153184551,0,0,93453387,66287,296515
23,33,Directed,23_33,,,5,101332,387,228,294,832,292
31,13,Directed,31_13,,,1723,17957510,88910,77510,2622,23809,191819
46,39,Directed,46_39,,,11,366668,187,165,85177,6977,1370
12,36,Directed,12_36,,,58024,2110910201,8296389,6655178,19210162,1374895,8090764
48,45,Directed,48_45,,,6682,93984870,321969,232703,8300770,163991,776334
49,21,Directed,49_21,,,2068,118668285,255780,217199,28955970,123121,355507
49,30,Directed,49_30,,,10786,140115381,552245,406452,19308,64660,683799
36,40,Directed,36_40,,,24,773380,2698,2321,58367,21672,4921
25,33,Directed,25_33,,,404,1105492,4576,1251,57662,971,14900
41,47,Directed,41_47,,,581,90749118,0,0,46292106,63036,121051
4,28,Directed,4_28,,,5,181850,709,457,704,6328,801
22,1,Directed,22_1,,,1031,37927659,138500,80450,551110,18268,50539
39,1,Directed,39_1,,,530,12198714,14186,9427,3571755,18432,41875
17,18,Directed,17_18,,,14910,327214711,964475,628023,53509181,63248,479109
41,29,Directed,41_29,,,371,14039954,50043,39134,271715,44884,66068
48,78,Directed,48_78,,,4,276600,325,293,176778,8637,958
6,25,Directed,6_25,,,7139,321910287,1206173,1002936,6114417,550699,2135625
24,51,Directed,24_51,,,1738,64324838,236355,162329,693342,7518,57201
49,26,Directed,49_26,,,575,19969656,79580,71362,61587,63446,104522
9,47,Directed,9_47,,,981,73005557,52770,38918,38259369,67190,139809
25,72,Directed,25_72,,,1266,58249850,217667,186924,217435,51894,265116
12,42,Directed,12_42,,,27535,1063917525,3836555,3017308,24342412,1004081,3513958
53,8,Directed,53_8,,,9296,320365490,1202206,959981,3726652,250328,1147719
18,54,Directed,18_54,,,3,91557,124,58,32755,943,157
8,36,Directed,8_36,,,4138,168313804,631232,512240,655358,185012,810758
36,49,Directed,36_49,,,1822,82490350,305282,256218,609881,89457,509332
9,6,Directed,9_6,,,141,6119545,20826,16139,359911,35426,48309
6,45,Directed,6_45,,,311,41483534,596,386,20685565,96323,74218
1,45,Directed,1_45,,,68,3101622,1294,820,699191,10970,4032
12,23,Directed,12_23,,,580,16278228,66999,56034,43115,50039,89840
40,32,Directed,40_32,,,1121,40011000,154575,126790,133761,97549,166083
37,13,Directed,37_13,,,28961,627559851,2615579,2006142,2691324,183725,1521220
38,27,Directed,38_27,,,8487,173763155,676958,431514,647227,103774,444083
26,24,Directed,26_24,,,3256,117148735,448237,328590,621211,42884,217841
48,25,Directed,48_25,,,5079,183210767,739616,591885,1352060,158203,985724
8,48,Directed,8_48,,,28296,891613505,3384669,2643562,2973559,635999,2785713
42,22,Directed,42_22,,,1124,36869191,138671,99887,25293,85328,178552
22,5,Directed,22_5,,,274,24991960,1497,1157,5138883,8305,11411
40,53,Directed,40_53,,,10,382162,1047,793,24761,15267,2711
27,8,Directed,27_8,,,6391,223974143,851524,711145,1309880,137061,654160
5,12,Directed,5_12,,,238,2772686,11607,7426,1250,23797,30029
4,13,Directed,4_13,,,5269,238056899,864688,733115,1394137,170708,980779
42,41,Directed,42_41,,,380,14593070,53717,41401,14132,57449,123958
25,48,Directed,25_48,,,5189,195218195,715969,583683,12196325,181115,1170544
24,44,Directed,24_44,,,3987,147102950,545846,415550,412995,10496,207092
12,28,Directed,12_28,,,1459,43026346,185498,128101,59904,111307,124922
47,34,Directed,47_34,,,5201,257369730,225540,153072,131282026,141106,615087
36,8,Directed,36_8,,,4077,174790776,651270,529849,553979,173575,939063
38,31,Directed,38_31,,,13,232526,289,96,54854,2474,964
8,2,Directed,8_2,,,449,16020496,61658,53585,446095,60125,139168
25,19,Directed,25_19,,,4,370511,0,0,121914,2330,771
20,38,Directed,20_38,,,1,53857,0,0,41700,711,102
8,41,Directed,8_41,,,5637,183557286,678792,573694,383111,175687,803212
21,45,Directed,21_45,,,3861,87883989,169370,119539,32579230,78914,231560
37,49,Directed,37_49,,,536,21964950,84310,73842,27798,42821,134479
18,1,Directed,18_1,,,9,127770,492,425,5384,3637,975
39,42,Directed,39_42,,,16086,281223854,817740,550062,35063216,170153,900670
42,47,Directed,42_47,,,6923,284240869,366979,279037,119806632,199583,766113
47,8,Directed,47_8,,,6375,254448876,458354,375958,77911933,213743,896160
1,21,Directed,1_21,,,3298,99104636,197430,143656,18392234,57707,201774
12,10,Directed,12_10,,,5,241525,150,108,24873,3743,662
24,29,Directed,24_29,,,3228,106441179,393100,282343,1496901,64884,407871
18,47,Directed,18_47,,,3901,180455308,155950,117982,81653601,77723,238162
37,78,Directed,37_78,,,439,21543100,81522,67580,228508,48892,81359
4,31,Directed,4_31,,,2301,74589315,274757,204865,349498,105999,299538
32,2,Directed,32_2,,,239,8934552,29416,23432,211665,29944,72151
47,23,Directed,47_23,,,258,15016212,50,50,7132508,19379,34867
45,20,Directed,45_20,,,30,6953000,540,506,368844,12294,4301
18,12,Directed,18_12,,,7387,222597441,809381,636326,14623079,282456,870399
44,9,Directed,44_9,,,208,13022282,1006,822,3553115,1584,3864
20,42,Directed,20_42,,,1,65000,0,0,4200,1205,1346
36,4,Directed,36_4,,,2748,105648816,410714,339476,768965,183413,799836
16,13,Directed,16_13,,,40,1639300,6400,6083,3217,5514,8645
49,18,Directed,49_18,,,39,2617291,1636,1260,874894,16216,7241
39,49,Directed,39_49,,,1043,44003510,62827,51081,12288493,104038,221269
2,47,Directed,2_47,,,1302,272932027,0,0,210710307,117358,339637
13,45,Directed,13_45,,,13409,290937890,1163636,830808,8735319,76986,565844
54,54,Directed,54_54,,,1211,4775660,4256,194,1042708,6666,40278
12,17,Directed,12_17,,,27403,991484551,3835843,3086429,13871751,722237,4171166
19,48,Directed,19_48,,,4592,56551170,234478,176016,5487,80662,474382
44,32,Directed,44_32,,,365,13395500,50005,45579,3384,28356,118920
33,36,Directed,33_36,,,2824,21010781,95401,40556,92144,12956,164420
21,36,Directed,21_36,,,13280,331983436,731501,491099,95702606,327297,1254374
23,21,Directed,23_21,,,810,10144560,41004,32561,11228,35886,109827
39,28,Directed,39_28,,,379,12114119,16710,12355,2488721,51915,35801
18,15,Directed,18_15,,,1,281530,0,0,222136,4342,499
39,35,Directed,39_35,,,15,255872,874,701,18963,8209,2983
37,32,Directed,37_32,,,2434,106625739,406112,359524,737723,105240,649323
29,4,Directed,29_4,,,5393,194499681,685499,500848,7836662,233474,892132
20,45,Directed,20_45,,,9,2367000,0,0,223272,4100,1104
17,40,Directed,17_40,,,5397,93026197,369935,264659,202105,119166,530470
41,51,Directed,41_51,,,362,13648560,52134,47018,48840,72189,96143
36,25,Directed,36_25,,,28271,598202653,2255706,1243635,5547885,115045,1302418
29,35,Directed,29_35,,,1041,38374700,140884,93790,300039,49802,122607
49,17,Directed,49_17,,,3811,128591255,483136,387315,1128606,179726,595875
12,5,Directed,12_5,,,279,4500678,12949,6856,1264934,33687,49043
2,40,Directed,2_40,,,3,586431,0,0,395825,5786,1076
32,6,Directed,32_6,,,68124,2282425952,8355575,5768096,33213754,405438,3639206
55,21,Directed,55_21,,,4143,68992737,185003,139520,15610123,71082,269082
48,1,Directed,48_1,,,11837,238960086,916766,637165,857186,184123,895562
42,55,Directed,42_55,,,3742,72040189,204565,130156,6941399,70463,368065
27,39,Directed,27_39,,,5665,149823710,324041,245370,37145634,154006,473809
23,10,Directed,23_10,,,1,245000,0,0,173910,520,80
39,19,Directed,39_19,,,443,11698247,7496,5274,3180435,17072,34658
24,33,Directed,24_33,,,3621,133826561,495319,364840,494658,12818,217046
23,26,Directed,23_26,,,1613,27650300,98922,78014,1511,26128,178303
39,23,Directed,39_23,,,450,8625126,15096,11499,1237060,17834,38183
39,32,Directed,39_32,,,3250,123213950,472124,408555,3750588,205111,796258
36,35,Directed,36_35,,,5,205200,765,665,68,8888,1378
1,55,Directed,1_55,,,8,221284,100,57,37845,3014,730
37,22,Directed,37_22,,,2606,68011022,257310,209416,158585,95752,266435
25,55,Directed,25_55,,,1724,46341435,165051,123965,794444,24107,223868
2,38,Directed,2_38,,,2,94880,182,179,33595,4594,676
45,48,Directed,45_48,,,6647,93105728,319754,224264,8982845,186291,959036
9,19,Directed,9_19,,,4,345004,0,0,96480,2164,725
27,30,Directed,27_30,,,4051,104125887,408600,306853,504616,128678,533575
39,12,Directed,39_12,,,12771,422927050,1290780,1019193,63496345,679373,1574135
53,39,Directed,53_39,,,809,60789917,37048,32656,25429155,109922,181742
12,9,Directed,12_9,,,4427,162295754,627217,479035,353165,190354,635668
24,34,Directed,24_34,,,1975,26695773,100679,62509,1041686,15655,91903
18,26,Directed,18_26,,,8851,218309426,529924,364148,44701456,61821,376631
48,5,Directed,48_5,,,16200,290189395,1124060,762302,1548976,128470,791973
53,12,Directed,53_12,,,1093,46038480,170859,151638,330671,84051,329892
49,4,Directed,49_4,,,9082,263189874,987917,700917,735565,110368,697292
6,19,Directed,6_19,,,608,45084183,13606,9166,18214396,132837,103992
29,48,Directed,29_48,,,25451,675814108,2485201,1820190,12586181,320895,2215073
51,72,Directed,51_72,,,707,28980270,117912,102647,136131,37547,143294
20,17,Directed,20_17,,,2851,41457634,168257,113261,32228,53353,242254
36,53,Directed,36_53,,,1926,102064705,303287,258168,8120928,157046,607168
13,4,Directed,13_4,,,5257,237568370,863186,736690,1619104,167976,1162587
2,53,Directed,2_53,,,10933,413199629,1488454,1102935,22364425,432401,1724873
51,9,Directed,51_9,,,3526,92559241,342369,216915,85832,55703,188999
1,10,Directed,1_10,,,1,20645,0,0,16742,707,105
34,22,Directed,34_22,,,1133,28184410,128349,97842,251026,85210,192090
49,51,Directed,49_51,,,890,41121414,151208,122280,266322,88228,190257
32,23,Directed,32_23,,,1,242508,0,0,101525,2469,286
34,12,Directed,34_12,,,25691,912557250,3808174,3115825,25934300,842107,3649000
55,4,Directed,55_4,,,1760,57030855,225985,190536,95722,187356,358368
9,26,Directed,9_26,,,1677,45344209,178256,139079,165156,41690,157068
30,46,Directed,30_46,,,17,382616,1128,758,28403,7345,1371
28,18,Directed,28_18,,,30,778899,3722,3119,2556,14677,2329
39,6,Directed,39_6,,,4819,342160568,285511,246219,120871596,530467,1297402
53,37,Directed,53_37,,,479,22871170,82165,76613,389174,56927,125765
34,34,Directed,34_34,,,11,42400,157,100,4055,164,368
18,28,Directed,18_28,,,31,875926,3992,3210,4740,15562,2393
42,19,Directed,42_19,,,26,1919912,673,569,669426,8671,3788
51,53,Directed,51_53,,,1817,74555440,278795,235219,856083,140785,578109
32,72,Directed,32_72,,,1,176880,0,0,6303,3504,0
17,24,Directed,17_24,,,6415,217869868,759556,581748,9360211,86494,549691
34,19,Directed,34_19,,,161,16791806,258,179,11569514,18184,23209
23,45,Directed,23_45,,,5,88026,328,299,2380,3685,751
51,47,Directed,51_47,,,9152,265440506,462775,309348,90681073,206210,863487
16,39,Directed,16_39,,,1,31171,0,0,5068,1696,189
55,38,Directed,55_38,,,9,165728,670,512,63,3938,719
19,9,Directed,19_9,,,11,687141,74,37,250614,6389,1438
48,10,Directed,48_10,,,30,781947,162,82,262832,23678,5603
8,13,Directed,8_13,,,7079,276098033,1006840,834258,773605,238060,1032328
55,8,Directed,55_8,,,3506,81378487,308310,262445,195728,98913,459932
5,27,Directed,5_27,,,879,11890095,46197,25288,66,15481,80833
22,17,Directed,22_17,,,2679,77058913,293917,213829,171565,98112,325355
26,33,Directed,26_33,,,1204,33775940,130092,102746,39371,35322,94835
13,28,Directed,13_28,,,7725,123435990,571102,424307,512005,60134,414326
38,49,Directed,38_49,,,109,1778475,6979,5070,526,16111,15472
22,46,Directed,22_46,,,4,126645,462,395,265,3737,610
54,26,Directed,54_26,,,1080,9824309,41088,23456,995,7013,76023
8,22,Directed,8_22,,,1333,45482052,191720,149058,87414,42632,172575
55,31,Directed,55_31,,,1365,24557587,89890,56081,24378,16156,93804
46,55,Directed,46_55,,,8,186351,510,361,31002,3311,736
30,48,Directed,30_48,,,3,106149,187,183,11022,3759,733
8,1,Directed,8_1,,,1313,23411717,87002,64620,227,37280,167134
19,24,Directed,19_24,,,3,250968,0,0,76941,910,306
50,13,Directed,50_13,,,502,7133250,34970,30751,3505,17310,70693
6,55,Directed,6_55,,,1014,33343525,141606,120848,464407,114773,213409
1,4,Directed,1_4,,,369,13565260,50638,38910,91344,30948,76181
51,1,Directed,51_1,,,2708,39715872,153655,87641,365541,81434,258170
41,35,Directed,41_35,,,366,13465900,50093,36920,70597,25442,49259
78,72,Directed,78_72,,,14226,109999097,461295,297688,702185,12871,407145
17,35,Directed,17_35,,,1990,60053801,223684,170755,278556,71491,316519
13,23,Directed,13_23,,,1153,18875070,88553,76443,120701,37550,147477
18,36,Directed,18_36,,,3385,74224597,183107,107027,16000868,94129,339573
21,21,Directed,21_21,,,8176,100182926,413544,323623,424730,25286,187291
18,4,Directed,18_4,,,1944,117655934,218115,175061,35834671,139862,400756
5,48,Directed,5_48,,,16244,294647064,1123585,776383,3111238,133770,905782
4,51,Directed,4_51,,,1917,76235848,284591,240830,185439,200126,435433
20,40,Directed,20_40,,,44,1238035,1600,1096,70074,4173,1546
47,16,Directed,47_16,,,374,33985137,0,0,19471656,33352,74534
55,45,Directed,55_45,,,5,136000,482,265,12000,2766,630
37,50,Directed,37_50,,,13,130027,650,585,27,2283,1422
5,39,Directed,5_39,,,374,8170565,11907,9168,1751685,20786,38027
27,29,Directed,27_29,,,7454,141675260,540888,368070,1093561,100782,499654
17,72,Directed,17_72,,,1030,46502520,179002,161519,487397,60088,259093
6,36,Directed,6_36,,,25042,1226453789,3821539,3153833,65477314,1042623,7302324
31,26,Directed,31_26,,,1696,22419213,86595,74534,22693,26231,160495
