Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,weight,FREIGHT,DISTANCE,AIR_TIME
10423,12896,Directed,10423_12896,,,696,25480153,92975,63832,276328,13299,37058
13303,15024,Directed,13303_15024,,,726,36679780,136300,114411,300837,14391,96379
15370,11337,Directed,15370_11337,,,1,12000,50,50,0,759,97
11697,13495,Directed,11697_13495,,,594,22118657,81319,58151,413935,22882,60267
13398,15639,Directed,13398_15639,,,1,2300,8,2,0,485,72
11423,12889,Directed,11423_12889,,,258,8780500,38723,35278,0,15808,45011
14275,12339,Directed,14275_12339,,,4,101426,236,141,0,1008,185
10333,13344,Directed,10333_13344,,,1,7845,34,10,0,188,124
10423,11433,Directed,10423_11433,,,468,10637150,35542,31722,6555,14937,70368
14576,11823,Directed,14576_11823,,,1,11720,50,40,0,414,94
13303,11278,Directed,13303_11278,,,2957,121122600,437715,374650,26789,12880,360075
16101,10279,Directed,16101_10279,,,1,36700,137,86,0,1253,453
11778,13244,Directed,11778_13244,,,1033,10389340,42370,23442,3794,6474,57215
10754,10053,Directed,10754_10053,,,26,65846,225,49,1160,336,508
13487,13029,Directed,13487_13029,,,1337,16159560,66796,40998,61399,8937,72659
13931,11973,Directed,13931_11973,,,2,43000,170,162,0,1730,253
14122,14711,Directed,14122_14711,,,729,2587962,150,118,1329168,1920,33325
12889,12448,Directed,12889_12448,,,3,117650,434,400,0,4368,519
14321,11193,Directed,14321_11193,,,681,8401000,34221,28322,1202,25920,90514
11778,13851,Directed,11778_13851,,,3,36320,144,119,0,549,122
14747,13232,Directed,14747_13232,,,1345,49641855,183598,136096,1283099,48524,284663
14635,11433,Directed,14635_11433,,,2271,81011900,349739,300357,18452,62930,332511
13487,12992,Directed,13487_12992,,,228,3565065,13921,8644,439,9842,22127
10529,11057,Directed,10529_11057,,,2001,63345676,245375,196152,65740,59248,207584
12888,14534,Directed,12888_14534,,,3,15500,68,27,0,561,198
12992,12007,Directed,12992_12007,,,1,16691,50,46,0,226,40
13487,11471,Directed,13487_11471,,,1365,11059012,47680,22920,15127,2295,33594
14831,14814,Directed,14831_14814,,,1,48210,184,131,0,1626,186
10257,10535,Directed,10257_10535,,,1,3300,8,1,0,115,36
11267,10821,Directed,11267_10821,,,974,24359500,113978,89733,0,5278,60322
11057,12320,Directed,11057_12320,,,1,43382,162,41,0,425,69
10721,11612,Directed,10721_11612,,,1,12900,50,27,0,922,136
12889,10135,Directed,12889_10135,,,3,124004,491,461,0,6483,870
13204,15249,Directed,13204_15249,,,1114,8143860,31033,9061,658285,6810,65694
14524,11123,Directed,14524_11123,,,40,480000,2000,1681,0,1408,4109
13303,11996,Directed,13303_11996,,,166,14130707,50,46,1342736,9570,14710
15412,12915,Directed,15412_12915,,,2,24000,100,69,0,1328,270
15061,10184,Directed,15061_10184,,,4,6281,36,8,202,428,206
10721,11066,Directed,10721_11066,,,1525,16987084,71566,50076,4219,46720,161545
13579,15862,Directed,13579_15862,,,2,5600,18,9,0,125,98
14027,10135,Directed,14027_10135,,,3,67294,297,275,0,1998,578
12982,13891,Directed,12982_13891,,,5,219008,798,702,0,10648,1654
14193,15249,Directed,14193_15249,,,2,15980,69,47,128,338,139
14574,13232,Directed,14574_13232,,,1,39800,199,81,0,516,88
11433,10431,Directed,11433_10431,,,755,9743700,37770,28304,0,6110,53860
12191,15167,Directed,12191_15167,,,1,2300,8,1,0,1421,450
12772,12647,Directed,12772_12647,,,1,900,5,2,0,9,8
14457,11433,Directed,14457_11433,,,1,36674,68,53,0,1002,120
13796,10821,Directed,13796_10821,,,2,136210,448,327,0,4894,552
12191,11298,Directed,12191_11298,,,2342,27162210,116718,92259,4572,7163,112255
12478,13931,Directed,12478_13931,,,1297,15339727,65373,44895,804,10115,69502
12954,12478,Directed,12954_12478,,,1522,56922800,228300,197558,613810,29580,447708
15532,11869,Directed,15532_11869,,,13,26762,112,85,0,786,822
14747,10423,Directed,14747_10423,,,152,5457463,21278,17830,283,19470,32803
10785,14100,Directed,10785_14100,,,2004,29238768,116012,88260,2056,20496,143511
11298,14113,Directed,11298_14113,,,1,39100,140,136,0,1092,206
11725,12197,Directed,11725_12197,,,1,1400,7,3,0,1060,162
14718,13369,Directed,14718_13369,,,2,2400,12,3,0,234,110
10540,14107,Directed,10540_14107,,,1,2310,8,5,0,2286,300
14107,11726,Directed,14107_11726,,,1,39800,199,3,0,988,115
11844,10551,Directed,11844_10551,,,2,7600,38,38,0,315,168
10630,10154,Directed,10630_10154,,,1,2310,8,2,0,1834,210
15412,12889,Directed,15412_12889,,,16,544000,2400,2050,0,3480,4068
13851,11292,Directed,13851_11292,,,3732,98076270,382458,291062,287316,68310,300372
11952,12831,Directed,11952_12831,,,2,3000,15,3,900,252,96
10693,11109,Directed,10693_11109,,,4,47000,200,184,0,3018,607
10423,13029,Directed,10423_13029,,,2,42475,106,71,0,1472,196
15919,11111,Directed,15919_11111,,,1,11118,50,50,0,209,88
10967,14275,Directed,10967_14275,,,2,55300,199,52,2734,994,170
10300,15249,Directed,10300_15249,,,2,24000,100,64,0,298,103
14457,14057,Directed,14457_14057,,,1,30540,120,119,0,964,153
16101,14869,Directed,16101_14869,,,339,4224700,16950,11598,510,4688,27344
13198,13184,Directed,13198_13184,,,1,25450,100,70,0,624,81
14130,14282,Directed,14130_14282,,,1,1200,6,3,127,118,64
13232,11921,Directed,13232_11921,,,1,39800,199,71,0,1107,142
12896,12891,Directed,12896_12891,,,1,11670,50,50,0,205,71
10849,13487,Directed,10849_13487,,,876,29433783,117236,90610,58257,24472,99585
12012,11298,Directed,12012_11298,,,106,5356020,19928,13704,0,3390,9009
13851,13342,Directed,13851_13342,,,5,81056,359,217,0,3680,645
11042,10980,Directed,11042_10980,,,2,20000,100,96,0,952,236
13970,14102,Directed,13970_14102,,,1410,4414957,13121,4036,307994,18300,68749
13930,10868,Directed,13930_10868,,,1297,17296318,64895,43333,116100,13986,114937
10599,12223,Directed,10599_12223,,,1,51700,183,164,0,406,67
14952,14570,Directed,14952_14570,,,3,95000,430,384,0,4791,690
12016,12173,Directed,12016_12173,,,366,31752317,92310,78394,6863924,45612,153817
15096,12197,Directed,15096_12197,,,3,34540,138,116,0,561,149
10423,14635,Directed,10423_14635,,,1,37400,137,118,0,1001,158
11577,13230,Directed,11577_13230,,,1,36674,68,53,0,221,42
14747,11292,Directed,14747_11292,,,6571,253775147,938851,749974,3639555,168960,848071
15478,10245,Directed,15478_10245,,,2,7350,18,17,0,772,266
14574,11778,Directed,14574_11778,,,1,35000,120,98,0,814,132
12652,13772,Directed,12652_13772,,,2,3700,12,1,0,45,133
12889,10721,Directed,12889_10721,,,1367,52764809,198911,163573,354446,128574,368616
14524,10208,Directed,14524_10208,,,2,47170,212,209,0,774,206
11259,14057,Directed,11259_14057,,,3,129326,194,127,0,4878,678
10713,14457,Directed,10713_14457,,,1,38110,148,115,87,659,81
10693,14100,Directed,10693_14100,,,2309,56647163,214695,153698,302613,56700,221191
15370,13851,Directed,15370_13851,,,112,6167941,1192,693,1115623,4440,2861
14761,10980,Directed,14761_10980,,,204,6936000,30600,27423,0,5880,15426
12769,13894,Directed,12769_13894,,,1,1800,9,7,30,180,56
10170,12866,Directed,10170_12866,,,263,411862,1248,604,73221,5106,10418
12954,13204,Directed,12954_13204,,,1,36674,68,55,0,2202,264
15016,11612,Directed,15016_11612,,,1,12900,50,29,0,161,111
15304,11977,Directed,15304_11977,,,1,60660,224,140,0,1180,148
10874,12264,Directed,10874_12264,,,1,49000,182,150,0,252,35
11775,13204,Directed,11775_13204,,,1,42200,174,162,0,1350,162
13061,13851,Directed,13061_13851,,,1,34000,150,140,0,552,78
11638,14057,Directed,11638_14057,,,365,6606200,25554,18989,13396,8138,31059
10785,12197,Directed,10785_12197,,,4,15350,31,15,0,711,318
12441,11193,Directed,12441_11193,,,12,625820,2198,1528,0,4158,1920
10599,15502,Directed,10599_15502,,,4,101200,500,291,0,660,176
14747,10385,Directed,14747_10385,,,1,2725,9,2,0,116,76
10466,12266,Directed,10466_12266,,,4,155000,696,253,0,3948,605
12348,13232,Directed,12348_13232,,,2,51800,249,85,0,1124,177
12844,12268,Directed,12844_12268,,,1,3200,9,9,0,122,44
13369,15554,Directed,13369_15554,,,3,5019,21,16,0,357,148
11193,15411,Directed,11193_15411,,,1,11720,50,42,1,759,146
12191,12992,Directed,12191_12992,,,360,13020200,47385,33303,92543,12576,20399
12390,11641,Directed,12390_11641,,,2,54000,260,171,0,150,42
13296,10478,Directed,13296_10478,,,1,43382,162,41,0,84,27
12055,13930,Directed,12055_13930,,,1,49000,182,135,0,35,14
12544,15167,Directed,12544_15167,,,1,12000,50,37,0,522,83
12451,13360,Directed,12451_13360,,,1,15000,66,40,0,176,51
13434,13369,Directed,13434_13369,,,59,75152,345,173,3201,1026,1652
11941,13873,Directed,11941_13873,,,424,934253,3551,1407,10332,5616,11001
11995,14122,Directed,11995_14122,,,1,11486,50,50,0,304,96
10590,15919,Directed,10590_15919,,,7,269728,1110,890,0,7973,945
12889,11719,Directed,12889_11719,,,220,7480000,33000,29749,0,7536,19416
12451,14122,Directed,12451_14122,,,2,129950,443,287,0,1390,188
10416,10996,Directed,10416_10996,,,1,1100,5,2,0,190,85
15016,11259,Directed,15016_11259,,,2689,99221269,364535,245855,1949743,20748,224032
11996,11057,Directed,11996_11057,,,3079,35631622,147979,94037,31110,6150,88876
12264,12945,Directed,12264_12945,,,1,18500,66,35,0,392,187
14696,14771,Directed,14696_14771,,,1,49500,190,148,0,1929,250
10397,11921,Directed,10397_11921,,,4,145040,552,513,472,5560,1021
11952,15257,Directed,11952_15257,,,1,1200,6,2,0,139,91
13244,13422,Directed,13244_13422,,,1060,13674000,53000,36399,0,3804,53012
14057,14689,Directed,14057_14689,,,313,5665300,21910,16392,10259,8624,30663
15919,10590,Directed,15919_10590,,,7,273328,1098,899,0,7973,1104
11292,14543,Directed,11292_14543,,,1538,9712500,40964,20565,0,8320,98132
12264,11042,Directed,12264_11042,,,1939,23094414,90841,60121,900,17280,110818
12264,15304,Directed,12264_15304,,,1738,63270527,257595,197106,52525,34020,202996
14268,12321,Directed,14268_12321,,,127,155936,760,36,256,629,2302
10431,11618,Directed,10431_11618,,,618,7248000,29808,19603,8,11660,55013
10721,14771,Directed,10721_14771,,,2620,125820900,468114,396183,1651161,148720,956676
12339,15304,Directed,12339_15304,,,1770,59905870,199248,146873,6742530,58660,199755
14730,10158,Directed,14730_10158,,,7,217146,850,692,0,3648,604
11003,11067,Directed,11003_11067,,,3,66500,273,191,0,660,112
13931,15016,Directed,13931_15016,,,720,8093732,35010,25858,0,17248,93185
11259,11834,Directed,11259_11834,,,1,12000,50,41,0,266,46
15293,12748,Directed,15293_12748,,,1,3000,9,8,0,200,49
12653,10551,Directed,12653_10551,,,1,1200,6,3,0,180,81
12197,11066,Directed,12197_11066,,,3,43484,147,62,0,976,472
15502,11977,Directed,15502_11977,,,2,61000,280,256,0,1374,186
14100,15356,Directed,14100_15356,,,1,39800,199,3,0,37,20
11193,10172,Directed,11193_10172,,,1,12000,50,31,0,421,64
14814,14783,Directed,14814_14783,,,1,27000,130,117,0,331,60
10540,11259,Directed,10540_11259,,,1,2300,8,1,0,1543,210
14635,15249,Directed,14635_15249,,,2,65640,284,269,34,618,205
13796,13198,Directed,13796_13198,,,686,25542061,94021,60665,364287,46159,124237
10994,13487,Directed,10994_13487,,,27,348300,1350,1153,0,7609,4291
10551,15554,Directed,10551_15554,,,1585,4141960,12449,5014,315481,13736,73863
11042,15919,Directed,11042_15919,,,2,27390,107,80,0,1516,249
10792,11823,Directed,10792_11823,,,1,13000,50,47,0,359,170
14027,14122,Directed,14027_14122,,,4,144000,496,480,0,952,512
13484,13244,Directed,13484_13244,,,254,1992630,8636,1951,48,1632,10739
14679,10529,Directed,14679_10529,,,2,121370,385,284,3329,5004,587
13360,13930,Directed,13360_13930,,,2,72000,336,328,0,2080,342
14828,14062,Directed,14828_14062,,,1,1850,6,3,0,70,43
13487,11823,Directed,13487_11823,,,240,3096000,12000,5999,0,3904,16136
16218,11109,Directed,16218_11109,,,1,35000,120,100,0,699,91
11292,12899,Directed,11292_12899,,,976,4532000,19314,9366,0,3632,50140
10304,10241,Directed,10304_10241,,,6,11242,48,32,0,219,186
11618,10299,Directed,11618_10299,,,671,104143670,45188,38671,53035148,117950,216349
10278,12743,Directed,10278_12743,,,6,6366,23,5,166,50,53
11764,13198,Directed,11764_13198,,,1,29700,68,50,0,1131,190
12448,12191,Directed,12448_12191,,,1315,48387900,178853,126945,232651,11488,82707
11146,14122,Directed,11146_14122,,,1,17940,66,58,0,164,36
14108,12278,Directed,14108_12278,,,2,24000,100,88,0,465,148
15096,11193,Directed,15096_11193,,,992,11962880,49696,43593,1043,21080,91559
10980,15016,Directed,10980_15016,,,1,24200,120,2,0,383,65
10140,11109,Directed,10140_11109,,,5,144509,220,195,25703,1400,287
14761,12119,Directed,14761_12119,,,13,442000,1950,1616,0,1558,1440
13434,13873,Directed,13434_13873,,,1,1750,9,2,0,176,52
14696,14122,Directed,14696_14122,,,2,61500,243,201,0,656,95
11259,15919,Directed,11259_15919,,,1,10000,37,31,0,278,49
10372,12892,Directed,10372_12892,,,309,5424555,20394,14261,0,6633,33603
12719,14816,Directed,12719_14816,,,1,1219,6,1,0,84,40
14524,12348,Directed,14524_12348,,,2,24000,100,94,0,374,69
15138,13543,Directed,15138_13543,,,1,4500,19,2,0,171,43
14082,13577,Directed,14082_13577,,,9,323576,1081,121,0,1500,643
10781,11150,Directed,10781_11150,,,2,20000,100,92,0,782,199
11298,14747,Directed,11298_14747,,,3883,158615923,574031,499263,2953612,141100,884933
12478,14492,Directed,12478_14492,,,4344,66779116,264473,193719,7107,41322,320188
15785,10139,Directed,15785_10139,,,67,153739,596,318,5144,2345,1623
15618,13796,Directed,15618_13796,,,1,5374,13,10,0,320,48
13577,14122,Directed,13577_14122,,,150,5113708,21226,14435,0,10472,12181
14683,10590,Directed,14683_10590,,,14,529173,2172,2062,0,12204,1991
15030,14100,Directed,15030_14100,,,1,5374,13,10,0,920,156
11550,10551,Directed,11550_10551,,,688,1405515,5902,1902,19870,8364,38086
12348,15295,Directed,12348_15295,,,2,24000,100,71,0,846,129
13930,15070,Directed,13930_15070,,,4,111500,444,428,250,2142,621
11587,13459,Directed,11587_13459,,,4,18345,34,29,1786,184,58
12719,12709,Directed,12719_12709,,,5,7356,33,23,0,114,130
14307,11618,Directed,14307_11618,,,1626,23658790,97488,71298,3042,5920,77694
12478,10154,Directed,12478_10154,,,266,4877400,19150,12436,0,2786,12461
11905,14492,Directed,11905_14492,,,1,38700,140,97,0,943,117
13230,11278,Directed,13230_11278,,,3,42536,186,177,0,282,72
13930,15096,Directed,13930_15096,,,3424,44222251,190459,146437,5315,62521,271964
11630,12141,Directed,11630_12141,,,111,132900,554,143,21146,1036,5821
13296,11066,Directed,13296_11066,,,6,129350,494,345,0,3762,897
10559,11298,Directed,10559_11298,,,5,315782,317,111,75387,4986,987
10561,16218,Directed,10561_16218,,,1,13000,50,18,0,319,76
15389,15041,Directed,15389_15041,,,21,138188,480,87,1467,568,1300
11648,14747,Directed,11648_14747,,,840,14952600,63326,44838,19257,4927,61271
15370,10155,Directed,15370_10155,,,1,37400,137,100,736,325,70
13087,15211,Directed,13087_15211,,,1,42500,173,23,0,991,113
14831,14771,Directed,14831_14771,,,26,699459,2647,1867,19122,780,422
12339,14100,Directed,12339_14100,,,2949,81595240,158368,121252,27268611,68679,250912
12889,15070,Directed,12889_15070,,,2,93049,404,350,0,4454,592
11252,13360,Directed,11252_13360,,,69,124200,621,294,0,312,2052
14120,12451,Directed,14120_12451,,,2,25800,100,26,0,1395,334
11441,14122,Directed,11441_14122,,,343,1495480,6517,1660,8949,420,9863
13851,15016,Directed,13851_15016,,,1352,32678208,126820,86311,53538,19404,90168
11193,13204,Directed,11193_13204,,,1318,52708950,204706,170099,663560,36288,136732
10257,13230,Directed,10257_13230,,,2,89475,50,41,10380,468,151
10155,14570,Directed,10155_14570,,,1,27000,130,122,0,1376,198
10172,15370,Directed,10172_15370,,,1,28488,122,34,0,1059,157
16091,13930,Directed,16091_13930,,,1,12000,50,24,0,226,44
13342,14747,Directed,13342_14747,,,312,9618800,42877,35409,842,28798,74243
13873,15721,Directed,13873_15721,,,449,967207,3840,1861,62073,9912,17187
13796,15041,Directed,13796_15041,,,69,1215774,5125,2266,25,2880,6256
15304,11278,Directed,15304_11278,,,1609,56182460,197385,160307,37636,41514,176486
12339,11537,Directed,12339_11537,,,1,42500,173,159,0,519,75
10416,15721,Directed,10416_15721,,,4,4805,24,4,5,279,167
10980,10728,Directed,10980_10728,,,1,10000,37,26,0,622,158
11259,11298,Directed,11259_11298,,,10,205080,804,550,471,96,139
11695,14113,Directed,11695_14113,,,1,34000,150,92,0,539,72
12892,12889,Directed,12892_12889,,,11597,384380688,1478653,1004566,5244769,43660,517867
10540,12191,Directed,10540_12191,,,1,2300,8,3,0,1599,210
14730,13487,Directed,14730_13487,,,1657,96437431,68713,51940,39237458,59094,159434
15741,16345,Directed,15741_16345,,,273,329200,1646,924,3320,806,6328
12320,14524,Directed,12320_14524,,,1,43802,162,99,0,176,52
15709,12774,Directed,15709_12774,,,5,13301,45,18,425,220,93
13342,13344,Directed,13342_13344,,,417,3676196,15686,8380,12,935,9147
13290,13987,Directed,13290_13987,,,1,5300,7,5,0,1250,162
11547,12889,Directed,11547_12889,,,78,340080,1482,88,0,892,5049
13487,13232,Directed,13487_13232,,,2342,60871687,248010,171925,13329,25128,156894
13502,10397,Directed,13502_10397,,,35,969020,3980,2738,0,10816,5589
14771,12016,Directed,14771_12016,,,191,23770978,74974,68018,302282,98804,0
15919,11193,Directed,15919_11193,,,866,9163833,36474,26297,4301,17391,69923
10245,15478,Directed,10245_15478,,,2,7350,18,17,0,772,276
13264,12889,Directed,13264_12889,,,241,5382760,22850,19153,0,11381,21196
12982,14908,Directed,12982_14908,,,35,1215340,4340,2849,0,7932,10800
14747,13264,Directed,14747_13264,,,681,12246300,50461,31226,11961,6336,41251
14771,14100,Directed,14771_14100,,,2535,100297902,370312,306054,1028539,181512,733892
16101,11563,Directed,16101_11563,,,7,257800,1089,936,0,3114,701
12983,12252,Directed,12983_12252,,,7,8400,42,2,55,63,126
10994,10208,Directed,10994_10208,,,1,10000,50,31,0,116,26
10590,13076,Directed,10590_13076,,,8,341283,1320,1193,0,11008,1320
12855,12709,Directed,12855_12709,,,332,446464,2073,662,7114,280,2218
14869,11977,Directed,14869_11977,,,4,120000,600,592,0,4948,1026
11555,10551,Directed,11555_10551,,,1,3800,19,19,0,359,84
13303,14952,Directed,13303_14952,,,1,19092,70,58,0,1110,159
14908,11697,Directed,14908_11697,,,1,38400,150,22,0,2310,255
15249,14193,Directed,15249_14193,,,4,98112,120,78,8232,676,140
11092,10950,Directed,11092_10950,,,2,9000,38,4,0,118,61
12635,15444,Directed,12635_15444,,,3,11025,27,10,0,81,110
11292,14457,Directed,11292_14457,,,3273,45361720,184455,122665,0,14100,171411
15725,15061,Directed,15725_15061,,,58,100891,458,177,4419,1325,1329
12784,14738,Directed,12784_14738,,,9,44099,14,11,2269,335,232
14107,11637,Directed,14107_11637,,,1,38110,148,148,3,1225,205
13851,10599,Directed,13851_10599,,,2,43270,192,125,60,1262,179
11146,13244,Directed,11146_13244,,,3,53000,50,39,5678,1038,404
14685,10208,Directed,14685_10208,,,2,44070,192,155,6,192,113
14100,12992,Directed,14100_12992,,,6,169084,628,517,1329,4990,1213
15412,11278,Directed,15412_11278,,,919,11388832,46283,24606,2833,8720,61118
