Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,weight,FREIGHT,DISTANCE,AIR_TIME
2,13,Directed,2_13,,,892,209548751,12844,11598,177383798,246024,27371
15,39,Directed,15_39,,,1,79114,242,229,26588,4559,539
40,54,Directed,40_54,,,5,170534,606,426,0,4672,578
9,32,Directed,9_32,,,262,9065200,37346,35249,76367,22970,81446
56,49,Directed,56_49,,,3617,52934040,193629,142116,327643,34487,195154
37,41,Directed,37_41,,,230,9961100,37571,32427,38001,27384,69613
5,13,Directed,5_13,,,5645,112897618,446796,337919,159162,76326,425417
4,12,Directed,4_12,,,3735,156792934,587843,516211,961081,310460,817082
40,42,Directed,40_42,,,7,220000,851,652,862,8141,1118
40,20,Directed,40_20,,,35,1393789,1356,989,256791,3805,1305
24,47,Directed,24_47,,,2794,145883402,313424,235297,41206253,51834,272113
1,29,Directed,1_29,,,365,12309523,51470,38264,44691,13638,23519
8,56,Directed,8_56,,,9209,96554560,383653,260225,268676,63605,496597
12,29,Directed,12_29,,,6471,226914189,938518,773155,1175334,312660,897528
47,33,Directed,47_33,,,551,77146391,143,15,43709890,33795,71924
4,39,Directed,4_39,,,1470,53139481,200855,177377,369377,177533,289062
38,30,Directed,38_30,,,96,5828097,418,320,2375343,8721,9014
53,22,Directed,53_22,,,4,170217,719,281,18877,7766,907
24,1,Directed,24_1,,,969,32840624,136966,93755,264146,20037,100356
25,18,Directed,25_18,,,1313,82788717,63627,39031,39589906,68630,165072
20,39,Directed,20_39,,,2,17950,50,48,700,1466,235
8,46,Directed,8_46,,,4751,70991695,296939,225034,6051,57094,307589
45,28,Directed,45_28,,,51,1571951,5795,4901,7,27108,4354
42,39,Directed,42_39,,,12175,183361027,611181,453674,3362625,94271,707188
21,42,Directed,21_42,,,6971,313633879,286824,212096,131189534,139517,506615
37,48,Directed,37_48,,,16761,521502338,1984424,1682231,880900,387108,2422338
5,18,Directed,5_18,,,22,561270,236,42,407479,7374,1946
39,41,Directed,39_41,,,82,2630294,10707,9685,2988,26585,22588
42,46,Directed,42_46,,,3,32500,150,126,0,3367,564
49,6,Directed,49_6,,,24345,663839467,2336177,1927896,28319753,455882,2134298
51,33,Directed,51_33,,,1332,24409578,88597,69611,29955,21683,86923
