Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,weight,DISTANCE,AIR_TIME
10599,14107,Directed,10599_14107,,,3,138000,517,492,622,2910,666
15016,11540,Directed,15016_11540,,,1,5600,0,0,167,1022,165
12705,15091,Directed,12705_15091,,,42,61712,172,45,9409,168,540
13232,11721,Directed,13232_11721,,,1,32200,137,96,105,221,73
12478,11298,Directed,12478_11298,,,701,22880070,80621,60930,577260,50076,138766
12889,14831,Directed,12889_14831,,,3076,104277070,435125,321479,281874,14668,192581
10245,12737,Directed,10245_12737,,,5,14000,45,21,540,178,175
10693,12892,Directed,10693_12892,,,1681,63216565,247063,202230,510508,86256,404630
11376,11697,Directed,11376_11697,,,1,15500,0,0,4251,1185,204
11871,13061,Directed,11871_13061,,,1,16960,0,0,3296,1126,150
13830,14747,Directed,13830_14747,,,970,59050778,190312,172049,561817,68640,302482
15554,10416,Directed,15554_10416,,,11,44075,35,25,10973,504,372
13806,10139,Directed,13806_10139,,,248,755000,2076,853,18092,1568,3372
13970,10754,Directed,13970_10754,,,14,67650,292,190,517,3370,1174
11292,14689,Directed,11292_14689,,,979,18272375,75559,64773,1110,28396,127249
16091,11540,Directed,16091_11540,,,3,127981,0,0,44818,4341,675
12892,10721,Directed,12892_10721,,,3600,144991966,560893,499210,2548893,310709,1076091
12889,13198,Directed,12889_13198,,,1401,50147606,206781,169091,484945,45560,196361
13196,13676,Directed,13196_13676,,,282,374620,1374,246,3851,2240,5334
16091,15304,Directed,16091_15304,,,1,5600,0,0,3467,985,140
14895,13873,Directed,14895_13873,,,193,527400,1642,664,15398,9424,8171
11762,10666,Directed,11762_10666,,,1443,1821436,6989,425,9421,841,17532
13676,13196,Directed,13676_13196,,,247,330050,1215,237,268,2160,4577
12339,14683,Directed,12339_14683,,,4,259595,247,147,40260,3940,596
11845,15049,Directed,11845_15049,,,561,2478500,4700,2120,40486,3040,8144
14869,10299,Directed,14869_10299,,,332,17152420,60401,45403,111880,25500,87439
14919,12184,Directed,14919_12184,,,1,6350,28,9,11,700,207
13930,12889,Directed,13930_12889,,,4065,149495564,607270,552329,113543,168054,834269
12917,12324,Directed,12917_12324,,,1,99100,0,0,9286,53,16
11392,15171,Directed,11392_15171,,,29,43500,203,34,6800,448,1305
10693,14683,Directed,10693_14683,,,691,22894416,94696,74488,240923,27126,86002
10620,14730,Directed,10620_14730,,,86,9146511,0,0,3264114,16653,12971
15478,10170,Directed,15478_10170,,,2,57130,0,0,4,509,153
10693,14771,Directed,10693_14771,,,2,115320,399,259,213,3936,518
12815,16346,Directed,12815_16346,,,7,9031,42,5,631,62,124
14747,14457,Directed,14747_14457,,,1,38000,150,122,201,958,119
12391,14100,Directed,12391_14100,,,1309,11520548,49011,37648,917,2340,73815
14477,13055,Directed,14477_13055,,,72,264318,1313,189,258,117,1069
12228,13061,Directed,12228_13061,,,2,21560,0,0,9096,2156,305
10372,10136,Directed,10372_10136,,,1,16800,65,42,1,619,128
12184,10008,Directed,12184_10008,,,5,6500,25,5,1970,108,100
11259,12889,Directed,11259_12889,,,7,249557,962,563,2245,6402,923
14512,15374,Directed,14512_15374,,,1,45000,0,0,25000,547,72
11292,11109,Directed,11292_11109,,,3696,60645675,235577,159920,2592,4307,66060
11898,11003,Directed,11898_11003,,,1,55772,0,0,3907,497,77
14282,12853,Directed,14282_12853,,,221,275250,1308,420,4732,816,6295
14730,15534,Directed,14730_15534,,,3,16800,0,0,4129,867,135
10299,14057,Directed,10299_14057,,,949,38828785,146819,119383,1015369,72474,180806
11298,10721,Directed,11298_10721,,,4159,180292644,629786,515398,6761883,117150,777048
15885,12633,Directed,15885_12633,,,22,40700,132,6,1715,100,159
12889,14794,Directed,12889_14794,,,342,1197000,0,0,620708,1356,15288
11952,12737,Directed,11952_12737,,,1,5600,0,0,5000,90,37
13871,16573,Directed,13871_16573,,,1,3500,0,0,868,195,120
12889,12264,Directed,12889_12264,,,760,30876366,124916,111624,9289,115640,180864
10299,11193,Directed,10299_11193,,,876,240600240,0,0,203629371,152390,286360
15626,14843,Directed,15626_14843,,,4665,10102799,44009,23385,31636,1716,79721
14869,10693,Directed,14869_10693,,,356,6972695,28003,25821,1290,25272,59972
14262,14679,Directed,14262_14679,,,4,103010,369,278,580,340,109
14679,12889,Directed,14679_12889,,,4812,166239288,708731,521668,599019,15996,244216
11122,12278,Directed,11122_12278,,,1,62673,0,0,7373,599,77
11630,14102,Directed,11630_14102,,,9,150100,55,18,81766,3444,1272
11618,12266,Directed,11618_12266,,,3946,184212136,637989,506694,4947170,166600,773007
11292,14696,Directed,11292_14696,,,144,4322886,19854,17082,404,9690,16893
11637,13487,Directed,11637_13487,,,2511,47019465,181805,142103,35623,24753,102227
14893,13295,Directed,14893_13295,,,1,124465,0,0,76197,19,13
10732,12339,Directed,10732_12339,,,1,139118,0,0,109576,1857,241
12720,12321,Directed,12720_12321,,,19,20650,103,36,10,891,696
12853,11492,Directed,12853_11492,,,1015,1618900,6391,2424,35895,2912,18513
11066,13198,Directed,11066_13198,,,1,34600,143,17,176,632,102
11193,13487,Directed,11193_13487,,,2415,41790255,127383,105439,2097315,45892,233999
11618,11884,Directed,11618_11884,,,4,162655,672,603,864,6534,1182
12478,13230,Directed,12478_13230,,,3,241663,0,0,60234,320,140
11028,14816,Directed,11028_14816,,,1,1275,5,0,81,73,32
11823,12992,Directed,11823_12992,,,1,50000,0,0,29184,577,86
14119,10299,Directed,14119_10299,,,2,11184,0,0,1660,730,141
11630,13676,Directed,11630_13676,,,16,83190,83,19,67133,2574,1282
10821,14492,Directed,10821_14492,,,3077,84369906,351591,256707,410343,17085,147867
12889,14107,Directed,12889_14107,,,6629,243735593,964749,683996,811047,26265,304777
14027,12992,Directed,14027_12992,,,4,237924,0,0,89565,2727,522
14683,16091,Directed,14683_16091,,,5,191941,0,0,47481,6045,786
14869,12896,Directed,14869_12896,,,1,32200,143,143,3,744,129
14512,12478,Directed,14512_12478,,,198,16128671,0,0,7570542,10426,20233
12451,10868,Directed,12451_10868,,,4,106282,393,348,24,960,297
11941,11550,Directed,11941_11550,,,1,5600,0,0,4700,130,52
14986,15304,Directed,14986_15304,,,4,145589,581,539,24,160,44
10581,12478,Directed,10581_12478,,,12,631926,2049,1917,27604,2674,788
14880,11028,Directed,14880_11028,,,57,100950,378,92,567,816,1166
13930,12945,Directed,13930_12945,,,2130,22496372,103321,74952,34667,13273,107049
14905,10561,Directed,14905_10561,,,1,3500,0,0,682,87,31
10397,10529,Directed,10397_10529,,,2273,76452237,336958,271532,418853,50681,248744
10257,13487,Directed,10257_13487,,,404,7840852,29861,24446,305,31360,58604
10551,11028,Directed,10551_11028,,,6,14250,45,12,2211,720,342
11259,14831,Directed,11259_14831,,,1,95240,102,58,21709,1450,220
15085,12769,Directed,15085_12769,,,51,96950,300,115,4273,2035,1372
14100,10868,Directed,14100_10868,,,921,22619724,45959,29252,533023,8891,77122
11540,15374,Directed,11540_15374,,,1,21500,0,0,2628,1035,124
14229,12773,Directed,14229_12773,,,60,111000,360,19,1623,11,172
11871,14877,Directed,11871_14877,,,1,21226,0,0,8544,891,146
14679,10821,Directed,14679_10821,,,719,28904470,117355,108141,300725,66555,192738
13930,13303,Directed,13930_13303,,,4007,182991055,591170,516445,10163889,131670,615412
12945,10257,Directed,12945_10257,,,3,178443,0,0,33296,1312,251
11697,10529,Directed,11697_10529,,,1006,36857800,149370,125835,57860,41055,150913
12953,12478,Directed,12953_12478,,,12,312710,1295,855,111,132,349
12214,14474,Directed,12214_14474,,,9,22800,74,11,726,648,258
13487,14524,Directed,13487_14524,,,427,7505759,29054,24426,94,32010,51716
10225,10783,Directed,10225_10783,,,3,3950,11,4,150,1002,323
14275,16091,Directed,14275_16091,,,1,18500,0,0,3198,30,12
10917,14167,Directed,10917_14167,,,30,67100,258,95,1051,1010,1268
12451,15304,Directed,12451_15304,,,867,5871225,31599,20542,1422,4163,42174
14570,11423,Directed,14570_11423,,,48,5142896,0,0,1618338,16524,7604
14919,10551,Directed,14919_10551,,,42,234228,38,10,12738,3510,3621
11986,15380,Directed,11986_15380,,,361,1317190,276,165,433178,2193,17681
12217,14814,Directed,12217_14814,,,11,236034,135,103,103909,2170,730
12173,13796,Directed,12173_13796,,,845,86689501,120994,105570,24125977,89133,235222
14057,13486,Directed,14057_13486,,,99,1778400,7614,6842,9363,2090,6722
14492,14635,Directed,14492_14635,,,1,34600,143,59,593,667,133
10529,13487,Directed,10529_13487,,,1320,34698048,138613,110737,33514,91350,206230
12896,14683,Directed,12896_14683,,,2,42200,187,128,9,692,175
10994,12263,Directed,10994_12263,,,50,13807107,0,0,2254701,9225,7189
14057,13232,Directed,14057_13232,,,684,26425600,107774,100389,358639,49028,146366
14696,12265,Directed,14696_12265,,,1,18500,0,0,13620,389,72
14771,13487,Directed,14771_13487,,,2735,117399235,442285,373510,814860,197036,505503
14275,11540,Directed,14275_11540,,,1,57000,0,0,15624,1463,186
13930,13342,Directed,13930_13342,,,4595,61124939,224299,172643,251953,4824,90272
15304,12197,Directed,15304_12197,,,356,9327200,35600,30149,725,12384,50932
13898,12451,Directed,13898_12451,,,1,21500,0,0,18557,327,50
12339,11193,Directed,12339_11193,,,8,221269,320,286,41394,693,192
13930,11278,Directed,13930_11278,,,7560,247796704,956273,721103,59095,72216,628066
11278,13487,Directed,11278_13487,,,2804,91039554,360343,269460,114489,98686,388725
14122,15370,Directed,14122_15370,,,1,21226,0,0,14685,899,129
11292,12758,Directed,11292_12758,,,51,2394962,9269,7331,6957,39948,21209
13970,10923,Directed,13970_10923,,,1,5600,0,0,5100,70,25
15043,16091,Directed,15043_16091,,,2,35600,0,0,12909,898,130
11042,12917,Directed,11042_12917,,,159,16826647,0,0,4655701,1488,4266
13232,15376,Directed,13232_15376,,,577,19964200,82469,71410,173292,17280,114387
15721,11550,Directed,15721_11550,,,14,65650,18,12,3493,688,476
11697,11140,Directed,11697_11140,,,2,77999,310,283,1618,2152,351
14730,11618,Directed,14730_11618,,,2088,187557153,44904,28944,97001963,44298,189377
14122,13232,Directed,14122_13232,,,1922,68961100,284879,207564,279445,14874,129982
11298,10372,Directed,11298_10372,,,166,2788800,10664,8799,18,5608,17824
11643,15124,Directed,11643_15124,,,1,2370,9,6,452,134,41
12206,11193,Directed,12206_11193,,,256,24532876,0,0,8744546,17415,35968
11003,13061,Directed,11003_13061,,,1,30000,0,0,8693,1081,158
13230,11618,Directed,13230_11618,,,838,8689468,28346,18660,250185,7614,35700
14656,11637,Directed,14656_11637,,,1,21500,0,0,3980,1240,187
11367,12252,Directed,11367_12252,,,10,18500,60,0,432,96,183
13292,14474,Directed,13292_14474,,,2,1650,7,5,96,224,154
14125,10754,Directed,14125_10754,,,616,2285650,5916,2015,16704,6480,34039
10930,15982,Directed,10930_15982,,,1,3500,0,0,4,85,30
11292,13295,Directed,11292_13295,,,7,646684,0,0,190201,3580,881
14100,15389,Directed,14100_15389,,,1,41370,160,153,33,2036,322
15048,13930,Directed,15048_13930,,,649,7981250,32360,24693,1261,9592,43023
11042,15412,Directed,11042_15412,,,2,96954,50,42,5098,806,186
13342,11637,Directed,13342_11637,,,2,62200,137,116,20073,1032,195
12191,12448,Directed,12191_12448,,,819,27526800,114447,82175,264380,10770,43067
14273,12641,Directed,14273_12641,,,56,154875,500,187,11096,637,1364
10693,11697,Directed,10693_11697,,,823,27711570,116336,95469,178771,22997,90311
14683,15295,Directed,14683_15295,,,6,155600,750,76,1231,5840,911
11492,12708,Directed,11492_12708,,,38,64750,261,96,842,714,724
10721,12339,Directed,10721_12339,,,1309,82693402,63319,38846,39589906,65440,164476
11423,14730,Directed,11423_14730,,,237,22337461,143,37,10395932,14430,16326
13868,14107,Directed,13868_14107,,,1,5600,0,0,2645,155,35
12264,10408,Directed,12264_10408,,,2,154806,455,340,3967,1358,196
10994,12266,Directed,10994_12266,,,599,6035800,29874,26549,24036,15725,84669
11996,14275,Directed,11996_14275,,,6,164000,0,0,74654,1080,630
14747,10721,Directed,14747_10721,,,1360,57297012,216650,191200,2766824,89856,388296
10257,11278,Directed,10257_11278,,,1213,24285545,83035,59693,1050,13992,81668
11511,14119,Directed,11511_14119,,,77,211200,684,164,9109,688,1712
10257,12953,Directed,10257_12953,,,13,333724,1313,1040,5467,1632,536
14576,11537,Directed,14576_11537,,,261,913500,0,0,233671,924,8534
13891,12339,Directed,13891_12339,,,268,45512106,0,0,23803523,63648,52889
15236,10834,Directed,15236_10834,,,1,900,4,1,25,77,45
12315,10917,Directed,12315_10917,,,1,2600,9,2,431,294,61
15581,11007,Directed,15581_11007,,,1,853,3,0,100,76,34
13495,14288,Directed,13495_14288,,,1,34311,160,144,25,995,187
13204,12992,Directed,13204_12992,,,61,2099970,8668,4307,3478,6984,7479
10561,14107,Directed,10561_14107,,,1043,14631760,60223,46054,3144,8500,73739
12708,11227,Directed,12708_11227,,,23,54300,174,98,199,700,568
10627,13487,Directed,10627_13487,,,2425,38505501,147898,111156,5764,32424,146780
11977,10397,Directed,11977_10397,,,201,3566459,14659,11583,107,17028,21520
11292,10666,Directed,11292_10666,,,76,2281216,10488,8904,448,5375,11603
14576,13204,Directed,14576_13204,,,530,16917800,71920,58052,13874,23759,74192
13770,15862,Directed,13770_15862,,,9,10000,45,32,14,280,233
12892,14877,Directed,12892_14877,,,1,30000,0,0,9264,1202,149
14987,10304,Directed,14987_10304,,,31,45800,190,35,121,1372,1389
13873,12769,Directed,13873_12769,,,7,15150,63,17,1271,708,324
13486,11648,Directed,13486_11648,,,8,94468,126,75,11320,679,226
15721,15478,Directed,15721_15478,,,548,1124720,3777,867,7732,3796,13892
11867,11298,Directed,11867_11298,,,704,7349180,31513,23398,371,12524,43131
12709,10551,Directed,12709_10551,,,1198,1475050,6425,2669,3881,1095,16007
10713,10599,Directed,10713_10599,,,1,106709,0,0,72047,1727,245
12451,14843,Directed,12451_14843,,,593,38642537,46350,37308,19226934,36064,91683
15523,11484,Directed,15523_11484,,,1,1850,6,1,35,17,6
14130,15862,Directed,14130_15862,,,11,12200,57,20,56,400,219
14107,10299,Directed,14107_10299,,,397,14869780,54585,43330,511044,48488,130365
10423,12896,Directed,10423_12896,,,449,14888288,61255,40582,43267,12276,23800
13303,15024,Directed,13303_15024,,,1011,51324300,184942,161684,279171,15498,135025
11298,10423,Directed,11298_10423,,,4877,185281189,676096,591093,148562,8170,169772
10980,14574,Directed,10980_14574,,,1,54432,0,0,30713,332,49
10551,12709,Directed,10551_12709,,,1150,1462325,6057,2291,102592,1230,14922
14275,12339,Directed,14275_12339,,,8,137502,376,218,9000,1771,470
11423,13244,Directed,11423_13244,,,672,40171036,3724,3051,26104875,8330,47287
10299,12321,Directed,10299_12321,,,769,3378589,4885,2958,958674,10725,39174
10599,11298,Directed,10599_11298,,,1041,30380100,112051,79986,1169,16119,101315
10423,11433,Directed,10423_11433,,,995,22579597,81177,68947,3491,51705,147754
12889,14635,Directed,12889_14635,,,5,194200,743,670,196,8280,1401
13244,12339,Directed,13244_12339,,,1443,105134718,38325,30949,48931345,39243,82746
12857,15741,Directed,12857_15741,,,76,90867,444,176,476,589,1845
13869,14275,Directed,13869_14275,,,1,15500,0,0,7400,720,144
15376,14512,Directed,15376_14512,,,26,1037248,0,0,319557,22176,4191
12743,10278,Directed,12743_10278,,,37,51540,163,78,4745,80,306
11278,14492,Directed,11278_14492,,,4143,55517217,199783,118851,77949,16798,185400
11423,13871,Directed,11423_13871,,,10,252707,674,492,14894,1170,326
12758,14747,Directed,12758_14747,,,431,18270500,67691,63426,130690,34944,139558
13303,10732,Directed,13303_10732,,,2,202635,150,14,119300,1962,234
13487,13029,Directed,13487_13029,,,1007,13456699,51314,41130,451,8275,53842
11995,14275,Directed,11995_14275,,,3,120500,0,0,31677,1470,264
13029,11980,Directed,13029_11980,,,1,3500,0,0,1141,82,32
10005,11630,Directed,10005_11630,,,98,406848,714,148,41882,6112,5932
10917,12663,Directed,10917_12663,,,250,390130,1871,401,14816,1147,5726
10257,14492,Directed,10257_14492,,,3,112600,461,326,55,1632,311
12982,11292,Directed,12982_11292,,,51,2386100,9152,7246,399,44382,19456
12889,12448,Directed,12889_12448,,,1,34600,143,125,346,1455,257
15785,13806,Directed,15785_13806,,,28,73000,250,83,3429,1653,848
14321,11193,Directed,14321_11193,,,1,62889,0,0,21966,810,131
10721,14524,Directed,10721_14524,,,1641,41319264,128418,97109,6093,12324,136942
12769,10416,Directed,12769_10416,,,98,173900,699,239,929,2070,2070
14574,14730,Directed,14574_14730,,,92,7139200,304,147,2554740,8025,5104
11995,13230,Directed,11995_13230,,,2,125997,69,69,11632,662,151
14635,11433,Directed,14635_11433,,,1535,67954342,266602,235654,20291,59620,224825
10529,11057,Directed,10529_11057,,,2085,76365850,282365,238171,149188,55384,212517
10599,13204,Directed,10599_13204,,,724,24299580,101662,81488,109043,13891,50431
10278,10243,Directed,10278_10243,,,1,1392,4,0,848,4,13
10849,13486,Directed,10849_13486,,,1,17800,76,40,4,161,39
10299,11280,Directed,10299_11280,,,1,47000,0,0,37226,451,90
14321,10581,Directed,14321_10581,,,333,1165500,0,0,334363,1308,13264
10397,10140,Directed,10397_10140,,,922,39506501,152802,130033,151766,40608,159746
14709,15508,Directed,14709_15508,,,20,434520,133,83,339703,54,271
12478,14843,Directed,12478_14843,,,4722,194577660,746566,629260,3109140,110262,932977
14125,14102,Directed,14125_14102,,,98,411000,936,377,46707,3886,4037
14524,12892,Directed,14524_12892,,,1,32531,0,0,5140,2305,305
14869,14730,Directed,14869_14730,,,551,62415904,143,121,33535382,45088,90343
13890,11198,Directed,13890_11198,,,484,1670350,0,0,115728,912,9015
12779,12831,Directed,12779_12831,,,33,61050,162,76,4960,1245,1330
13495,11259,Directed,13495_11259,,,2704,89838270,375476,289979,1097611,19184,186713
10559,14512,Directed,10559_14512,,,233,21174313,0,0,8858896,38134,42580
12389,13433,Directed,12389_13433,,,51,188500,50,43,9609,1417,2053
14893,13244,Directed,14893_13244,,,596,105655330,162,117,61465006,65157,116067
13342,13459,Directed,13342_13459,,,466,1631000,0,0,536758,2844,39385
16091,10268,Directed,16091_10268,,,1,30000,0,0,4800,454,75
13198,13487,Directed,13198_13487,,,2642,83082733,333833,221968,565489,55806,163340
13230,14307,Directed,13230_14307,,,2,93150,37,16,26070,596,196
14805,15278,Directed,14805_15278,,,6,20100,47,4,1216,350,119
15016,13487,Directed,15016_13487,,,2983,89252703,359082,262004,576657,63616,212722
11042,12339,Directed,11042_12339,,,1825,39792335,79841,54013,16359076,17226,90027
13485,13204,Directed,13485_13204,,,24,1091604,3855,3345,700,11090,3458
14730,14524,Directed,14730_14524,,,275,29490762,186,46,18007841,10649,16513
11042,10821,Directed,11042_10821,,,2411,56605586,238778,175656,245224,25120,141880
13061,12265,Directed,13061_12265,,,9,413927,0,0,268417,10997,1590
11697,13930,Directed,11697_13930,,,2615,96504137,398741,337586,44001,108744,431318
14027,13809,Directed,14027_13809,,,1,49481,0,0,3485,215,42
13204,14747,Directed,13204_14747,,,463,20572683,75535,68150,56047,56188,158167
10821,10581,Directed,10821_10581,,,2,528000,0,0,337414,1120,0
14108,15412,Directed,14108_15412,,,1,62567,0,0,12552,456,62
14167,12784,Directed,14167_12784,,,4,11200,36,8,223,110,108
10721,15070,Directed,10721_15070,,,2,69450,278,231,4260,340,133
10304,13196,Directed,10304_13196,,,41,836155,190,31,173368,3180,1618
10713,12003,Directed,10713_12003,,,1,63102,0,0,31780,359,53
10620,14869,Directed,10620_14869,,,1471,21659716,80810,71270,8229,12384,91865
15304,10208,Directed,15304_10208,,,2,77452,299,235,225,746,330
10961,15885,Directed,10961_15885,,,3,5550,18,0,191,88,55
13244,14908,Directed,13244_14908,,,163,17243174,0,0,10895424,19104,34277
10693,12478,Directed,10693_12478,,,692,11704108,43590,30030,213,22950,81069
12339,13198,Directed,12339_13198,,,900,44763166,95894,68364,14278681,25707,64848
14869,12441,Directed,14869_12441,,,1413,29132338,102223,80535,581102,7995,56454
11618,14288,Directed,11618_14288,,,2,72205,310,306,11,3244,472
15411,11298,Directed,15411_11298,,,1730,19376620,80297,61702,2407,4386,47191
13930,14262,Directed,13930_14262,,,273,9905010,37793,33773,248,23128,61718
13303,14492,Directed,13303_14492,,,1071,43041820,160985,133565,66558,12600,108181
12266,14057,Directed,12266_14057,,,999,37864864,153193,138026,238072,120450,242126
11278,14986,Directed,11278_14986,,,385,8034322,24198,20499,650,22126,50867
12951,10599,Directed,12951_10599,,,3,85845,100,76,20650,1155,245
12889,13930,Directed,12889_13930,,,4074,148119316,607870,548386,44779,165026,746282
13796,10821,Directed,13796_10821,,,2,64608,297,80,8868,4894,572
10194,13891,Directed,10194_13891,,,199,13133806,0,0,5040465,17565,31060
12758,13830,Directed,12758_13830,,,6757,72767189,170737,135236,14143124,5040,226660
12772,13934,Directed,12772_13934,,,397,574105,2069,684,48976,720,3645
14747,10849,Directed,14747_10849,,,721,12833800,54796,46868,192993,6516,60070
13485,13487,Directed,13485_13487,,,1962,49217341,196409,148608,15646,31464,90796
12191,11298,Directed,12191_11298,,,2917,35067430,141963,109730,14440,9386,138910
14685,12953,Directed,14685_12953,,,778,14976061,55882,37762,2539,37544,77729
12478,13931,Directed,12478_13931,,,975,11990560,49136,31018,76,12180,51376
14747,10423,Directed,14747_10423,,,368,16503813,63029,57635,23317,46020,77535
10551,11813,Directed,10551_11813,,,4,144000,9,7,692,600,142
14307,11697,Directed,14307_11697,,,881,32109350,130314,113972,7062,53460,149577
10785,14100,Directed,10785_14100,,,1727,39203529,108384,87967,484,13400,115882
14457,14771,Directed,14457_14771,,,1,38170,160,109,1106,1102,139
15448,11511,Directed,15448_11511,,,5,14000,45,19,117,184,99
15070,11697,Directed,15070_11697,,,355,9312200,35550,31704,702,14534,60231
11292,12320,Directed,11292_12320,,,104,4160000,17472,15487,2357,9246,18598
11109,15016,Directed,11109_15016,,,1,35300,140,113,1,773,89
12819,16345,Directed,12819_16345,,,3,4000,18,5,819,75,53
14747,10666,Directed,14747_10666,,,2557,37357604,150532,116697,886649,4185,84293
14794,12889,Directed,14794_12889,,,335,1175400,30,26,470246,1469,14494
12478,11423,Directed,12478_11423,,,7,817282,0,0,148350,2076,1141
14635,12197,Directed,14635_12197,,,360,9443200,36050,30309,270,14326,53715
11587,11433,Directed,11587_11433,,,597,7462500,29850,14743,92,3672,28879
16340,11367,Directed,16340_11367,,,1,1850,6,0,81,4,2
11697,14027,Directed,11697_14027,,,15,483598,1601,894,29266,630,241
13158,11259,Directed,13158_11259,,,1654,53119600,218558,153925,233538,11484,82260
12951,13495,Directed,12951_13495,,,1,70760,0,0,15350,105,21
12339,14131,Directed,12339_14131,,,188,658000,0,0,353471,3132,16150
15016,14747,Directed,15016_14747,,,635,25022104,96856,85609,303753,70069,149500
11618,14307,Directed,11618_14307,,,1334,15645276,61095,49661,291689,9920,53974
13487,10713,Directed,13487_10713,,,875,26179314,100121,85801,35138,61668,138344
13851,11292,Directed,13851_11292,,,3247,78913306,326542,274622,194698,67320,254605
13342,15304,Directed,13342_15304,,,699,21421034,92452,75898,12237,38700,97973
14730,13295,Directed,14730_13295,,,513,63971028,0,0,37101000,51813,128082
12638,10245,Directed,12638_10245,,,41,113000,369,104,1200,2136,2991
11617,14092,Directed,11617_14092,,,2,23000,100,88,13,86,27
10821,15304,Directed,10821_15304,,,2598,81146350,348020,293187,311197,47152,317148
13230,10721,Directed,13230_10721,,,414,3651661,15281,7593,28988,4355,35037
13970,11550,Directed,13970_11550,,,4,188000,0,0,4635,1156,264
14054,14252,Directed,14054_14252,,,2,6900,0,0,746,84,32
10423,10194,Directed,10423_10194,,,585,2047500,0,0,679374,2328,40853
10986,12892,Directed,10986_12892,,,1,242110,0,0,116967,1751,0
