Source,Target,Type,id,label,timeset,weight,PAYLOAD,SEATS,PASSENGERS,FREIGHT,DISTANCE,AIR_TIME
14100,10299,Directed,14100_10299,,,34,4255586,0,0,1156063,30411,14506
12892,11921,Directed,12892_11921,,,76,2487640,10896,9115,0,7216,6795
10257,14696,Directed,10257_14696,,,2,28728,116,106,0,1290,283
12892,13198,Directed,12892_13198,,,1418,47487422,175337,144142,714377,73602,238763
14880,10304,Directed,14880_10304,,,117,153596,685,181,1351,2370,4710
12831,12769,Directed,12831_12769,,,1,1800,9,2,1,153,47
14761,12278,Directed,14761_12278,,,3,95000,430,274,0,3351,492
10721,11996,Directed,10721_11996,,,4,162100,629,547,2283,3176,581
10693,11697,Directed,10693_11697,,,738,27341600,100962,75947,266655,22997,81784
13541,13987,Directed,13541_13987,,,3,10050,24,4,0,393,138
10821,11898,Directed,10821_11898,,,2,110428,0,0,61302,1189,321
11537,14761,Directed,11537_14761,,,85,2883000,12730,11769,0,9540,11250
12853,12807,Directed,12853_12807,,,1,2800,9,5,0,166,66
15412,10558,Directed,15412_10558,,,1,21000,105,29,0,1134,174
13577,10397,Directed,13577_10397,,,2365,35640690,132853,97506,1,11729,141845
10590,14831,Directed,10590_14831,,,11,377654,1610,1349,0,4829,789
15090,10299,Directed,15090_10299,,,2,94000,0,0,61140,1455,528
14262,13796,Directed,14262_13796,,,2,47700,194,100,0,836,204
11413,12018,Directed,11413_12018,,,18,62100,0,0,32220,1016,820
12153,14100,Directed,12153_14100,,,1,3000,13,2,0,287,46
10431,15412,Directed,10431_15412,,,1,12000,50,49,0,86,36
12965,14303,Directed,12965_14303,,,1,6800,30,20,0,430,76
12266,15370,Directed,12266_15370,,,2927,40889847,171797,136331,140161,27885,192115
11986,15919,Directed,11986_15919,,,1,11820,50,48,0,653,99
11066,11042,Directed,11066_11042,,,1277,14158045,54878,35824,2654,5488,41991
14683,13232,Directed,14683_13232,,,688,25185360,93408,68301,176781,34188,92275
10397,11697,Directed,10397_11697,,,8976,360447642,1395074,1167262,2720587,66815,762418
15167,10800,Directed,15167_10800,,,16,42500,184,47,0,26939,5092
13196,14816,Directed,13196_14816,,,15,24125,99,49,250,1270,750
15502,14696,Directed,15502_14696,,,5,152900,676,559,0,2660,374
12339,12992,Directed,12339_12992,,,3,90000,330,304,0,1425,305
13244,14633,Directed,13244_14633,,,265,14964150,0,0,7510154,10642,23115
10039,10754,Directed,10039_10754,,,1,2677,9,4,0,196,70
10849,13486,Directed,10849_13486,,,1,13500,50,48,0,160,43
11267,10158,Directed,11267_10158,,,16,443204,1866,939,0,5150,1180
10685,10208,Directed,10685_10208,,,1,18740,70,36,0,623,169
11445,13704,Directed,11445_13704,,,3,16864,0,0,861,518,174
12339,10728,Directed,12339_10728,,,1,12000,50,50,0,804,197
10819,13303,Directed,10819_13303,,,1,34000,150,127,0,850,108
13198,12448,Directed,13198_12448,,,1,33470,142,128,0,547,91
14252,14054,Directed,14252_14054,,,2,6900,0,0,748,82,32
11109,14747,Directed,11109_14747,,,1,37200,140,138,0,1067,149
13930,12278,Directed,13930_12278,,,3074,38586745,154408,106552,5549,35868,277409
11638,13244,Directed,11638_13244,,,2,119522,0,0,18946,3332,379
11433,13487,Directed,11433_13487,,,4358,168990841,651133,509471,757088,67056,393459
13931,10257,Directed,13931_10257,,,1,5300,7,3,0,423,72
10559,10385,Directed,10559_10385,,,2,4525,17,4,0,242,74
10754,10247,Directed,10754_10247,,,19,66903,297,199,2854,3237,1175
13768,13970,Directed,13768_13970,,,1,3800,19,3,0,197,54
10559,10529,Directed,10559_10529,,,1,30475,56,27,0,2430,280
11057,15323,Directed,11057_15323,,,1968,21644226,92411,57977,31659,4800,67819
11977,14107,Directed,11977_14107,,,1,94800,243,158,0,1487,183
10599,14107,Directed,10599_14107,,,309,11392100,42318,31826,36984,33465,63965
14869,15376,Directed,14869_15376,,,1243,16822880,62308,53300,4150,10217,107089
12389,14812,Directed,12389_14812,,,81,526500,2430,598,0,1136,5107
12197,13731,Directed,12197_13731,,,1,3450,8,2,0,130,30
15016,11540,Directed,15016_11540,,,42,2273300,261,243,866785,7154,5945
10693,12478,Directed,10693_12478,,,1088,13339320,54442,39069,0,21448,132305
11618,14321,Directed,11618_14321,,,1343,24431916,98850,76338,26309,5112,84923
13342,14635,Directed,13342_14635,,,473,13200544,57419,47590,0,39039,71598
13933,14761,Directed,13933_14761,,,140,4793206,19809,13829,0,20292,24515
12478,11298,Directed,12478_11298,,,713,29790977,84959,65479,4573720,61204,134091
14275,10630,Directed,14275_10630,,,1,2000,7,7,0,1142,162
10245,12737,Directed,10245_12737,,,2,4768,14,3,2260,178,61
14492,13485,Directed,14492_13485,,,2,28500,100,73,0,1508,231
10693,12892,Directed,10693_12892,,,1164,44246974,163301,135427,768937,59301,283929
14100,15502,Directed,14100_15502,,,3,81000,390,348,0,2712,414
10299,14747,Directed,10299_14747,,,6167,261958851,963576,720451,16434146,153594,1107090
14704,14098,Directed,14704_14098,,,1,8650,37,29,0,99,27
13342,10792,Directed,13342_10792,,,1,26000,99,57,0,465,67
11066,13296,Directed,11066_13296,,,1,30475,56,41,0,627,83
13830,14747,Directed,13830_14747,,,896,57488480,181634,158305,447314,81840,276517
15554,10416,Directed,15554_10416,,,7,14959,30,17,2255,430,272
15016,12992,Directed,15016_12992,,,664,24218300,88928,58956,122603,10064,32057
13806,10139,Directed,13806_10139,,,171,428759,1482,506,5634,1595,2167
16101,10713,Directed,16101_10713,,,1,17800,76,43,514,296,52
12953,11618,Directed,12953_11618,,,3,92544,327,211,0,51,130
11726,11003,Directed,11726_11003,,,1,12000,50,37,0,291,50
11992,15624,Directed,11992_15624,,,1,51300,188,123,0,600,93
15016,11495,Directed,15016_11495,,,2,102600,376,112,0,1374,180
13495,10562,Directed,13495_10562,,,2,109666,0,0,46740,276,60
13871,10781,Directed,13871_10781,,,1,37400,137,80,0,788,92
11298,14685,Directed,11298_14685,,,944,13389620,54291,43659,5061,21275,108681
11775,10141,Directed,11775_10141,,,311,1095000,0,0,477199,2002,18036
14108,13244,Directed,14108_13244,,,266,15176490,150,143,7415647,5031,17937
10599,11995,Directed,10599_11995,,,1,34000,150,121,0,425,66
13768,12676,Directed,13768_12676,,,2,3900,13,7,0,282,109
16091,11540,Directed,16091_11540,,,2,61857,0,0,22097,2894,399
12892,10721,Directed,12892_10721,,,3154,147929875,534611,454362,3907743,221935,932237
12889,13198,Directed,12889_13198,,,1590,58385566,217177,178714,544279,49020,221743
13196,13676,Directed,13196_13676,,,332,410550,1710,270,6465,1326,6915
14685,12191,Directed,14685_12191,,,1,11340,50,42,0,853,130
14895,13873,Directed,14895_13873,,,195,458357,1690,674,4316,10332,7815
11762,10666,Directed,11762_10666,,,1702,2083800,8394,979,3850,638,19886
13676,13196,Directed,13676_13196,,,316,386579,1599,234,4751,1170,5712
13341,12953,Directed,13341_12953,,,3,95409,477,167,22558,3309,446
14112,15502,Directed,14112_15502,,,6,162000,780,728,0,3900,558
14960,10590,Directed,14960_10590,,,10,354474,1480,1293,0,9190,1279
14412,10299,Directed,14412_10299,,,3,9000,27,22,163,344,120
10172,11292,Directed,10172_11292,,,1,36000,168,43,0,1485,226
14683,10136,Directed,14683_10136,,,1,38400,140,109,0,211,76
11003,13342,Directed,11003_13342,,,1,10520,44,36,0,208,50
15063,10551,Directed,15063_10551,,,1,3435,16,4,0,212,78
12339,14683,Directed,12339_14683,,,6,128800,480,451,0,2958,914
11845,15049,Directed,11845_15049,,,481,1798714,4945,2114,56826,3520,6833
14869,10299,Directed,14869_10299,,,475,24727030,87011,71408,708611,31875,127913
10640,14804,Directed,10640_14804,,,2,3500,18,14,0,254,81
12252,13504,Directed,12252_13504,,,1,1200,6,4,0,49,21
11986,12191,Directed,11986_12191,,,1,12000,50,41,0,1061,193
10781,15304,Directed,10781_15304,,,1,12000,50,35,0,549,79
13987,15024,Directed,13987_15024,,,1,5300,7,4,0,1666,240
12217,11109,Directed,12217_11109,,,3,53820,198,146,0,3102,578
11150,14512,Directed,11150_14512,,,2,42452,0,0,1314,1410,187
13854,14275,Directed,13854_14275,,,2,7482,38,2,0,201,102
14747,14107,Directed,14747_14107,,,4722,182166849,690922,558054,928750,138375,687099
14512,14730,Directed,14512_14730,,,17,1666836,0,0,912366,4606,1000
13851,13791,Directed,13851_13791,,,1,35000,120,90,0,1139,158
10154,12197,Directed,10154_12197,,,559,1325850,4817,2852,0,6876,39391
10431,11267,Directed,10431_11267,,,1,11486,50,46,0,321,96
13198,14307,Directed,13198_14307,,,1,12000,50,34,0,1234,202
12598,13061,Directed,12598_13061,,,3,45600,0,0,10825,1140,211
12831,12807,Directed,12831_12807,,,3,8550,6,2,4327,258,115
10821,11267,Directed,10821_11267,,,1058,26598000,124059,96865,0,5684,70773
11233,14543,Directed,11233_14543,,,7,210000,1050,477,0,892,396
10620,14730,Directed,10620_14730,,,88,9312656,0,0,3335139,17934,13185
12896,10817,Directed,12896_10817,,,1,3500,0,0,960,211,87
12094,11921,Directed,12094_11921,,,1,36700,137,80,0,117,23
15624,15411,Directed,15624_15411,,,3,35170,150,110,0,1620,403
10693,14771,Directed,10693_14771,,,1,80450,262,158,0,1968,261
12815,16346,Directed,12815_16346,,,7,8400,42,5,0,31,91
14683,11109,Directed,14683_11109,,,6,129792,471,452,0,3660,862
14574,14112,Directed,14574_14112,,,94,3242499,13950,11356,7834,7348,9192
11057,10599,Directed,11057_10599,,,2350,41383372,156838,115640,101188,15444,139720
14869,13303,Directed,14869_13303,,,3,157200,549,316,15140,6264,728
14477,13055,Directed,14477_13055,,,170,415750,1306,618,190,416,3901
10529,14027,Directed,10529_14027,,,361,11439440,47629,38962,5374,15862,58855
15295,12173,Directed,15295_12173,,,87,21380196,0,0,16524202,106968,22576
11042,10135,Directed,11042_10135,,,987,11362314,43523,26275,415,8814,59954
14512,13342,Directed,14512_13342,,,2,116552,168,160,20797,160,84
13341,12348,Directed,13341_12348,,,2,24000,100,86,0,814,189
12184,10008,Directed,12184_10008,,,1,1300,5,2,210,36,18
11259,12889,Directed,11259_12889,,,6,232657,616,265,12330,4268,937
11109,14262,Directed,11109_14262,,,1,17940,66,39,0,742,118
14489,11563,Directed,14489_11563,,,6,180000,900,827,0,2628,548
11924,11630,Directed,11924_11630,,,4,8065,41,30,0,796,277
11292,11109,Directed,11292_11109,,,6022,93163360,364063,263360,237,5110,110311
11603,10590,Directed,11603_10590,,,6,254784,978,847,0,4620,579
14282,12853,Directed,14282_12853,,,229,325850,1284,481,16012,1352,6497
12892,14487,Directed,12892_14487,,,320,5696000,24300,19772,2481,6012,26752
14869,14570,Directed,14869_14570,,,2008,52834650,200267,151716,21672,33338,129912
13891,10821,Directed,13891_10821,,,2,75289,0,0,54376,4566,519
13256,10423,Directed,13256_10423,,,4,124400,470,292,0,837,400
12896,11778,Directed,12896_11778,,,1,12900,50,40,0,441,94
13296,10785,Directed,13296_10785,,,1,12000,50,48,0,136,29
14993,10423,Directed,14993_10423,,,1,87225,250,136,0,1040,145
15885,12633,Directed,15885_12633,,,16,24400,96,4,769,100,202
12889,14794,Directed,12889_14794,,,289,1015543,30,27,449531,1456,12615
12945,14574,Directed,12945_14574,,,2,24900,100,77,0,516,79
14512,11292,Directed,14512_11292,,,201,21176052,0,0,9501699,10777,22540
14057,15370,Directed,14057_15370,,,2,89360,321,298,1085,3064,436
10590,15048,Directed,10590_15048,,,1,34000,150,130,0,1098,138
12889,12264,Directed,12889_12264,,,1328,50502905,202500,181261,95731,92970,312334
15502,11577,Directed,15502_11577,,,2,54000,260,153,0,1502,186
12197,10431,Directed,12197_10431,,,1,13500,50,48,0,617,98
14259,12131,Directed,14259_12131,,,1,42500,173,94,0,2098,320
14761,15295,Directed,14761_15295,,,122,4148000,18300,16773,0,9845,15108
10299,11193,Directed,10299_11193,,,182,48038645,0,0,45549578,34210,61083
14108,11292,Directed,14108_11292,,,363,4918440,18246,14621,0,11102,45085
12945,12992,Directed,12945_12992,,,2,69458,50,44,26680,964,173
11308,13303,Directed,11308_13303,,,1,36000,168,158,0,493,77
14869,10693,Directed,14869_10693,,,212,6685777,24359,22116,158387,19642,35780
14262,14679,Directed,14262_14679,,,3,87123,327,281,0,255,84
14679,13029,Directed,14679_13029,,,4,231525,814,749,0,2518,641
14679,12889,Directed,14679_12889,,,5390,193690544,716821,472077,554823,17286,270067
12197,13958,Directed,12197_13958,,,1,5300,7,6,0,497,78
14633,10739,Directed,14633_10739,,,2,7000,0,0,1150,190,144
11398,12211,Directed,11398_12211,,,1,3500,18,17,0,74,38
15045,13667,Directed,15045_13667,,,1,86169,250,78,0,2480,248
11630,14102,Directed,11630_14102,,,13,167476,102,33,92492,6314,1757
10237,14464,Directed,10237_14464,,,2,11228,0,0,620,762,344
11637,14869,Directed,11637_14869,,,239,3226500,11950,9903,0,6055,31285
11618,12266,Directed,11618_12266,,,4020,200014233,647995,535830,6985341,161000,787975
11193,12915,Directed,11193_12915,,,1,12000,50,37,0,784,156
14783,14761,Directed,14783_14761,,,157,5331000,23530,21912,0,10968,18798
11433,10140,Directed,11433_10140,,,2,77610,298,283,0,2694,405
11637,13487,Directed,11637_13487,,,2539,57859843,224917,146803,51678,21408,104509
14119,12720,Directed,14119_12720,,,1,1800,9,3,0,111,38
12896,14588,Directed,12896_14588,,,447,1581030,100,72,470172,2054,26201
14543,11563,Directed,14543_11563,,,4,120000,600,555,0,1064,254
12451,13367,Directed,12451_13367,,,1,17610,66,52,0,902,172
14736,10800,Directed,14736_10800,,,7,16500,68,50,0,966,221
11299,12705,Directed,11299_12705,,,3,3514,10,0,611,24,26
11563,13851,Directed,11563_13851,,,2,60000,300,294,0,1934,436
11445,10809,Directed,11445_10809,,,1,1800,8,8,0,11,16
10781,14730,Directed,10781_14730,,,1,28668,122,76,0,611,90
12324,10792,Directed,12324_10792,,,5,255000,0,0,62743,358,243
12124,11699,Directed,12124_11699,,,4,34600,148,92,0,588,369
11630,12807,Directed,11630_12807,,,3,4100,20,12,300,1028,528
12720,12321,Directed,12720_12321,,,21,25010,128,44,0,984,734
12853,11492,Directed,12853_11492,,,1057,1402922,6523,2166,15721,2848,18135
12264,14711,Directed,12264_14711,,,1429,10288800,48429,33121,0,1596,61033
11066,13198,Directed,11066_13198,,,5,138492,556,381,0,3165,496
13796,12758,Directed,13796_12758,,,95,3327105,8125,5328,0,23780,29069
11193,13487,Directed,11193_13487,,,2327,38024932,126946,101246,4515803,60196,231306
11618,11884,Directed,11618_11884,,,1,42380,157,152,0,2178,307
14492,10208,Directed,14492_10208,,,1,5300,7,3,0,250,48
15624,14814,Directed,15624_14814,,,2,23340,100,67,0,904,262
12478,13230,Directed,12478_13230,,,7,411947,70,58,134850,640,363
13204,10434,Directed,13204_10434,,,21,770700,2877,2213,0,9440,2695
10620,11470,Directed,10620_11470,,,1,17800,76,43,20,566,132
13487,13211,Directed,13487_13211,,,897,7036965,30498,15410,8608,1440,28655
11630,13676,Directed,11630_13676,,,15,21186,78,24,5547,2340,1467
11049,11292,Directed,11049_11292,,,2,50869,223,198,80,1586,227
10821,14492,Directed,10821_14492,,,2083,77121078,284246,214687,267190,8160,100209
14107,12544,Directed,14107_12544,,,9,108000,450,389,0,3572,1780
12206,15502,Directed,12206_15502,,,5,142000,670,431,0,3635,504
12891,13667,Directed,12891_13667,,,1,87225,250,109,0,1251,145
10408,11977,Directed,10408_11977,,,1,13500,50,20,0,25,25
10551,13873,Directed,10551_13873,,,12,57867,222,178,0,2256,750
12889,14107,Directed,12889_14107,,,8607,323403318,1166171,815904,4885070,30464,406760
13851,15057,Directed,13851_15057,,,4,140000,480,354,0,2925,498
14683,16091,Directed,14683_16091,,,5,106952,0,0,37578,3627,738
11298,14492,Directed,11298_14492,,,1980,75409000,278308,231048,62697,19116,262310
15798,15257,Directed,15798_15257,,,4,4000,18,9,5,192,101
11259,12223,Directed,11259_12223,,,1,36700,137,112,0,889,105
15245,12774,Directed,15245_12774,,,27,64200,235,63,2158,270,179
11996,14574,Directed,11996_14574,,,15,1139200,0,0,135116,418,543
14098,13204,Directed,14098_13204,,,339,8475000,39663,30035,0,7944,32467
15339,11630,Directed,15339_11630,,,1,3800,19,16,0,170,36
14986,15304,Directed,14986_15304,,,10,353860,1355,1169,52,360,160
15016,10185,Directed,15016_10185,,,4,46723,194,182,0,2104,515
13894,12853,Directed,13894_12853,,,1,1200,6,6,0,124,70
13851,11067,Directed,13851_11067,,,1,11720,50,50,0,602,99
11615,12197,Directed,11615_12197,,,1,5300,7,1,0,149,42
10581,12478,Directed,10581_12478,,,898,12159030,47099,38533,233279,12988,65096
15250,14987,Directed,15250_14987,,,1,1200,5,0,89,79,26
14880,11028,Directed,14880_11028,,,42,63290,263,87,1075,748,855
11986,10631,Directed,11986_10631,,,1,30475,56,37,0,559,87
11775,12896,Directed,11775_12896,,,2,24000,100,85,0,737,196
15458,14893,Directed,15458_14893,,,303,1060500,0,0,417179,1104,10781
10868,15376,Directed,10868_15376,,,2,71420,277,182,0,3460,436
12711,11844,Directed,12711_11844,,,11,19646,83,24,527,132,161
14457,11884,Directed,14457_11884,,,1,12000,50,30,0,740,111
11844,10783,Directed,11844_10783,,,1,1000,3,1,0,215,212
10397,10529,Directed,10397_10529,,,2073,70954632,296951,241069,867872,35219,234495
13244,14078,Directed,13244_14078,,,1062,13519300,53100,39571,0,5004,64533
12719,10313,Directed,12719_10313,,,4,4692,17,4,29,308,159
12953,10994,Directed,12953_10994,,,2064,32577620,103712,68183,171,29486,204741
10257,13487,Directed,10257_13487,,,350,6480915,25387,19980,2616,20559,51685
10529,13198,Directed,10529_13198,,,2,33500,50,33,5400,2338,399
12954,11049,Directed,12954_11049,,,1,30475,56,36,0,1293,165
10551,11028,Directed,10551_11028,,,9,17400,72,32,0,1015,547
13342,10590,Directed,13342_10590,,,12,467658,1896,1623,0,18288,2483
15085,12769,Directed,15085_12769,,,37,70451,243,95,5836,1378,898
10558,11233,Directed,10558_11233,,,5,22500,95,17,0,320,125
12197,11790,Directed,12197_11790,,,1,5300,7,1,0,778,144
11833,14013,Directed,11833_14013,,,1,3000,9,5,0,365,82
13296,13230,Directed,13296_13230,,,6,542555,86,85,243761,670,424
14718,12779,Directed,14718_12779,,,1,1200,6,1,0,142,68
10620,14771,Directed,10620_14771,,,1,63300,168,133,1392,909,123
11503,12953,Directed,11503_12953,,,13,659720,2444,1723,0,8695,2567
14100,13303,Directed,14100_13303,,,2230,85862772,319467,262922,412754,60780,316013
15991,15472,Directed,15991_15472,,,1,4289,17,0,1450,775,168
14100,14098,Directed,14100_14098,,,1856,24054500,76095,41754,1339,6600,93056
14229,12773,Directed,14229_12773,,,34,53150,204,10,658,13,108
11638,13796,Directed,11638_13796,,,254,14497143,0,0,2916440,2142,8197
14307,10800,Directed,14307_10800,,,2,4000,16,5,0,5164,910
14679,10821,Directed,14679_10821,,,692,25476535,95077,86391,148641,43605,185189
13930,13303,Directed,13930_13303,,,3938,193785987,683346,585357,5869517,84987,601516
13796,12884,Directed,13796_12884,,,1,34500,137,92,0,2003,226
12945,10257,Directed,12945_10257,,,5,243390,0,0,125011,1965,438
14831,13127,Directed,14831_13127,,,2,71400,300,247,0,1344,190
12953,12478,Directed,12953_12478,,,11,271782,1047,861,0,110,421
11982,15057,Directed,11982_15057,,,1,86169,250,136,0,986,130
12214,14474,Directed,12214_14474,,,19,48590,179,25,3877,864,582
13487,14524,Directed,13487_14524,,,294,4205492,17040,13410,632,9700,36511
13461,13495,Directed,13461_13495,,,1,42500,174,155,0,468,75
15295,14869,Directed,15295_14869,,,1,103000,0,0,66388,1463,211
12478,13422,Directed,12478_13422,,,1,19000,76,62,0,1062,170
10266,11540,Directed,10266_11540,,,412,1442000,3708,436,0,900,8240
14275,16091,Directed,14275_16091,,,6,22446,114,7,0,30,96
10917,14167,Directed,10917_14167,,,74,83603,382,66,4765,1111,3374
15798,10304,Directed,15798_10304,,,1,3500,0,0,404,106,39
10140,13502,Directed,10140_13502,,,1,17940,66,66,0,249,120
13485,14730,Directed,13485_14730,,,1,12900,50,1,0,391,62
15581,11643,Directed,15581_11643,,,2,2500,12,5,0,155,111
11638,12889,Directed,11638_12889,,,2105,28066724,113520,82753,1620,10062,128356
12348,13296,Directed,12348_13296,,,4,48000,200,108,0,1326,381
14869,12156,Directed,14869_12156,,,1119,15106500,55950,36878,866,4824,68956
11193,11146,Directed,11193_11146,,,850,10612212,42520,25387,0,4671,26163
11298,15070,Directed,11298_15070,,,1,26159,114,112,0,1392,221
12235,13415,Directed,12235_13415,,,1,3000,9,2,0,153,46
12217,14814,Directed,12217_14814,,,1,21226,0,0,8076,434,78
10581,14574,Directed,10581_14574,,,1,24400,122,87,0,777,110
12173,13796,Directed,12173_13796,,,627,81372210,97589,84179,17019993,67452,171892
11292,11122,Directed,11292_11122,,,1435,14331974,56330,34237,67694,6210,78436
14747,15249,Directed,14747_15249,,,1,52460,184,149,658,2327,349
12478,14986,Directed,12478_14986,,,674,23849470,95042,77652,331,19779,102188
10172,10821,Directed,10172_10821,,,1,36000,168,2,0,27,8
14492,14635,Directed,14492_14635,,,1,39900,148,138,358,667,151
11869,12211,Directed,11869_12211,,,4,14000,69,59,0,167,381
10529,13487,Directed,10529_13487,,,1100,31792448,119790,103193,120733,40950,171615
10785,15295,Directed,10785_15295,,,2,25800,100,89,0,1148,204
13244,13367,Directed,13244_13367,,,492,6225645,24584,19622,0,5746,32512
14027,15024,Directed,14027_15024,,,1,2300,8,2,0,1123,226
10994,12263,Directed,10994_12263,,,6,1578000,0,0,199179,5125,853
10590,11898,Directed,10590_11898,,,3,130169,492,467,0,3768,440
14057,13232,Directed,14057_13232,,,528,19321600,71766,65891,267486,45526,113315
14627,15798,Directed,14627_15798,,,2,2353,12,3,0,160,77
14771,13487,Directed,14771_13487,,,2444,105847447,404093,352633,854029,128709,462681
12822,14895,Directed,12822_14895,,,2,2600,16,8,0,185,174
11233,12389,Directed,11233_12389,,,1,6500,30,5,0,488,102
13347,13034,Directed,13347_13034,,,75,283947,185,79,76679,243,998
15304,12197,Directed,15304_12197,,,363,11481800,45100,35247,240,13416,52485
11057,12323,Directed,11057_12323,,,2978,58888500,238526,189755,63626,14060,100361
15346,12478,Directed,15346_12478,,,398,862000,3184,1053,0,108,3184
14679,15096,Directed,14679_15096,,,1,37665,157,152,118,2330,345
10208,15502,Directed,10208_15502,,,4,115000,540,380,0,1956,312
11193,13230,Directed,11193_13230,,,1005,12855250,50270,41384,0,9009,60979
11470,11538,Directed,11470_11538,,,2,6900,0,0,4396,58,30
13930,11278,Directed,13930_11278,,,7947,256284250,988886,722802,42544,57528,646729
14167,10299,Directed,14167_10299,,,9,50526,0,0,41760,1566,1118
10154,12250,Directed,10154_12250,,,9783,17793000,88892,37200,500,420,152770
