Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,weight,DISTANCE,AIR_TIME
6,16,Directed,6_16,,,4140,78148047,302423,213477,331445,85372,344522
17,2,Directed,17_2,,,2817,524617561,70923,58423,295126194,604720,431066
37,5,Directed,37_5,,,2016,31052391,123063,89104,164069,47289,212426
48,19,Directed,48_19,,,5246,63722240,268485,178147,10153,67716,494889
23,50,Directed,23_50,,,52,2929845,18,12,483502,2050,1615
31,53,Directed,31_53,,,6,201460,751,540,1893,7045,1047
53,35,Directed,53_35,,,601,22016300,81358,65448,393589,40055,87095
36,54,Directed,36_54,,,231,2194600,8971,6457,1325,9421,16732
42,32,Directed,42_32,,,3741,157140437,573333,511048,742867,211798,1067186
1,17,Directed,1_17,,,2445,50630105,183582,122970,404890,74339,237997
27,26,Directed,27_26,,,10770,257493850,1007247,744505,930214,166194,732149
34,29,Directed,34_29,,,4487,53640108,218409,164207,65473,67900,656178
18,5,Directed,18_5,,,7,199994,557,500,27688,3391,729
51,51,Directed,51_51,,,16248,252145678,780147,510901,12299974,62726,508083
28,48,Directed,28_48,,,8789,136669127,553332,400111,145138,104523,601503
19,32,Directed,19_32,,,494,18979289,67630,63135,864040,46329,87492
17,26,Directed,17_26,,,27037,525626500,1966522,1292716,9048490,174678,1164893
23,47,Directed,23_47,,,213,12959423,192,178,6572285,22410,36961
42,34,Directed,42_34,,,8089,127512517,384120,253559,11754856,46778,359617
51,78,Directed,51_78,,,113,4720780,17859,14265,4418,27285,23179
48,12,Directed,48_12,,,42352,1439253265,5296030,4353775,42099167,1071662,4831365
26,41,Directed,26_41,,,123,5601980,21350,19096,20654,23436,32230
30,41,Directed,30_41,,,12,321674,1330,1062,2186,5427,1263
39,49,Directed,39_49,,,79,3008260,11402,10728,66944,10853,17267
12,6,Directed,12_6,,,7108,383694611,1244960,1075076,20103529,671068,2181439
34,32,Directed,34_32,,,2092,97330115,392147,358791,241743,122495,624583
5,25,Directed,5_25,,,1,50100,188,176,1,1260,150
26,31,Directed,26_31,,,1387,20152099,77830,66148,2777,29637,138962
51,56,Directed,51_56,,,7,308145,818,631,27360,10355,1487
17,21,Directed,17_21,,,14080,340433720,879103,594167,66426684,112316,681429
27,9,Directed,27_9,,,1096,31710468,119559,103099,55488,43050,140151
35,1,Directed,35_1,,,3,178668,279,131,51165,3414,523
23,48,Directed,23_48,,,2,508000,0,0,309018,3945,301
28,17,Directed,28_17,,,710,25858336,96782,46484,86922,42417,67653
8,24,Directed,8_24,,,2712,104929420,395027,326675,547871,122479,472751
26,48,Directed,26_48,,,9692,257068729,978457,764729,585311,317699,1479998
2,2,Directed,2_2,,,449394,2247638733,6353595,2949234,213943913,6463068,15886361
54,54,Directed,54_54,,,566,2773900,7192,1745,418751,2730,13367
6,53,Directed,6_53,,,37594,1499003162,4871795,3843612,102430766,822575,4332809
41,37,Directed,41_37,,,92,3561700,13696,12907,37275,11410,24408
17,33,Directed,17_33,,,2188,71755840,274454,210302,209212,64751,224026
18,34,Directed,18_34,,,2534,110203358,93490,65352,61458874,45671,239120
21,23,Directed,21_23,,,5,314000,200,155,112860,2745,420
