Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,weight,FREIGHT,DISTANCE,AIR_TIME
15,20,Directed,15_20,,,1,34800,174,168,0,3779,422
46,13,Directed,46_13,,,38,650420,2470,1818,0,1908,4444
22,45,Directed,22_45,,,8,164118,662,374,0,5203,967
51,49,Directed,51_49,,,982,41464989,154297,126023,129234,106375,249670
54,27,Directed,54_27,,,1,43453,162,85,0,750,114
55,32,Directed,55_32,,,2218,76689681,306102,270481,140559,89673,466270
26,49,Directed,26_49,,,1459,63178776,232613,213494,194017,74035,304607
30,49,Directed,30_49,,,8689,117401439,435627,362753,15196,61788,562142
38,51,Directed,38_51,,,2,103660,386,372,2280,2382,284
8,15,Directed,8_15,,,693,50430567,163372,145587,1262498,211314,286457
50,12,Directed,50_12,,,336,8825600,33700,28442,0,16724,55410
48,17,Directed,48_17,,,28050,959298035,3025625,2457097,93967874,710108,3282761
31,8,Directed,31_8,,,10002,160168616,618660,471342,315280,118509,678922
26,39,Directed,26_39,,,8380,110613760,413920,322825,1349000,48471,284011
41,34,Directed,41_34,,,586,22194822,94673,84085,409724,80308,165081
4,2,Directed,4_2,,,412,15290000,55040,45022,338380,45922,134824
17,32,Directed,17_32,,,9059,339811280,1329464,1184982,2135604,260176,1895690
13,22,Directed,13_22,,,13513,299485242,1159899,942596,1711416,104807,969654
18,35,Directed,18_35,,,4,481994,120,109,291405,4644,698
21,22,Directed,21_22,,,1022,44250821,28369,22145,20000913,72448,101128
31,1,Directed,31_1,,,2,46022,174,90,0,1764,99
54,20,Directed,54_20,,,1,34446,126,41,0,938,143
46,53,Directed,46_53,,,4,94491,162,106,28268,4024,663
27,44,Directed,27_44,,,394,7779212,29735,23613,0,21215,54682
31,42,Directed,31_42,,,10,266506,1020,774,205,9926,1482
32,39,Directed,32_39,,,2086,81506058,331800,299400,430222,141200,437930
45,5,Directed,45_5,,,5,132610,513,422,3600,3683,1004
75,75,Directed,75_75,,,12981,77195547,321437,181804,2786059,18066,274365
29,56,Directed,29_56,,,1,37400,137,122,0,784,155
1,32,Directed,1_32,,,365,13401800,50005,43692,63258,25888,82936
30,13,Directed,30_13,,,70,2979480,11479,9974,1014,30334,13666
37,51,Directed,37_51,,,31731,648690822,2122899,1543917,5560829,230943,1493589
13,25,Directed,13_25,,,5471,222268498,849268,716405,1652817,103040,665615
29,17,Directed,29_17,,,24800,553748108,2100161,1554143,2358725,149859,1281980
45,6,Directed,45_6,,,305,31220885,187,147,17375647,99737,85813
22,72,Directed,22_72,,,3,120800,541,264,189,5321,600
36,19,Directed,36_19,,,9,728594,314,280,383024,3934,1463
24,12,Directed,24_12,,,16190,549888973,2149524,1759962,1578475,310354,1956312
21,35,Directed,21_35,,,510,56408236,137,80,34066499,43628,79968
55,27,Directed,55_27,,,12771,281438179,1020311,802942,5339176,128881,596315
5,42,Directed,5_42,,,6,120608,461,223,217,5658,863
1,78,Directed,1_78,,,1,40522,162,74,0,1707,200
54,34,Directed,54_34,,,20,257970,1178,767,3960,5964,1801
47,18,Directed,47_18,,,2858,152010007,60303,52407,70135097,75769,162423
72,45,Directed,72_45,,,6,327260,1112,1094,125,8310,1433
47,51,Directed,47_51,,,9608,303874566,453680,317855,112547427,251723,791588
17,54,Directed,17_54,,,998,11687244,47665,28869,62,18007,62701
6,40,Directed,6_40,,,1237,22486260,83531,59803,94118,103120,181591
38,16,Directed,38_16,,,3,73760,277,194,0,2498,398
35,32,Directed,35_32,,,2084,73500041,268995,195812,557692,27455,157728
19,21,Directed,19_21,,,491,41093567,1662,1326,21258933,24610,33434
20,24,Directed,20_24,,,4,157000,682,649,0,3560,578
36,10,Directed,36_10,,,6,761050,24,8,20950,705,232
35,21,Directed,35_21,,,462,48648115,272,185,28750949,27143,63569
28,24,Directed,28_24,,,511,18909800,70005,49287,257893,23090,60558
33,25,Directed,33_25,,,1368,3073386,13654,6667,134889,2292,54819
6,30,Directed,6_30,,,620,12983662,53032,46010,8980,48942,71840
72,26,Directed,72_26,,,21,839002,3242,2891,0,17469,5560
31,28,Directed,31_28,,,6,186637,812,562,0,3878,521
5,45,Directed,5_45,,,4,125600,407,356,7422,2700,453
19,19,Directed,19_19,,,522,35997153,1848,1101,9254994,8027,12569
48,32,Directed,48_32,,,15293,585894371,2261403,1962831,2228897,424261,2321376
50,26,Directed,50_26,,,1269,15693381,63450,55101,273,12336,112910
12,50,Directed,12_50,,,340,8946000,34200,27400,452,19379,52183
32,55,Directed,32_55,,,2219,76579664,305741,267216,127567,89733,397768
51,18,Directed,51_18,,,4524,111803885,253589,188538,23229566,111090,370063
6,49,Directed,6_49,,,26368,697882094,2416104,1898183,32405062,447968,2185780
9,54,Directed,9_54,,,3,36486,150,87,0,1308,294
34,39,Directed,34_39,,,5109,124926033,448552,270716,6610325,94700,390137
19,28,Directed,19_28,,,4,126939,518,242,0,2246,372
45,12,Directed,45_12,,,2047,60338324,241673,193959,1212786,84347,152667
22,38,Directed,22_38,,,1,44072,162,150,0,1389,168
44,24,Directed,44_24,,,2997,110806442,409620,330996,258894,12772,182927
37,6,Directed,37_6,,,4109,200859233,722150,626109,623475,223238,1204785
49,46,Directed,49_46,,,634,9106611,34320,24851,74,14854,45414
72,36,Directed,72_36,,,4754,197329605,760369,640637,791719,139047,1009148
27,50,Directed,27_50,,,1,42842,162,37,0,986,118
49,28,Directed,49_28,,,1,33513,162,119,0,1326,156
39,5,Directed,39_5,,,14,214942,850,661,321,8757,1785
49,16,Directed,49_16,,,12292,211968009,581100,410114,22833030,79442,580499
51,21,Directed,51_21,,,6336,137290186,312458,209538,26319684,167437,467419
2,26,Directed,2_26,,,70,3757330,13136,12004,240466,14930,24201
13,51,Directed,13_51,,,26258,770122957,3164996,2374346,1620528,317218,1916075
34,40,Directed,34_40,,,652,8412671,33401,24681,352,43462,120168
8,38,Directed,8_38,,,4729,51378695,203725,148949,7,68734,416786
20,17,Directed,20_17,,,3017,37247849,149259,118346,8092,49453,251315
15,15,Directed,15_15,,,121149,2338579623,8394089,6486810,148667524,127442,3445354
4,27,Directed,4_27,,,4844,212530227,791152,684547,592103,318052,758390
25,21,Directed,25_21,,,1808,85312438,111334,93564,28073314,91301,212013
13,36,Directed,13_36,,,24550,808169113,3011825,2409717,19327694,416362,2512098
53,4,Directed,53_4,,,6775,257097187,983221,819213,1218769,270492,966874
47,2,Directed,47_2,,,813,182983909,13,3,86176807,91597,310341
23,33,Directed,23_33,,,3,80100,374,173,0,150,63
31,13,Directed,31_13,,,1673,36981293,144925,123731,24521,64038,178009
46,39,Directed,46_39,,,1,44014,168,137,0,836,100
12,36,Directed,12_36,,,57029,2084934523,8137262,6661902,13561725,1613502,7909423
48,45,Directed,48_45,,,6299,93080674,358623,293519,840064,211206,732793
54,1,Directed,54_1,,,2,61170,160,141,8809,846,267
49,21,Directed,49_21,,,1167,77506982,107535,92895,29833989,71572,194930
49,30,Directed,49_30,,,8708,117530165,436501,364573,3430,61520,548017
56,46,Directed,56_46,,,11,164430,550,445,7230,1595,389
25,33,Directed,25_33,,,1363,3461504,12326,5815,422881,1872,54645
30,5,Directed,30_5,,,1,39955,162,133,0,1414,176
41,47,Directed,41_47,,,600,98346909,696,575,55074641,85779,125009
4,28,Directed,4_28,,,5,153700,695,675,807,7043,874
22,1,Directed,22_1,,,693,25577545,92000,61820,456187,18214,34755
39,1,Directed,39_1,,,24,561426,1030,774,79132,9876,2035
17,18,Directed,17_18,,,13184,260469016,763638,569965,39228980,59361,425549
41,29,Directed,41_29,,,367,13683872,49750,44156,193604,45125,65793
48,78,Directed,48_78,,,3,124825,485,447,2503,6365,813
46,32,Directed,46_32,,,333,11324674,49900,45282,0,24207,47976
15,37,Directed,15_37,,,1,80930,210,157,0,4721,510
6,25,Directed,6_25,,,8009,330227019,1255961,1098705,3155490,598661,2412327
49,26,Directed,49_26,,,1453,63106402,235959,209553,273103,71082,257545
9,47,Directed,9_47,,,869,65552678,42367,31861,39235078,50723,122629
25,72,Directed,25_72,,,1125,43294100,172145,137759,1166228,30104,235684
12,42,Directed,12_42,,,23874,863724285,3281622,2727842,3524527,830758,3030171
53,8,Directed,53_8,,,9203,307313855,1223946,1061093,1989873,285270,1116056
18,54,Directed,18_54,,,7,230964,100,66,98553,1610,481
8,36,Directed,8_36,,,3442,131424914,535333,467695,321616,196520,664163
36,49,Directed,36_49,,,1797,80955130,302466,258609,847259,98968,495674
9,6,Directed,9_6,,,6,408214,25,9,218929,10032,1955
6,45,Directed,6_45,,,315,32430619,1741,1420,17687618,84997,75966
33,8,Directed,33_8,,,92,3345000,12474,10740,1775,6874,22782
1,45,Directed,1_45,,,21,349216,567,403,18563,4091,1384
12,23,Directed,12_23,,,506,17284303,67796,58094,473970,85310,79589
40,32,Directed,40_32,,,1121,41258726,151349,129558,191280,64690,163695
37,13,Directed,37_13,,,31523,736928911,2867041,2336437,2052310,171667,1599201
38,27,Directed,38_27,,,10000,152814385,588007,421822,482780,101361,545314
29,27,Directed,29_27,,,5187,149968850,565652,424224,1350453,131572,347769
48,25,Directed,48_25,,,4726,195891055,770242,627241,1711694,185328,905790
8,48,Directed,8_48,,,30518,899343951,3404059,2740977,8424561,758529,2952668
42,22,Directed,42_22,,,723,24462487,85642,66733,211862,64781,113102
22,5,Directed,22_5,,,16,603858,958,717,127286,4916,1065
40,53,Directed,40_53,,,2,51701,56,29,8429,2823,374
9,31,Directed,9_31,,,1,24000,72,35,0,1249,195
56,48,Directed,56_48,,,542,12989757,50480,39306,1699,32942,59193
37,46,Directed,37_46,,,2,38386,76,72,5250,2251,392
27,8,Directed,27_8,,,7322,244681291,956670,827953,741151,194768,741275
5,12,Directed,5_12,,,175,6282657,26018,21546,20343,17447,16790
4,13,Directed,4_13,,,4695,216570968,795650,689744,1625302,189389,864717
42,41,Directed,42_41,,,157,6548445,22416,19736,392913,26101,49618
25,48,Directed,25_48,,,4820,211708470,765002,626227,12386293,209028,1082323
24,44,Directed,24_44,,,2972,109534300,405317,319113,222770,13070,155634
12,28,Directed,12_28,,,755,24819162,93699,71129,35183,86928,62580
47,34,Directed,47_34,,,4812,267035800,191127,126326,145627451,150397,550722
36,8,Directed,36_8,,,3119,120576767,492793,437218,230307,201894,713175
38,31,Directed,38_31,,,138,889000,4096,2555,0,6384,11042
8,2,Directed,8_2,,,415,14506140,60170,54187,224598,72883,126624
25,19,Directed,25_19,,,2,55886,200,154,0,2124,333
8,41,Directed,8_41,,,6130,176718597,710380,633802,557810,189637,866601
46,6,Directed,46_6,,,85,2895633,12762,11811,0,16140,15490
21,45,Directed,21_45,,,834,49552607,17820,13949,29833557,21323,42335
18,1,Directed,18_1,,,9,241296,744,424,26308,3460,767
39,42,Directed,39_42,,,12819,195088535,613496,422188,8298836,117311,683437
51,32,Directed,51_32,,,1394,56146661,208317,188192,77722,131695,392444
47,8,Directed,47_8,,,5963,256548044,453740,396245,91559556,275603,847059
1,21,Directed,1_21,,,1058,66825796,79107,53654,16596496,27072,55050
12,10,Directed,12_10,,,32,6069104,122,99,1917696,7512,4217
24,29,Directed,24_29,,,2638,97029149,358758,290838,742638,68955,328858
18,47,Directed,18_47,,,3202,184770634,60140,51276,101730222,76717,197989
37,78,Directed,37_78,,,487,24945500,83191,67946,145288,70084,90753
4,31,Directed,4_31,,,1799,58697241,226306,188493,193520,100261,230744
32,2,Directed,32_2,,,3,303000,79,24,171820,6919,704
47,23,Directed,47_23,,,260,15977351,265,223,8676116,34244,35098
20,31,Directed,20_31,,,6,86125,342,162,0,1122,243
56,32,Directed,56_32,,,80,2720000,12000,10892,0,6610,7662
45,20,Directed,45_20,,,13,2870208,130,121,339699,7999,1891
18,12,Directed,18_12,,,5574,162304378,658571,559271,3398675,202240,664230
44,9,Directed,44_9,,,201,12304330,807,384,2135005,1686,3685
20,42,Directed,20_42,,,3,93500,344,273,0,3349,407
36,4,Directed,36_4,,,2458,95758786,371870,323446,249777,145448,709861
16,13,Directed,16_13,,,2,77687,324,278,0,3676,430
49,18,Directed,49_18,,,371,14451997,48897,43650,537030,36563,59288
39,49,Directed,39_49,,,2,90700,137,17,49498,2991,434
2,47,Directed,2_47,,,973,191108040,14,2,137974959,107412,332857
13,45,Directed,13_45,,,12525,275781941,1102529,861418,554268,69118,468157
33,44,Directed,33_44,,,5,119196,426,201,70,501,136
12,17,Directed,12_17,,,26010,941353819,3571643,3041447,13522047,831620,3921073
24,20,Directed,24_20,,,7,246940,1086,1029,0,6947,1178
19,48,Directed,19_48,,,4954,61051364,245939,189202,80275,78826,521590
44,32,Directed,44_32,,,360,13212000,49320,46055,16319,28356,116736
33,36,Directed,33_36,,,1911,10749853,46886,23629,288820,9428,115810
46,24,Directed,46_24,,,2,85000,347,332,0,2168,265
21,36,Directed,21_36,,,6895,277549358,358985,238715,110758524,232104,623481
41,10,Directed,41_10,,,1,36700,137,79,0,2394,262
23,21,Directed,23_21,,,4,253962,50,43,81971,1797,586
39,28,Directed,39_28,,,45,1548349,6122,5408,0,33836,4784
39,35,Directed,39_35,,,3,114055,436,260,0,4095,620
37,32,Directed,37_32,,,2057,90741200,334504,301728,215206,87678,543240
29,4,Directed,29_4,,,4499,163450090,587158,503658,767498,183638,738237
20,45,Directed,20_45,,,10,2109756,76,71,288475,6075,1212
17,40,Directed,17_40,,,6244,94177345,367107,267833,71724,124212,605344
41,51,Directed,41_51,,,362,14585640,56234,52260,50938,62829,95623
56,23,Directed,56_23,,,1,5300,7,4,0,1858,234
29,35,Directed,29_35,,,748,27595004,101475,84771,137254,50190,91452
21,51,Directed,21_51,,,6366,135029087,315183,209760,33058605,158234,416354
12,5,Directed,12_5,,,183,6680626,26838,21662,187473,22473,19883
32,6,Directed,32_6,,,58708,1918368098,7159131,5321825,22768821,342150,3133266
9,10,Directed,9_10,,,1,5300,8,2,0,180,60
48,1,Directed,48_1,,,10462,222938041,840663,564394,1356139,160441,797071
42,55,Directed,42_55,,,3047,51226876,162967,127740,291776,59668,295726
27,39,Directed,27_39,,,6022,107767143,321919,249297,10203590,146790,502010
23,10,Directed,23_10,,,1,37400,150,113,0,496,83
39,19,Directed,39_19,,,9,202332,643,458,4440,4404,841
10,34,Directed,10_34,,,1,3000,13,2,0,164,35
55,47,Directed,55_47,,,2886,111445439,95430,80606,54301773,91260,249646
24,33,Directed,24_33,,,2713,100228197,368928,287365,290637,13195,161961
23,26,Directed,23_26,,,2112,28583414,113636,98095,5708,45427,233289
39,23,Directed,39_23,,,188,2337310,9400,7665,0,7917,15250
39,32,Directed,39_32,,,2092,84041593,330095,302997,530368,128745,516860
13,78,Directed,13_78,,,570,27910310,100183,88813,272096,48360,108554
33,50,Directed,33_50,,,1,12500,50,23,0,136,32
1,55,Directed,1_55,,,1,19886,76,71,0,752,144
37,22,Directed,37_22,,,3041,68398404,266901,220197,188864,72278,300334
25,55,Directed,25_55,,,1908,54293192,229033,168822,247820,52502,251195
2,38,Directed,2_38,,,1,51760,183,180,468,2297,259
28,33,Directed,28_33,,,1,34000,150,37,0,1165,138
45,48,Directed,45_48,,,6324,105338255,353824,291322,6556399,173401,883190
9,19,Directed,9_19,,,1,42500,174,162,0,1082,147
27,30,Directed,27_30,,,3434,85569201,319474,264996,128364,157274,447301
39,12,Directed,39_12,,,10081,289458627,1186226,995369,312214,476153,1277086
53,39,Directed,53_39,,,171,7361995,26804,24433,530506,47921,39442
12,9,Directed,12_9,,,5020,184679586,718103,569794,280589,197819,718807
24,34,Directed,24_34,,,2415,49340877,185656,106961,970367,18144,105348
18,26,Directed,18_26,,,7547,164250694,438809,328531,33380014,81880,321963
22,25,Directed,22_25,,,322,8537203,32568,26505,140,27332,55690
35,16,Directed,35_16,,,2,70700,287,199,0,1662,240
48,5,Directed,48_5,,,13789,264259251,1005780,693140,2052850,113463,686371
53,12,Directed,53_12,,,854,36462864,134405,123152,774238,78704,258643
49,4,Directed,49_4,,,7896,233281166,870943,662038,1000659,105710,591797
6,19,Directed,6_19,,,373,31543779,10349,9340,14027433,75750,62888
29,48,Directed,29_48,,,22178,625152075,2345652,1796044,3132083,257459,1855014
35,36,Directed,35_36,,,2,77470,297,139,0,3659,437
51,72,Directed,51_72,,,540,21698600,83922,69961,117965,39118,107116
48,55,Directed,48_55,,,5000,93010993,357246,298041,69458,131112,600624
36,53,Directed,36_53,,,2122,139728518,312953,263410,25756430,203165,627338
13,4,Directed,13_4,,,4696,216622174,796128,694813,1956248,196995,1015245
2,53,Directed,2_53,,,10691,413321696,1465302,1097947,23580209,408315,1685586
51,9,Directed,51_9,,,4217,90831933,330196,211467,35574,65992,226193
34,22,Directed,34_22,,,924,24114255,94583,76864,176243,79641,156090
2,49,Directed,2_49,,,456,22501990,81108,73358,1387204,34000,112349
49,51,Directed,49_51,,,987,41637529,154893,128348,74935,117482,208652
32,23,Directed,32_23,,,4,50123,180,130,0,9851,291
5,8,Directed,5_8,,,1532,20300783,78812,57539,0,41740,169312
35,26,Directed,35_26,,,3,94626,202,163,15070,3938,481
34,12,Directed,34_12,,,22161,862111410,3371515,2859891,10077515,690512,3131635
55,4,Directed,55_4,,,2121,74288659,282609,249714,115771,194014,433205
9,26,Directed,9_26,,,1933,43308820,170099,131522,77800,70817,182596
6,10,Directed,6_10,,,2,6000,25,2,0,4786,632
20,5,Directed,20_5,,,3,98500,396,76,0,551,135
30,46,Directed,30_46,,,7,380586,296,273,58905,3093,693
51,47,Directed,51_47,,,9228,280468365,451799,310429,87586288,222929,853362
31,51,Directed,31_51,,,820,19133104,70331,50811,0,31400,103882
39,6,Directed,39_6,,,1949,86273915,294835,245966,11878420,270158,540964
53,37,Directed,53_37,,,680,31523500,115057,106281,357519,68237,180113
34,34,Directed,34_34,,,6,193400,780,654,0,410,200
5,20,Directed,5_20,,,3,67496,273,119,0,787,141
27,20,Directed,27_20,,,1068,14398937,54784,42073,5859,23980,85466
18,28,Directed,18_28,,,32,1045788,4366,3271,0,17802,2703
42,19,Directed,42_19,,,15,1247646,831,771,351240,8485,1881
51,53,Directed,51_53,,,1811,73754847,279328,249372,654518,126090,569697
19,30,Directed,19_30,,,1,42520,162,124,0,1105,185
18,38,Directed,18_38,,,1,34446,126,116,7500,704,93
17,24,Directed,17_24,,,5908,175119906,600779,468853,6989831,85853,510413
34,19,Directed,34_19,,,363,18263213,11196,8576,9097580,23317,52609
28,18,Directed,28_18,,,31,1035099,4330,3638,0,17674,2539
16,39,Directed,16_39,,,4,154204,636,559,0,5054,783
55,38,Directed,55_38,,,7,127345,495,432,59,2922,551
19,9,Directed,19_9,,,7,580437,174,160,310141,3246,852
48,10,Directed,48_10,,,3,110500,486,380,0,3945,452
54,45,Directed,54_45,,,127,3937500,18590,15399,0,4644,6764
