Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,weight,FREIGHT,DISTANCE,AIR_TIME
11953,15919,Directed,11953_15919,,,1,50200,181,170,0,833,110
10396,13767,Directed,10396_13767,,,6,24870,104,57,250,755,214
11367,12252,Directed,11367_12252,,,9,16050,54,2,733,192,165
11721,12889,Directed,11721_12889,,,101,3741000,15339,13282,0,10398,23620
11193,10434,Directed,11193_10434,,,1,10000,50,50,0,499,112
16540,15167,Directed,16540_15167,,,1,3450,8,2,0,356,90
15374,12451,Directed,15374_12451,,,1,82900,189,166,0,489,69
10874,11982,Directed,10874_11982,,,1,44512,162,93,0,1139,172
10874,14761,Directed,10874_14761,,,64,2449000,10657,9566,0,9207,7188
12255,12278,Directed,12255_12278,,,2,23500,100,77,0,260,60
11697,13851,Directed,11697_13851,,,3,203000,498,435,0,3654,588
10185,13796,Directed,10185_13796,,,1,82900,173,98,0,1741,220
13264,11292,Directed,13264_11292,,,645,9546945,40356,35046,0,28920,82005
11537,14761,Directed,11537_14761,,,147,7091000,24664,22230,0,19080,19416
11550,15554,Directed,11550_15554,,,10,29550,84,50,0,372,371
14843,13487,Directed,14843_13487,,,89,4196777,15218,12891,1057,28848,29084
12892,13871,Directed,12892_13871,,,274,9839500,36155,26080,35904,21280,43889
14100,15167,Directed,14100_15167,,,2,30303,32,2,0,184,29
12195,11336,Directed,12195_11336,,,1,2300,9,9,0,313,125
11996,13377,Directed,11996_13377,,,1,13500,50,50,0,589,136
11292,14908,Directed,11292_14908,,,3662,128080343,533308,469223,51174,83754,429902
15250,11630,Directed,15250_11630,,,1,853,3,1,0,281,108
10980,10868,Directed,10980_10868,,,1,12240,50,45,0,245,39
12709,10551,Directed,12709_10551,,,1158,1537500,6500,2849,1507,1305,14477
11376,11042,Directed,11376_11042,,,1,4000,15,6,0,333,58
13061,12891,Directed,13061_12891,,,1,12350,50,28,0,488,91
12954,13198,Directed,12954_13198,,,1,213390,102,59,26971,1353,162
10423,12896,Directed,10423_12896,,,369,12333863,52277,30774,23979,8525,19215
13303,15024,Directed,13303_15024,,,1335,55819830,217862,180532,422097,24354,180276
14492,14082,Directed,14492_14082,,,98,11636000,16991,13885,0,9675,9240
11423,12889,Directed,11423_12889,,,602,20561974,91810,82831,0,48640,99522
11003,11618,Directed,11003_11618,,,4,118000,542,286,0,2745,467
13303,13809,Directed,13303_13809,,,1,29700,154,25,0,261,40
14275,12339,Directed,14275_12339,,,5,154220,390,141,0,1265,233
14908,15325,Directed,14908_15325,,,1,3000,13,10,0,99,25
10423,11433,Directed,10423_11433,,,981,25372554,96168,82900,3370,85026,144234
14576,11823,Directed,14576_11823,,,2,24700,100,85,0,828,219
13303,11278,Directed,13303_11278,,,3225,129057028,507213,447365,34420,28489,404197
12119,14122,Directed,12119_14122,,,587,1704200,4696,1998,0,2574,29350
13487,13029,Directed,13487_13029,,,990,12593183,49768,40137,0,7944,52980
13931,11973,Directed,13931_11973,,,1,7500,30,27,0,865,120
13029,11996,Directed,13029_11996,,,1,35138,150,37,0,893,113
14122,14711,Directed,14122_14711,,,646,2279740,100,74,948673,1792,29782
10005,11630,Directed,10005_11630,,,61,239504,477,125,31105,3247,4781
11433,14457,Directed,11433_14457,,,2,72910,288,279,0,2004,437
12441,14747,Directed,12441_14747,,,31,534625,2079,1020,0,2484,3147
11778,13851,Directed,11778_13851,,,1,17740,65,31,0,183,121
14747,13232,Directed,14747_13232,,,1081,43613000,177175,158120,607858,43325,225978
14635,11433,Directed,14635_11433,,,1795,97172023,327407,273738,63970,94308,260960
13487,12992,Directed,13487_12992,,,3,247547,202,140,153899,2106,538
10529,11057,Directed,10529_11057,,,2057,79869130,285917,256601,45308,41216,209535
14004,11762,Directed,14004_11762,,,3,7271,27,15,0,55,45
10800,13232,Directed,10800_13232,,,7,17000,76,29,0,12180,1465
13487,11471,Directed,13487_11471,,,1,13500,50,46,0,85,21
12007,12266,Directed,12007_12266,,,1,10792,50,42,0,464,58
11298,11197,Directed,11298_11197,,,930,2020800,7518,4700,0,4368,86178
11267,10821,Directed,11267_10821,,,195,6631040,27768,15744,4211,3248,11616
10821,14025,Directed,10821_14025,,,4,29800,123,119,0,1236,407
12889,10135,Directed,12889_10135,,,3,122482,435,365,1010,6483,824
13204,15249,Directed,13204_15249,,,794,4677955,14211,5786,655712,5700,56256
13303,11996,Directed,13303_11996,,,10,596176,936,408,7501,5096,947
15412,12915,Directed,15412_12915,,,1,10000,50,39,0,663,136
11775,12264,Directed,11775_12264,,,1,12775,50,24,0,1051,126
11423,10683,Directed,11423_10683,,,1,32870,149,138,0,406,63
13204,14747,Directed,13204_14747,,,781,36301684,139036,125199,42595,107268,265355
10721,11066,Directed,10721_11066,,,1480,32537843,135966,106951,91171,35840,152218
14193,15249,Directed,14193_15249,,,1,21803,80,28,0,169,70
14524,10466,Directed,14524_10466,,,1,34700,150,51,0,1949,245
12772,12647,Directed,12772_12647,,,1,1720,7,1,333,10,40
10721,13871,Directed,10721_13871,,,2,67271,309,284,530,2564,538
13796,10821,Directed,13796_10821,,,441,17369723,70046,64390,273507,56281,123054
10466,11525,Directed,10466_11525,,,1,101000,156,145,0,566,102
10397,11481,Directed,10397_11481,,,2060,65781233,282006,209178,31055,13440,84957
12191,11298,Directed,12191_11298,,,2854,48089900,187740,136124,16973,18525,134212
12478,13931,Directed,12478_13931,,,1000,14575109,56968,39913,157,13050,53100
10257,13277,Directed,10257_13277,,,1,32870,149,139,0,997,181
12889,11150,Directed,12889_11150,,,1,49090,180,180,0,1739,277
14747,10423,Directed,14747_10423,,,918,37585997,150924,130356,101122,106200,192855
10785,14100,Directed,10785_14100,,,1803,24736188,98011,72626,750,16415,114768
11298,14113,Directed,11298_14113,,,1,40400,160,150,0,1092,163
14897,10713,Directed,14897_10713,,,102,161097,634,173,232,3002,6954
14718,13369,Directed,14718_13369,,,7,19700,57,43,375,580,355
13487,10558,Directed,13487_10558,,,1,17610,70,63,0,562,92
10540,14107,Directed,10540_14107,,,2,69423,136,103,0,4572,648
10431,14112,Directed,10431_14112,,,202,10575000,34013,29100,0,10380,15366
11844,10551,Directed,11844_10551,,,3,23220,87,81,0,630,222
15016,11905,Directed,15016_11905,,,1,35300,140,101,0,502,139
10785,13230,Directed,10785_13230,,,5,228840,147,102,58530,1392,452
14027,15016,Directed,14027_15016,,,1,40400,160,145,0,1023,201
15412,12889,Directed,15412_12889,,,63,2198400,10752,9772,0,17390,14628
13851,11292,Directed,13851_11292,,,2630,71390502,288847,218132,91143,70290,201689
10693,11109,Directed,10693_11109,,,1,42545,154,141,0,1006,161
15881,13196,Directed,15881_13196,,,1,3000,9,4,0,218,70
13490,10815,Directed,13490_10815,,,1,3450,8,2,0,255,54
13871,14689,Directed,13871_14689,,,1,82900,189,67,0,1387,222
12185,10558,Directed,12185_10558,,,62,279000,1178,43,0,644,4879
12841,10299,Directed,12841_10299,,,4,17000,18,14,1833,1836,485
14109,11298,Directed,14109_11298,,,259,3493000,12950,8354,0,6006,20203
10216,14576,Directed,10216_14576,,,2,21682,100,76,0,1404,188
15024,15626,Directed,15024_15626,,,2,10000,18,11,0,37,28
10849,13487,Directed,10849_13487,,,849,29743337,115041,102401,16015,41078,94353
12012,11298,Directed,12012_11298,,,135,4806000,17280,12845,0,3390,11976
13851,13342,Directed,13851_13342,,,1,20334,54,45,0,736,100
11042,10980,Directed,11042_10980,,,1,29900,110,110,46,476,142
13970,14102,Directed,13970_14102,,,1579,5360700,12163,4186,603423,14400,83615
13930,10868,Directed,13930_10868,,,661,6707073,33156,29310,0,13986,60645
12016,12173,Directed,12016_12173,,,371,36693127,126738,94967,1393631,64617,149041
12339,13076,Directed,12339_13076,,,2,68502,224,78,0,770,128
15096,12197,Directed,15096_12197,,,5,62750,224,157,0,748,219
12108,10990,Directed,12108_10990,,,1,3450,8,4,0,396,96
12094,11637,Directed,12094_11637,,,1,19886,76,14,0,684,168
10693,11641,Directed,10693_11641,,,1,19730,76,31,0,446,63
10423,14635,Directed,10423_14635,,,4,141200,579,567,0,4004,581
14747,11292,Directed,14747_11292,,,7090,244891587,1009093,868580,1290904,235520,904434
12478,10431,Directed,12478_10431,,,1,125000,177,55,0,597,96
12889,10721,Directed,12889_10721,,,1199,46093000,179074,157334,0,59525,324708
15167,12332,Directed,15167_12332,,,1,5560,19,1,0,1442,438
11259,14057,Directed,11259_14057,,,366,12732534,52569,44420,63755,30894,81075
10693,14100,Directed,10693_14100,,,2615,55767361,225437,189164,163731,59400,249319
15370,13851,Directed,15370_13851,,,75,4919045,1777,1404,578615,3552,1995
10170,12866,Directed,10170_12866,,,167,252498,779,336,45959,2812,6936
14696,10599,Directed,14696_10599,,,1,13500,50,47,0,562,128
12266,11953,Directed,12266_11953,,,2,37480,140,116,0,1570,260
15016,11612,Directed,15016_11612,,,1,12350,50,31,0,162,32
12896,12889,Directed,12896_12889,,,366,12477200,52162,37072,13240,18600,40273
12945,11973,Directed,12945_11973,,,3,76178,282,181,0,1752,266
11638,14057,Directed,11638_14057,,,543,9183600,39112,29209,12254,14398,50691
12173,15618,Directed,12173_15618,,,1,3000,13,11,0,2554,282
10785,12197,Directed,10785_12197,,,10,34500,80,45,0,1422,624
10466,12266,Directed,10466_12266,,,8,278038,1229,586,0,4935,995
13369,15554,Directed,13369_15554,,,7,19700,57,34,0,360,315
14750,12197,Directed,14750_12197,,,1,6151,14,5,0,1034,0
13367,14524,Directed,13367_14524,,,1,11118,50,30,0,755,162
12191,12992,Directed,12191_12992,,,6,236530,831,300,3493,1572,421
12451,13360,Directed,12451_13360,,,1,2000,8,2,0,176,38
13891,11603,Directed,13891_11603,,,1,15200,76,69,0,757,132
13434,13369,Directed,13434_13369,,,53,104350,366,179,950,1120,1459
11941,13873,Directed,11941_13873,,,435,1391950,3846,1392,13523,5110,11134
10874,14685,Directed,10874_14685,,,78,5195000,13219,10520,0,6666,6330
11995,14122,Directed,11995_14122,,,1,29700,68,44,0,303,55
13495,13296,Directed,13495_13296,,,1,43400,175,3,0,1371,166
10590,15919,Directed,10590_15919,,,7,320411,1092,422,0,7973,1229
12889,11719,Directed,12889_11719,,,2,74212,316,180,0,1256,167
12559,12197,Directed,12559_12197,,,1,3450,8,1,0,274,54
11986,13851,Directed,11986_13851,,,2,40420,152,132,0,1656,331
12451,14122,Directed,12451_14122,,,108,10556210,16841,13879,0,13186,10342
15016,11259,Directed,15016_11259,,,2072,73440949,303629,228646,294559,25662,168597
11996,11057,Directed,11996_11057,,,2816,46536111,175844,144481,29478,6900,75404
12264,12945,Directed,12264_12945,,,1,49760,72,50,0,392,61
11618,11123,Directed,11618_11123,,,3,84757,358,153,0,2592,430
14696,14771,Directed,14696_14771,,,1,53941,213,159,4700,1929,274
10397,11921,Directed,10397_11921,,,11,244650,929,745,0,8346,2384
12339,10136,Directed,12339_10136,,,1,35300,140,121,0,901,139
14057,14689,Directed,14057_14689,,,363,5987800,25840,21710,0,13328,38639
15919,10590,Directed,15919_10590,,,7,317183,1054,668,0,6834,1142
11292,14543,Directed,11292_14543,,,642,8534000,32100,15491,0,3120,27221
12264,11042,Directed,12264_11042,,,1423,26158792,100913,87519,12976,10368,71984
12264,15304,Directed,12264_15304,,,1053,42345618,176488,149970,92747,38117,119144
11931,13484,Directed,11931_13484,,,2,3200,16,10,0,212,140
13970,11941,Directed,13970_11941,,,1,3500,9,3,2,162,56
14268,12321,Directed,14268_12321,,,148,194100,891,58,455,629,2698
10431,11618,Directed,10431_11618,,,224,2998000,14196,11617,0,6996,19917
11468,12889,Directed,11468_12889,,,1,10792,50,42,0,931,76
10721,14771,Directed,10721_14771,,,4472,185719515,757170,618222,1801175,240656,1621144
12339,15304,Directed,12339_15304,,,933,31650591,133408,107756,167500,25110,104871
10540,11823,Directed,10540_11823,,,1,28350,126,68,0,726,104
14730,10158,Directed,14730_10158,,,5,187830,666,477,0,3040,486
11003,11067,Directed,11003_11067,,,1,75830,179,34,0,220,30
10304,13434,Directed,10304_13434,,,4,7450,27,18,0,560,235
14275,14057,Directed,14275_14057,,,1,20334,54,42,0,1939,253
10529,10994,Directed,10529_10994,,,2,74800,300,268,0,1486,250
14275,11292,Directed,14275_11292,,,1,20334,54,33,0,1120,163
12197,11066,Directed,12197_11066,,,5,62938,142,92,0,2445,412
11638,10800,Directed,11638_10800,,,1,3000,13,5,0,193,33
11618,15380,Directed,11618_15380,,,75,789760,3772,3091,0,1932,7733
12478,14960,Directed,12478_14960,,,1,38300,160,154,1,1431,223
10540,11259,Directed,10540_11259,,,1,213390,102,66,28455,1543,206
13796,13198,Directed,13796_13198,,,416,14557531,59664,47935,143970,37225,73448
10551,15554,Directed,10551_15554,,,1513,4792150,12518,5120,297150,10472,78567
15096,15070,Directed,15096_15070,,,1,33099,64,29,0,151,36
15167,12892,Directed,15167_12892,,,8,33045,119,30,0,17213,2172
10800,12363,Directed,10800_12363,,,17,51000,153,28,0,186,1205
15356,11697,Directed,15356_11697,,,240,7220400,36090,30700,0,14364,35066
14893,12888,Directed,14893_12888,,,1,101000,156,120,0,862,108
14679,10529,Directed,14679_10529,,,2,80080,323,257,0,5004,678
12252,15754,Directed,12252_15754,,,1,1200,6,5,0,121,72
13360,13930,Directed,13360_13930,,,1,75830,154,38,0,1040,155
13184,10158,Directed,13184_10158,,,1,7500,30,30,0,567,84
13487,11823,Directed,13487_11823,,,358,4511000,17900,13190,0,5856,24589
11292,12899,Directed,11292_12899,,,458,2751550,11969,3296,0,4332,22121
11176,13418,Directed,11176_13418,,,1,3450,8,2,0,381,78
10304,10241,Directed,10304_10241,,,13,33725,99,53,0,365,467
11618,10299,Directed,11618_10299,,,210,24606882,1718,1473,13636991,57290,86085
14524,11337,Directed,14524_11337,,,1,17740,65,47,0,996,180
12478,11973,Directed,12478_11973,,,5,269208,756,584,0,3333,730
12448,12191,Directed,12448_12191,,,3,79200,336,298,225,1077,204
14122,10208,Directed,14122_10208,,,1,2400,8,4,0,500,0
10299,14057,Directed,10299_14057,,,1060,43802455,173422,141617,764756,109482,204105
14108,12278,Directed,14108_12278,,,1,28607,60,52,0,465,66
15096,11193,Directed,15096_11193,,,1,35138,68,6,0,527,82
13851,11433,Directed,13851_11433,,,555,10233000,40191,28604,0,34200,66235
14761,12119,Directed,14761_12119,,,109,5957000,18375,15997,0,16380,11652
13434,13873,Directed,13434_13873,,,3,7300,27,11,0,352,191
14696,14122,Directed,14696_14122,,,2,26592,107,88,0,656,103
10721,11252,Directed,10721_11252,,,3,112200,450,398,0,2136,591
10754,11214,Directed,10754_11214,,,7,18595,63,34,0,1610,714
10372,12892,Directed,10372_12892,,,760,13978380,52703,34200,176,11055,79851
12719,14816,Directed,12719_14816,,,3,12400,18,14,505,252,93
11109,14747,Directed,11109_14747,,,365,5931540,26044,21970,0,17088,57198
15618,12264,Directed,15618_12264,,,2,5801,24,5,0,4572,266
10747,11495,Directed,10747_11495,,,1,10000,50,25,0,290,85
14489,11109,Directed,14489_11109,,,1,13500,50,44,0,930,143
10466,13871,Directed,10466_13871,,,1,34000,166,150,0,1026,210
11298,14747,Directed,11298_14747,,,4133,208995849,685401,596711,5569907,159360,890530
12478,14492,Directed,12478_14492,,,4385,88459593,334676,264498,42295,40992,315385
15785,10139,Directed,15785_10139,,,56,177200,493,253,5449,1809,1378
15624,13303,Directed,15624_13303,,,2,94250,239,66,0,998,160
10208,10868,Directed,10208_10868,,,3,47720,180,169,0,189,51
15618,13796,Directed,15618_13796,,,4,9000,35,19,0,1280,206
15295,11066,Directed,15295_11066,,,1,16800,63,38,0,120,29
13577,14122,Directed,13577_14122,,,86,8309740,14674,11935,0,6650,6117
14683,10590,Directed,14683_10590,,,15,634233,2209,2004,0,14224,2150
12266,12012,Directed,12266_12012,,,75,1739255,6526,4523,78,8860,9536
11550,10551,Directed,11550_10551,,,572,1241500,4999,2223,39389,9676,35309
10721,13303,Directed,10721_13303,,,2484,111174105,420129,376982,659253,56610,439939
12892,13367,Directed,12892_13367,,,4,166702,655,631,1740,6424,823
11941,13970,Directed,11941_13970,,,1,3500,9,1,151,162,105
12478,10154,Directed,12478_10154,,,581,12426540,48600,36781,0,1990,23370
12889,14843,Directed,12889_14843,,,1,71500,148,9,0,3220,402
13230,11278,Directed,13230_11278,,,14,306876,1155,956,23,1034,437
13930,15096,Directed,13930_15096,,,2779,40385162,161539,136223,7764,67984,221559
11630,12141,Directed,11630_12141,,,130,142800,520,195,19236,962,6369
13296,11066,Directed,13296_11066,,,1,12500,50,42,0,628,167
15919,12889,Directed,15919_12889,,,105,3570000,17430,15744,0,13956,16776
13461,13244,Directed,13461_13244,,,154,538650,9,4,192687,2678,12200
15389,15041,Directed,15389_15041,,,7,76720,272,164,2007,497,212
11648,14747,Directed,11648_14747,,,947,16856600,71972,63166,18106,4548,69993
16750,11298,Directed,16750_11298,,,1,2000,7,5,0,1042,142
14831,14771,Directed,14831_14771,,,29,835396,3402,2575,707,720,593
12339,14100,Directed,12339_14100,,,2570,82462641,142083,100354,28492166,58212,213654
15304,14288,Directed,15304_14288,,,1,43400,175,170,313,1453,227
13851,15016,Directed,13851_15016,,,658,22497800,93853,68144,36924,11550,41383
10397,13484,Directed,10397_13484,,,528,1214000,4278,3050,0,2178,28166
11193,13204,Directed,11193_13204,,,1213,75218239,173870,148780,14488752,53747,124727
14908,15370,Directed,14908_15370,,,2,74500,303,284,148,2514,383
13543,13232,Directed,13543_13232,,,1,14300,8,2,0,286,54
13970,12704,Directed,13970_12704,,,5,10500,42,20,0,423,253
12889,12982,Directed,12889_12982,,,1,43400,215,162,0,2818,366
16091,13930,Directed,16091_13930,,,1,75830,179,25,0,226,50
13342,14747,Directed,13342_14747,,,777,20633800,89699,70080,158653,55902,183173
13277,10478,Directed,13277_10478,,,1,34000,166,124,0,1013,126
14100,15295,Directed,14100_15295,,,1,12775,50,40,0,465,71
13873,15721,Directed,13873_15721,,,515,1607900,4548,1874,78836,8614,23136
12448,12892,Directed,12448_12892,,,1,42500,173,160,0,1642,235
14100,12889,Directed,14100_12889,,,2171,106664469,382380,340446,167290,128384,627208
12339,11537,Directed,12339_11537,,,2,63700,320,305,0,1040,137
10416,15721,Directed,10416_15721,,,1,1350,6,1,0,96,47
11995,12007,Directed,11995_12007,,,1,11900,50,47,0,525,123
11259,11298,Directed,11259_11298,,,7,275010,945,773,10457,66,124
13871,10466,Directed,13871_10466,,,1,34700,179,15,0,1026,148
14259,14321,Directed,14259_14321,,,1,35000,168,34,0,47,17
12892,12889,Directed,12892_12889,,,12720,447184110,1733439,1379024,2010962,63956,558857
10540,12191,Directed,10540_12191,,,1,3766,16,9,0,1599,0
14730,13487,Directed,14730_13487,,,1767,117330771,76165,60817,50329266,47716,170205
15741,16345,Directed,15741_16345,,,272,325950,1629,1018,2800,442,6394
14685,12945,Directed,14685_12945,,,22,748000,3652,2971,0,1353,1434
14576,12451,Directed,14576_12451,,,1,34600,143,142,0,898,153
15249,11049,Directed,15249_11049,,,3,56900,255,167,0,2148,318
13487,13232,Directed,13487_13232,,,4647,129952690,522832,434865,182688,42578,300271
13502,10397,Directed,13502_10397,,,43,1500294,6354,4783,0,9464,6796
13158,11085,Directed,13158_11085,,,1,1600,8,4,0,124,105
12391,10933,Directed,12391_10933,,,1,5300,8,2,0,101,96
14771,12016,Directed,14771_12016,,,8,809217,2148,2004,21723,17436,0
15919,11193,Directed,15919_11193,,,243,3078900,12210,6960,0,7868,19329
10245,15478,Directed,10245_15478,,,1,3000,9,1,0,386,97
13264,12889,Directed,13264_12889,,,113,6924000,18298,16258,0,10200,9450
14747,13264,Directed,14747_13264,,,1158,20612340,87997,72052,32509,4576,74880
14895,15245,Directed,14895_15245,,,2,6500,18,17,0,350,109
16101,11563,Directed,16101_11563,,,3,186660,508,404,0,1557,208
12103,14054,Directed,12103_14054,,,1,3000,9,4,0,22,53
10590,13076,Directed,10590_13076,,,14,651000,2212,1859,0,16512,2389
10466,15570,Directed,10466_15570,,,2,69400,300,72,0,682,113
12855,12709,Directed,12855_12709,,,446,613550,2600,808,19047,504,3517
15249,14193,Directed,15249_14193,,,4,105840,437,263,319,676,163
11292,14457,Directed,11292_14457,,,1586,24548982,97340,79438,0,15000,73693
15725,15061,Directed,15725_15061,,,120,311007,1061,268,14894,780,2197
10792,10469,Directed,10792_10469,,,1,34700,150,124,0,351,65
13851,10599,Directed,13851_10599,,,4,131970,545,413,56,2528,481
14081,15167,Directed,14081_15167,,,1,5560,12,2,0,2018,213
14685,10208,Directed,14685_10208,,,1,13500,50,45,0,96,24
15412,11278,Directed,15412_11278,,,863,10702480,43621,29626,5844,12673,58770
14683,11042,Directed,14683_11042,,,1,20334,54,40,0,1240,157
11445,10245,Directed,11445_10245,,,40,266997,1082,897,3352,5533,4527
12898,12197,Directed,12898_12197,,,1,3450,8,5,0,305,72
15167,13121,Directed,15167_13121,,,1,3450,8,6,0,397,96
11842,12197,Directed,11842_12197,,,3,10350,24,9,0,675,198
10990,10980,Directed,10990_10980,,,1,13500,50,44,0,432,81
10304,14493,Directed,10304_14493,,,44,58950,239,52,5135,1258,1870
13342,15919,Directed,13342_15919,,,2,20000,100,46,0,1146,207
10792,13230,Directed,10792_13230,,,3,14002,66,45,0,645,96
10423,11259,Directed,10423_11259,,,3778,112442764,464968,368129,432117,11151,147927
13105,13303,Directed,13105_13303,,,1,42500,173,88,0,948,130
15502,13851,Directed,15502_13851,,,1,7500,30,30,0,414,72
11511,14273,Directed,11511_14273,,,7,15200,60,25,1878,485,308
14100,15412,Directed,14100_15412,,,663,8151023,33253,22266,2391,12742,57501
15356,14082,Directed,15356_14082,,,53,3300000,8436,6167,0,5040,7903
11697,15412,Directed,11697_15412,,,166,12157415,28048,23757,24776,16992,16212
