Source,Target,Type,id,label,timeset,weight,PAYLOAD,SEATS,PASSENGERS,FREIGHT,DISTANCE,AIR_TIME
49,21,Directed,49_21,,,1378,102087719,87177,78784,38567196,104487,232460
49,30,Directed,49_30,,,7368,127253301,503124,421364,61812,122639,462464
36,40,Directed,36_40,,,19,696103,2584,2417,1377,19255,3969
25,33,Directed,25_33,,,1397,2783213,12659,6462,26967,1732,56066
31,5,Directed,31_5,,,1,19730,76,37,0,357,102
15,12,Directed,15_12,,,1,202000,0,0,68724,4757,529
41,47,Directed,41_47,,,644,117001129,716,636,61374703,87885,134297
36,72,Directed,36_72,,,5152,215267348,865597,693346,2898659,202963,1014958
39,1,Directed,39_1,,,24,1665445,868,302,275192,10949,1785
17,18,Directed,17_18,,,12816,263962328,807839,593040,38371645,63869,425524
41,29,Directed,41_29,,,1256,32067600,140982,119439,110668,95826,238947
10,29,Directed,10_29,,,1,35000,155,104,0,892,125
48,78,Directed,48_78,,,43,1145481,5122,4480,0,12420,11009
46,32,Directed,46_32,,,330,11295310,55119,47485,0,29717,45342
6,25,Directed,6_25,,,10859,442555154,1751682,1523195,2704564,712033,3267937
24,51,Directed,24_51,,,2197,61828501,248809,197407,609883,10654,68381
49,26,Directed,49_26,,,1530,63807746,247507,224945,168583,94707,270401
9,47,Directed,9_47,,,598,71850768,880,545,39711332,47639,88575
25,72,Directed,25_72,,,1154,43060305,172800,143607,0,28464,243405
12,42,Directed,12_42,,,23571,1079307911,3754977,3201770,4614315,1079396,2954520
53,8,Directed,53_8,,,9705,316321334,1297645,1120193,1348128,375314,1199954
18,54,Directed,18_54,,,197,689274,9,6,363362,3401,16952
8,36,Directed,8_36,,,4977,191225892,770551,687472,213667,301718,960915
36,49,Directed,36_49,,,2007,89638113,331268,287820,495908,115413,555438
9,6,Directed,9_6,,,207,8939110,32000,27154,374388,20171,70371
6,45,Directed,6_45,,,322,33645862,1491,1386,14133594,116399,77747
1,38,Directed,1_38,,,1,34700,150,1,0,1131,140
1,45,Directed,1_45,,,19,601339,1291,858,108959,6564,1383
5,19,Directed,5_19,,,1,42500,173,51,0,364,55
12,23,Directed,12_23,,,434,35108789,63966,52847,0,91844,70448
40,32,Directed,40_32,,,1298,44280172,190499,151065,41474,82120,184308
37,13,Directed,37_13,,,28248,777684781,3072790,2474960,1846549,199001,1397409
38,27,Directed,38_27,,,8980,161814150,624098,475702,242675,122063,494303
29,27,Directed,29_27,,,5286,175212604,706743,534338,563533,132347,358189
48,25,Directed,48_25,,,7150,292667193,1119381,997718,8216892,377576,1377869
8,48,Directed,8_48,,,32220,1028702363,3984140,3369795,9255405,845328,3138560
42,22,Directed,42_22,,,1084,38130594,127078,102918,14021,85612,165674
22,5,Directed,22_5,,,543,10754164,15272,5602,1217481,12068,41509
40,53,Directed,40_53,,,366,5626430,28041,24266,3,25822,78876
9,31,Directed,9_31,,,2,79337,303,242,0,2398,380
56,48,Directed,56_48,,,558,18896844,69916,55277,612,27540,75898
37,46,Directed,37_46,,,4,216458,0,0,17254,2162,577
27,8,Directed,27_8,,,6409,231949958,967723,858956,754037,177900,634825
5,12,Directed,5_12,,,297,9235200,37742,31648,8419,35123,32058
35,2,Directed,35_2,,,1,1600,8,8,0,2064,207
4,13,Directed,4_13,,,4449,197522767,765205,680794,859255,268179,823916
42,41,Directed,42_41,,,91,4535798,11550,10258,554821,16842,29215
25,48,Directed,25_48,,,7239,301598454,1135680,993893,9135156,414736,1612399
24,44,Directed,24_44,,,2749,99035200,408297,320756,137239,12099,141373
12,28,Directed,12_28,,,223,7253291,24578,21340,715,58665,18083
47,34,Directed,47_34,,,5024,358325508,222515,172832,150667226,205326,567266
36,8,Directed,36_8,,,4976,191118242,770447,676759,605133,319871,1126415
38,31,Directed,38_31,,,7,491689,262,229,108471,2646,549
8,2,Directed,8_2,,,454,16935597,73464,60794,168180,52358,138312
25,19,Directed,25_19,,,2,39900,151,72,0,2363,434
20,38,Directed,20_38,,,1,12350,50,37,0,641,95
8,41,Directed,8_41,,,5832,174765434,729013,651375,739147,247894,815285
46,6,Directed,46_6,,,27,2250561,4066,3522,6,11328,4837
21,45,Directed,21_45,,,815,68602396,20370,15892,39656494,31889,43223
37,49,Directed,37_49,,,984,41948125,158887,133997,27834,89805,236524
18,1,Directed,18_1,,,8,402209,656,529,15444,3670,757
39,42,Directed,39_42,,,7549,176953412,427049,290537,21820139,94882,480255
42,47,Directed,42_47,,,7084,343340758,370107,290199,143514162,228839,766421
47,8,Directed,47_8,,,5367,316213363,502028,439127,106402433,320054,737359
1,21,Directed,1_21,,,471,44303142,894,467,14399653,11552,22259
36,44,Directed,36_44,,,79,1781025,1645,1041,290418,6295,3060
12,10,Directed,12_10,,,2,70000,310,208,0,1596,212
24,29,Directed,24_29,,,2176,74453028,314033,250136,423857,51367,265559
18,47,Directed,18_47,,,2095,193018299,2320,1714,102229932,61154,131691
37,78,Directed,37_78,,,442,20901300,73592,65692,55485,59784,83464
4,31,Directed,4_31,,,1529,58341310,215268,179518,65264,106454,193583
32,2,Directed,32_2,,,80,3124820,12768,8880,20306,21954,23692
25,10,Directed,25_10,,,1,3450,8,1,0,338,90
47,23,Directed,47_23,,,256,16165536,0,0,9806667,14460,35003
20,31,Directed,20_31,,,4,68240,279,218,128,758,236
56,32,Directed,56_32,,,112,3833420,18580,14074,0,10016,10303
45,20,Directed,45_20,,,18,6612311,180,98,819170,9874,2505
18,12,Directed,18_12,,,7002,354036982,945871,792324,18638722,428586,841575
44,9,Directed,44_9,,,191,12364207,16,8,2462162,959,3478
20,42,Directed,20_42,,,2,69300,211,171,0,1772,230
36,4,Directed,36_4,,,3042,124942836,488439,432065,220043,218533,881391
16,13,Directed,16_13,,,1,47000,174,132,0,1921,216
49,18,Directed,49_18,,,249,15267661,10894,9971,7136460,35372,40127
34,51,Directed,34_51,,,8506,126899691,452111,374233,9220092,79247,452698
2,47,Directed,2_47,,,977,196650192,0,0,133563359,116736,339044
45,46,Directed,45_46,,,2,67416,162,88,610,2051,292
13,45,Directed,13_45,,,11659,328033256,1345119,1122089,977526,78897,442159
54,54,Directed,54_54,,,1402,10778555,38435,7504,291004,6070,28879
12,17,Directed,12_17,,,28478,1221757402,4484010,3944053,8851581,1198510,4225167
24,20,Directed,24_20,,,7,257700,1139,1044,3,7903,1132
19,48,Directed,19_48,,,3404,72544446,283069,216926,12209,93347,347048
23,19,Directed,23_19,,,1,29700,154,33,0,1092,145
33,36,Directed,33_36,,,1424,13571892,51319,32561,51114,18176,82580
21,36,Directed,21_36,,,6903,310997977,332860,214658,113768866,228296,615737
23,21,Directed,23_21,,,7,609828,50,1,149263,2719,1038
39,28,Directed,39_28,,,49,1653264,5581,4726,8857,36697,5454
39,35,Directed,39_35,,,3,89892,341,267,59,4095,670
37,32,Directed,37_32,,,2134,103501300,381983,324857,180288,73304,550347
29,4,Directed,29_4,,,4771,180936891,702550,540306,803284,253213,770156
20,45,Directed,20_45,,,63,25476691,150,95,6206068,13235,7682
17,40,Directed,17_40,,,4841,83586545,347813,269638,131324,140913,469375
41,51,Directed,41_51,,,670,27307698,110140,101698,80645,98152,179740
36,25,Directed,36_25,,,24582,534848990,1929848,1334696,391478,106117,1107547
29,35,Directed,29_35,,,353,12166840,50449,40511,30132,21722,36973
21,51,Directed,21_51,,,5095,146704353,291827,209337,40413697,127313,329557
12,5,Directed,12_5,,,308,9619981,38529,31244,115536,39378,36419
2,40,Directed,2_40,,,1,268400,0,0,268400,2883,0
32,6,Directed,32_6,,,55301,1927197527,7484034,5941348,31992699,384221,2943575
48,1,Directed,48_1,,,10712,176586065,738745,561419,443762,192035,823819
42,55,Directed,42_55,,,1744,22836566,93527,66937,106354,34266,184882
27,39,Directed,27_39,,,3772,70623488,275459,228472,43268,141730,308494
35,44,Directed,35_44,,,1,34600,143,12,0,1950,222
23,10,Directed,23_10,,,1,34000,166,98,0,496,78
39,19,Directed,39_19,,,7,251204,584,397,31107,3765,675
46,45,Directed,46_45,,,1,44090,162,89,0,1071,130
10,34,Directed,10_34,,,1,5560,12,3,0,115,29
55,47,Directed,55_47,,,723,68301477,2115,1764,36186142,51716,61599
24,33,Directed,24_33,,,2506,90735309,372992,289254,135982,14703,147175
23,26,Directed,23_26,,,1288,26590135,101894,89633,598,57813,134533
39,23,Directed,39_23,,,5,76443,273,159,16800,2817,443
39,32,Directed,39_32,,,2244,88559416,375528,331030,377904,191475,543287
13,78,Directed,13_78,,,770,38566937,140842,123357,145854,43690,145396
1,55,Directed,1_55,,,2,48100,193,159,0,1300,268
37,22,Directed,37_22,,,3301,90033267,324279,260808,167377,70828,322183
25,55,Directed,25_55,,,968,29546992,119125,91589,157916,53635,125104
2,38,Directed,2_38,,,1,247274,0,0,27249,2073,221
45,48,Directed,45_48,,,4919,109068852,363756,304886,9426712,238917,677353
9,19,Directed,9_19,,,1,35000,179,90,0,1082,160
27,30,Directed,27_30,,,3446,101129462,393558,333273,157141,163510,442741
39,12,Directed,39_12,,,10317,477653313,1451360,1223771,18876361,700143,1301176
53,39,Directed,53_39,,,314,47127407,13285,10934,12860258,40102,70963
12,9,Directed,12_9,,,4956,183545597,743141,665041,233656,230718,705082
24,34,Directed,24_34,,,1638,19071733,66333,50451,311603,19111,78872
18,26,Directed,18_26,,,6383,145699434,382958,287331,27689418,69464,266805
22,25,Directed,22_25,,,519,17824411,70636,60802,0,32813,87818
35,16,Directed,35_16,,,1,44090,162,157,0,781,105
48,5,Directed,48_5,,,12666,208242567,832062,616796,1366791,134316,636635
53,12,Directed,53_12,,,1906,85045563,328539,294514,773744,301937,577573
49,4,Directed,49_4,,,7221,250140009,923295,727444,776943,153541,536704
16,37,Directed,16_37,,,1,37400,150,119,0,2021,215
39,13,Directed,39_13,,,10742,392338868,1615100,1305057,556261,150123,811227
6,19,Directed,6_19,,,350,33280888,12072,11005,11066767,90055,59092
29,48,Directed,29_48,,,20423,582082552,2313524,1767770,5910011,382453,1694279
51,72,Directed,51_72,,,599,23627944,95415,82860,69863,54781,118384
48,55,Directed,48_55,,,3531,90325700,357866,280974,143385,122062,407090
36,53,Directed,36_53,,,2826,170578141,449426,403260,25390158,265440,878487
13,4,Directed,13_4,,,4410,194755341,757403,689023,915547,243990,942462
31,44,Directed,31_44,,,2,60500,254,88,0,2530,300
2,53,Directed,2_53,,,12167,519066070,1829543,1479876,29217225,492180,1959827
51,9,Directed,51_9,,,4190,87398807,340522,284419,64150,51824,223161
34,22,Directed,34_22,,,1136,38852783,148259,123777,64820,125234,186229
2,49,Directed,2_49,,,92,4173830,15756,14154,136125,14875,22913
5,8,Directed,5_8,,,1555,21115621,81352,67098,0,46760,169298
35,26,Directed,35_26,,,1,29700,154,34,0,1253,150
34,12,Directed,34_12,,,26574,1066210187,4074771,3432319,21165108,1036279,3751439
55,4,Directed,55_4,,,1723,70406559,258390,219768,113152,220574,344571
56,40,Directed,56_40,,,2,71200,256,251,0,1800,300
9,26,Directed,9_26,,,1611,48942552,201697,162950,36050,56758,145617
6,10,Directed,6_10,,,1,247274,0,0,4312,2484,253
20,5,Directed,20_5,,,2,35892,133,75,7,394,67
30,46,Directed,30_46,,,99,6070752,202,157,1076326,10343,7523
42,32,Directed,42_32,,,3015,139865371,523326,465956,227131,195923,842638
31,51,Directed,31_51,,,592,16167121,63642,49961,2547,42428,73348
39,6,Directed,39_6,,,3535,256674216,416941,336356,44997221,450879,957656
53,37,Directed,53_37,,,1276,61522397,228864,206544,430088,120696,339958
34,34,Directed,34_34,,,5,119250,485,217,0,332,88
5,20,Directed,5_20,,,2,47100,193,131,965,551,106
27,20,Directed,27_20,,,869,12741168,50715,41415,0,16327,69281
18,28,Directed,18_28,,,27,898535,2837,2248,3371,18111,2588
42,19,Directed,42_19,,,16,1198928,787,384,432786,6039,2315
51,53,Directed,51_53,,,2022,85775349,340626,288253,91799,184412,634702
10,6,Directed,10_6,,,1,3000,14,7,0,2374,306
32,72,Directed,32_72,,,1,71500,148,9,0,3220,402
19,30,Directed,19_30,,,5,365898,162,124,12626,1906,611
17,24,Directed,17_24,,,5759,191428999,711460,611327,8125928,124856,480144
34,19,Directed,34_19,,,405,21182700,13766,11081,8399505,42277,59467
23,45,Directed,23_45,,,1,6023,0,0,984,830,198
28,18,Directed,28_18,,,24,821355,2832,2258,0,16669,2311
16,39,Directed,16_39,,,2,9601,29,9,0,3456,191
55,38,Directed,55_38,,,6,286956,310,266,43281,2936,580
19,9,Directed,19_9,,,15,1313762,189,103,397366,4328,1784
33,55,Directed,33_55,,,3,34300,108,96,0,2532,522
8,13,Directed,8_13,,,6821,253523043,1041264,926862,646844,338927,985781
50,18,Directed,50_18,,,3,110106,175,112,14918,2192,398
55,8,Directed,55_8,,,3319,99389916,414542,359396,183002,136852,424865
56,35,Directed,56_35,,,1,43930,162,134,0,436,61
5,27,Directed,5_27,,,572,7294720,28863,22074,0,10667,52778
27,29,Directed,27_29,,,5326,175819778,706380,532611,559869,134448,337501
26,33,Directed,26_33,,,995,17031529,66184,55790,4268,38490,78567
42,16,Directed,42_16,,,3,91647,310,249,55,5922,614
13,28,Directed,13_28,,,4935,127208905,506777,396501,397433,62006,262561
38,49,Directed,38_49,,,23,1310760,4036,3253,0,20409,2916
9,5,Directed,9_5,,,1,5300,8,2,0,1240,216
46,12,Directed,46_12,,,180,18405000,31389,26661,0,48024,29250
54,26,Directed,54_26,,,2,103400,374,280,0,339,114
8,22,Directed,8_22,,,1963,61341384,255702,223622,83500,153389,246102
55,31,Directed,55_31,,,12,417680,1567,1051,3357,5322,963
5,53,Directed,5_53,,,3,159129,162,135,38093,3363,670
24,56,Directed,24_56,,,2,79702,325,301,1063,2978,481
46,55,Directed,46_55,,,13,514149,378,350,75675,5857,1019
30,48,Directed,30_48,,,216,4320454,16250,13566,6258,41548,34258
8,1,Directed,8_1,,,722,10888621,43944,35671,844,34272,94128
19,24,Directed,19_24,,,4,278400,619,538,0,2523,450
50,13,Directed,50_13,,,367,8094564,34509,29895,510,22132,51380
6,55,Directed,6_55,,,1007,37780747,152254,130731,448432,156302,210789
2,32,Directed,2_32,,,77,3077260,12541,9971,7815,20736,21574
26,38,Directed,26_38,,,4,140645,574,436,319,2867,498
51,1,Directed,51_1,,,2293,29233752,118930,88784,27169,39390,219701
41,35,Directed,41_35,,,240,8251200,34308,28057,26416,19998,32787
78,72,Directed,78_72,,,7489,76307330,243622,178608,699402,12769,225753
54,17,Directed,54_17,,,554,5587320,27840,20509,0,7073,40160
17,35,Directed,17_35,,,1697,44731594,180151,152351,107341,96383,265084
13,23,Directed,13_23,,,705,23850694,106017,94451,18340,22701,90494
18,36,Directed,18_36,,,4651,162973718,312334,203867,48029640,146474,434100
21,21,Directed,21_21,,,243,22082732,2506,1751,8084653,4066,5344
18,4,Directed,18_4,,,2022,123145740,235005,189857,31543239,218287,411529
30,25,Directed,30_25,,,3,90172,190,110,0,5925,673
5,48,Directed,5_48,,,12671,209188750,833608,624023,2658738,141352,713216
30,34,Directed,30_34,,,62,2005689,8563,6743,383,24256,13772
4,51,Directed,4_51,,,1443,67216796,251867,215975,103814,155654,328811
47,16,Directed,47_16,,,312,32869636,163,157,18492690,24383,61753
55,45,Directed,55_45,,,6,110360,412,323,0,4275,813
1,31,Directed,1_31,,,1,34700,150,140,0,900,130
37,50,Directed,37_50,,,362,7818371,28426,23934,0,14459,36608
55,21,Directed,55_21,,,802,66481464,22676,16733,29890698,22098,43778
22,17,Directed,22_17,,,3391,102172561,400976,361825,292562,150058,401498
26,50,Directed,26_50,,,970,13993178,54512,46791,0,23099,71242
17,72,Directed,17_72,,,1145,46924464,187394,163802,728823,97340,283234
36,16,Directed,36_16,,,1,40770,160,157,664,2167,331
8,5,Directed,8_5,,,1553,21793435,83151,66506,63780,48390,144498
35,20,Directed,35_20,,,1,34000,166,152,0,542,72
6,36,Directed,6_36,,,25240,1228400972,3884350,3389908,40080683,949476,7303275
54,28,Directed,54_28,,,2,47000,180,166,0,1160,161
31,26,Directed,31_26,,,1126,23129142,89867,67482,487,48889,101494
28,4,Directed,28_4,,,1,82900,189,46,0,1302,174
19,13,Directed,19_13,,,1895,47611220,193426,160608,49584,46580,182857
47,19,Directed,47_19,,,732,59029438,763,429,36407255,26286,51158
32,12,Directed,32_12,,,4850,195722150,798798,721936,760540,372976,1176181
72,44,Directed,72_44,,,1,43400,190,179,0,1636,256
25,5,Directed,25_5,,,2,88500,341,295,1437,2520,459
17,53,Directed,17_53,,,6752,391015114,991121,891676,55099317,413751,1454678
53,45,Directed,53_45,,,285,41353306,29909,24240,1414396,103703,78732
22,55,Directed,22_55,,,18,782932,2799,2511,13656,11303,2194
44,44,Directed,44_44,,,8131,12525000,62625,34388,44830,816,97596
6,47,Directed,6_47,,,10699,1309727263,497101,435087,653806234,982976,2099842
5,32,Directed,5_32,,,469,16163600,69502,59353,30811,35954,81440
38,17,Directed,38_17,,,2528,29871724,126509,95101,3444,42314,214197
26,26,Directed,26_26,,,26732,414974919,1552662,1144699,5077951,183903,962333
19,22,Directed,19_22,,,1,11118,50,48,0,627,125
40,6,Directed,40_6,,,1514,34625193,116774,78943,184230,125234,260140
56,17,Directed,56_17,,,541,15685010,71684,54858,2153,40843,77352
22,32,Directed,22_32,,,1198,49668400,188910,162962,207436,80916,238059
28,25,Directed,28_25,,,4,180576,501,435,0,5003,648
33,26,Directed,33_26,,,992,17044033,66037,56301,4418,40073,95440
6,31,Directed,6_31,,,434,14957343,51426,37303,60374,58171,71602
16,42,Directed,16_42,,,1,34600,143,15,0,1850,212
72,25,Directed,72_25,,,1237,46201805,185254,157945,0,25130,271394
31,29,Directed,31_29,,,1000,35339701,144832,118465,116051,14059,50104
19,18,Directed,19_18,,,228,5755106,2890,1237,1930702,10652,15143
32,15,Directed,32_15,,,1213,135243278,333125,307174,5043169,116060,432009
48,35,Directed,48_35,,,11832,280825476,975930,753946,24308501,224262,1023710
22,2,Directed,22_2,,,1,100800,376,110,0,3431,400
50,25,Directed,50_25,,,1025,2065227,9566,5404,21860,3838,52167
12,51,Directed,12_51,,,25071,829712473,3131754,2671694,575102,768905,2759789
39,56,Directed,39_56,,,4,58938,240,230,0,4515,740
47,45,Directed,47_45,,,1404,68262379,56705,48173,31119401,44967,100111
40,4,Directed,40_4,,,1414,48410103,202844,147986,170469,75378,181437
28,44,Directed,28_44,,,2,78130,301,254,0,2352,299
6,48,Directed,6_48,,,68097,2848092329,9810016,8339149,136373493,3032318,10932379
25,27,Directed,25_27,,,2844,110873712,422076,357900,1897100,147120,467423
19,29,Directed,19_29,,,2294,21307286,87630,65760,21870,12714,188675
45,13,Directed,45_13,,,11723,331011236,1355909,1140529,761841,84005,495616
6,38,Directed,6_38,,,33,2370288,4605,3899,953,21134,5589
2,18,Directed,2_18,,,208,40181645,0,0,24753144,45300,68268
44,25,Directed,44_25,,,810,3288516,1396,1025,1350341,2658,22303
4,45,Directed,4_45,,,23,1056135,4123,3827,781,27810,4842
72,37,Directed,72_37,,,877,53250600,171553,154122,271597,67817,175071
6,9,Directed,6_9,,,232,10526306,34132,28397,737014,53037,67015
5,51,Directed,5_51,,,2,41502,168,163,0,1894,117
27,51,Directed,27_51,,,5461,154478370,599128,488596,112547,238743,645722
25,8,Directed,25_8,,,2806,113099152,453126,419903,668337,173694,687433
15,41,Directed,15_41,,,1671,92206786,322006,292798,2854490,184369,496117
49,36,Directed,49_36,,,1993,88674883,327991,293552,929387,128581,466509
51,22,Directed,51_22,,,3148,79387328,306735,247015,319081,142573,436844
2,21,Directed,2_21,,,3523,837463743,40,0,714436794,317650,1194269
13,50,Directed,13_50,,,365,8169696,34703,29885,3020,19220,43713
34,47,Directed,34_47,,,4961,388201558,224100,177700,164968039,190997,616800
8,39,Directed,8_39,,,3859,111383735,462440,405411,350946,316332,534627
47,42,Directed,47_42,,,6884,324113795,371077,298752,138797135,244102,673189
25,32,Directed,25_32,,,1199,46254188,179051,159159,4551,76177,383724
4,4,Directed,4_4,,,23815,255991368,919526,660460,5779839,74238,870399
4,26,Directed,4_26,,,3278,134151023,506235,450599,304482,298289,644112
34,31,Directed,34_31,,,595,6784578,31856,25891,366,43075,100836
13,31,Directed,13_31,,,2096,61079769,264498,217846,117626,67702,247903
22,6,Directed,22_6,,,3432,124626744,499889,420680,610989,319779,785264
15,26,Directed,15_26,,,1,106700,294,152,4318,4475,486
31,12,Directed,31_12,,,402,26166900,65265,54146,0,94869,60040
15,24,Directed,15_24,,,1,99268,242,235,1981,4855,515
46,38,Directed,46_38,,,15,242324,630,445,31360,3189,1013
12,37,Directed,12_37,,,35680,1311659464,4641255,3742624,3426176,647892,2884432
34,6,Directed,34_6,,,14455,724383724,2173202,1973107,51252679,714032,4761056
5,56,Directed,5_56,,,1,13500,50,48,0,817,138
49,20,Directed,49_20,,,12,622750,1974,1628,0,11277,1463
12,48,Directed,12_48,,,48653,1922758615,6827046,5746841,69013878,1780451,6452153
8,30,Directed,8_30,,,6735,157740014,507610,427266,16476023,178648,585873
28,51,Directed,28_51,,,375,5192909,19653,14502,88597,46822,45097
32,24,Directed,32_24,,,1988,80548000,316846,295857,535190,80028,480506
41,46,Directed,41_46,,,2,98180,360,345,1083,2242,337
25,45,Directed,25_45,,,896,29551089,118590,102391,962,37958,102131
41,28,Directed,41_28,,,1,43930,162,26,0,1991,218
78,51,Directed,78_51,,,179,5600792,22691,18821,0,28908,40069
12,25,Directed,12_25,,,15150,557950173,2153307,1868422,2099503,396066,2345824
46,31,Directed,46_31,,,71,542735,1840,571,9523,2293,5460
37,9,Directed,37_9,,,2311,85087190,304823,262651,110275,54625,201138
15,36,Directed,15_36,,,373,39280640,108233,95105,5611067,69762,203432
6,24,Directed,6_24,,,3723,151950357,606725,557944,1382918,466530,1005088
54,42,Directed,54_42,,,377,3132547,11748,7571,53884,5809,31613
13,13,Directed,13_13,,,21403,449974558,1770693,1364637,608813,77164,750786
35,34,Directed,35_34,,,2,9560,27,13,0,3804,696
9,44,Directed,9_44,,,201,15795764,8,4,5560469,900,3763
49,38,Directed,49_38,,,24,1309309,4178,3449,0,21243,2783
18,55,Directed,18_55,,,407,33018840,3893,2092,17454189,14813,17342
8,37,Directed,8_37,,,4500,171958576,682539,572053,338809,223623,738912
36,48,Directed,36_48,,,16896,588884322,2230654,1901414,3691499,578893,3360506
34,2,Directed,34_2,,,211,24609683,1732,1478,13636991,60655,86085
1,42,Directed,1_42,,,566,7010530,28445,20787,3,28395,63141
40,45,Directed,40_45,,,3,41843,176,138,0,1814,352
25,42,Directed,25_42,,,8239,282342498,948105,749536,12216182,65554,559137
12,22,Directed,12_22,,,5397,199549742,743366,574734,1221072,180180,492293
40,35,Directed,40_35,,,7,306561,850,562,60445,3931,712
56,8,Directed,56_8,,,5998,80991303,325421,219048,407908,57250,287915
37,12,Directed,37_12,,,35740,1309831930,4642873,3729515,1852007,640932,2837809
38,26,Directed,38_26,,,5,363318,118,71,71562,3377,438
29,26,Directed,29_26,,,4164,127739490,485719,379186,271959,148662,310298
16,31,Directed,16_31,,,3,34890,150,116,0,2454,423
48,22,Directed,48_22,,,30836,639964829,2627635,1987244,5122112,270622,1459085
42,23,Directed,42_23,,,3358,51977697,200565,161716,3725,39158,214542
2,15,Directed,2_15,,,449,17895440,72995,59359,26699,78595,154566
51,35,Directed,51_35,,,4,172600,660,629,0,6556,948
37,47,Directed,37_47,,,14811,498786994,1073991,850541,119051461,170578,859783
75,15,Directed,75_15,,,543,50203927,157993,119912,2040036,135982,201690
24,45,Directed,24_45,,,1525,53713940,224784,170643,104675,27883,107653
32,45,Directed,32_45,,,8,396700,1440,1120,30,15411,1971
35,4,Directed,35_4,,,4975,151747143,463421,357571,10391921,52343,291393
1,4,Directed,1_4,,,27,1390449,4725,4153,104698,20626,5471
18,49,Directed,18_49,,,239,14499091,10896,10140,6332132,29934,44600
47,35,Directed,47_35,,,571,65405678,630,445,37753902,34326,73634
38,36,Directed,38_36,,,3,97750,426,147,0,3544,427
53,20,Directed,53_20,,,35,14472063,0,0,849752,11405,5689
39,72,Directed,39_72,,,47,1965059,7837,6997,3814,25746,10635
20,37,Directed,20_37,,,2,69000,321,203,0,1695,209
8,40,Directed,8_40,,,4723,126995556,510514,393780,371554,131730,333860
45,9,Directed,45_9,,,5,158600,698,400,0,3561,510
35,56,Directed,35_56,,,2,74752,312,272,0,869,200
21,44,Directed,21_44,,,35,2595233,747,213,938689,4557,3409
20,48,Directed,20_48,,,5943,95549755,358059,277869,1974560,103629,399083
51,31,Directed,51_31,,,596,16573783,64256,50065,54752,45365,88137
32,42,Directed,32_42,,,3051,141566269,521323,464673,1057227,224693,737778
1,22,Directed,1_22,,,66,1221023,3270,2362,131476,9519,5460
49,53,Directed,49_53,,,6720,224970112,873945,697802,614992,202277,625345
47,5,Directed,47_5,,,1090,3651175,11277,2917,1946,9918,81993
18,46,Directed,18_46,,,152,3125590,262,212,1275300,8990,21406
44,34,Directed,44_34,,,1238,14685028,60629,48962,4732,11724,59542
4,32,Directed,4_32,,,13396,369815857,1427971,1033579,1907152,99615,666240
47,22,Directed,47_22,,,2986,176329044,171994,132707,77302210,65281,186414
21,38,Directed,21_38,,,2,54886,255,120,0,1703,271
45,23,Directed,45_23,,,2,214000,50,2,83046,1927,228
18,13,Directed,18_13,,,8544,284305254,859725,705225,40802909,120727,610857
36,23,Directed,36_23,,,3456,67375501,255550,205947,0,54555,172281
49,19,Directed,49_19,,,320,5827355,22579,18864,0,24578,37311
45,45,Directed,45_45,,,539,7559844,2212,1594,2922006,6134,18878
13,46,Directed,13_46,,,326,9435508,34891,28585,4264,21868,43542
33,45,Directed,33_45,,,3,149800,400,222,0,2440,430
12,18,Directed,12_18,,,6978,344470396,952158,795723,11844253,432354,869364
24,21,Directed,24_21,,,2499,143422874,216003,154243,34741034,63091,194672
19,49,Directed,19_49,,,319,5822755,22549,19436,0,23629,44590
40,26,Directed,40_26,,,871,15936266,61594,43788,7515,56688,100290
50,51,Directed,50_51,,,2132,38112611,143734,109117,0,32871,162364
21,37,Directed,21_37,,,9772,304224248,558212,410543,86151602,104685,575223
39,29,Directed,39_29,,,1144,34780666,138174,108329,759950,59010,82123
26,13,Directed,26_13,,,8440,329734451,1297821,1108030,1612888,187004,778469
39,34,Directed,39_34,,,6513,138519399,424111,304026,13676044,122269,466162
37,31,Directed,37_31,,,1023,22170156,78558,63261,457,35760,137563
17,41,Directed,17_41,,,3330,135474512,538404,487876,1126122,273050,785920
36,24,Directed,36_24,,,7949,255143915,1052173,832137,493237,55236,394441
34,28,Directed,34_28,,,1,39974,162,57,0,1096,162
29,36,Directed,29_36,,,5981,129278355,506599,399298,215463,184109,755329
19,56,Directed,19_56,,,3,64656,270,219,5,1942,349
9,13,Directed,9_13,,,2324,79357459,349793,307832,166926,54037,290644
42,54,Directed,42_54,,,383,3019334,12271,7335,847,5674,32139
19,40,Directed,19_40,,,12,474077,1171,983,58752,5349,1025
39,18,Directed,39_18,,,471,36182299,4322,2605,20240107,17178,20551
46,42,Directed,46_42,,,1,10841,50,27,0,874,116
23,9,Directed,23_9,,,5,47503,150,119,0,1454,418
41,18,Directed,41_18,,,222,40770101,189,105,22428048,41328,45543
24,32,Directed,24_32,,,1985,82698700,324202,297762,1042528,84240,560630
27,15,Directed,27_15,,,131,12327010,36517,33663,1055724,27804,66522
39,20,Directed,39_20,,,4,121810,524,340,9,3013,521
36,36,Directed,36_36,,,31937,616467540,2115274,1602615,20341578,271678,1617751
17,48,Directed,17_48,,,30802,1243317047,3710419,3205208,128585863,941372,3739323
24,8,Directed,24_8,,,2356,91288952,368966,325770,702845,134461,494344
27,6,Directed,27_6,,,12023,499548117,1902101,1652629,2624219,709721,2510992
37,23,Directed,37_23,,,722,23046220,80134,69424,46688,21935,76006
