Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,weight,DISTANCE,AIR_TIME
37,21,Directed,37_21,,,9720,289634846,530507,437700,66507916,120230,570083
29,33,Directed,29_33,,,1,34600,143,141,13,1031,180
5,6,Directed,5_6,,,431,9219062,36054,27575,83841,43714,81965
19,1,Directed,19_1,,,5,123840,456,425,14,2570,576
29,40,Directed,29_40,,,906,32066481,121669,95010,1237789,27911,58011
39,13,Directed,39_13,,,10359,360921493,1486951,1210493,644718,146185,791054
26,1,Directed,26_1,,,1105,14978015,57351,44143,15432,42382,99665
46,29,Directed,46_29,,,9,507799,242,178,128381,2213,594
1,18,Directed,1_18,,,8,236687,639,529,34801,3649,675
24,35,Directed,24_35,,,572,21051000,86390,75963,221634,40080,131046
18,27,Directed,18_27,,,3082,105744888,248990,201397,24177675,95159,246797
22,24,Directed,22_24,,,876,30274563,125350,101243,380400,36862,111169
39,25,Directed,39_25,,,3327,59892583,262987,196083,55992,49925,279340
35,17,Directed,35_17,,,1643,42362148,170675,144037,177113,93857,227438
36,33,Directed,36_33,,,1610,17418923,56763,41913,1172598,21046,81816
53,13,Directed,53_13,,,2939,152103000,556566,514551,4166951,222403,732716
2,32,Directed,2_32,,,85,3352341,13687,11046,7199,23040,23418
15,2,Directed,15_2,,,432,21878943,66685,57309,674805,106228,143664
35,51,Directed,35_51,,,7,934200,579,429,297362,9873,790
6,18,Directed,6_18,,,3842,400364316,190433,151580,205405190,589995,803468
26,50,Directed,26_50,,,958,14479085,55747,46750,3112,32758,70133
29,49,Directed,29_49,,,1419,42776793,162857,130583,351009,95459,211315
48,56,Directed,48_56,,,472,16318758,59088,48403,1213,27768,71451
17,6,Directed,17_6,,,31448,1393964201,4865089,4415591,78356018,1522880,7392058
25,32,Directed,25_32,,,1139,42731365,170263,148489,313796,86145,366377
18,20,Directed,18_20,,,4,148298,100,88,10199,1722,407
37,1,Directed,37_1,,,6312,90323058,344962,278053,67469,61252,405890
48,49,Directed,48_49,,,7641,230538483,887375,772726,1600557,442535,1129785
35,18,Directed,35_18,,,3,182340,318,278,75390,3483,466
38,38,Directed,38_38,,,3554,24822596,42808,12682,4492077,39794,228991
4,8,Directed,4_8,,,12376,410988877,1577027,1383210,1794302,243032,973745
78,17,Directed,78_17,,,46,1219962,5448,4347,25428,16928,13588
6,6,Directed,6_6,,,273886,7523257672,26878870,20692092,431672422,1443153,14767222
13,8,Directed,13_8,,,6491,264769360,965453,869919,1495064,293258,1099458
53,53,Directed,53_53,,,50556,723544908,2631211,2021966,39296733,162142,1839558
9,25,Directed,9_25,,,59,2437617,2297,1703,525182,5949,2222
6,17,Directed,6_17,,,31478,1370735919,4896565,4455404,60819721,1452401,6587269
48,18,Directed,48_18,,,6197,232425081,536992,439224,59081673,287196,667179
23,51,Directed,23_51,,,2763,49292621,177155,146955,6904,53624,244874
30,47,Directed,30_47,,,841,62522225,0,0,19762369,67812,133292
8,8,Directed,8_8,,,27466,445217091,1671791,1178977,9744137,130750,975938
34,50,Directed,34_50,,,1466,20870707,90097,76307,52285,10622,77245
53,34,Directed,53_34,,,1631,71347729,275228,252892,1409055,187131,450008
36,55,Directed,36_55,,,2887,70891900,276695,196280,134035,119681,328217
34,35,Directed,34_35,,,4,84574,346,299,1088,7148,724
27,21,Directed,27_21,,,3623,142060198,204095,168138,39039686,98930,297734
25,39,Directed,25_39,,,3356,60958504,265508,197463,223943,59000,322444
18,29,Directed,18_29,,,1150,75254783,101486,73538,34453715,44663,75075
13,35,Directed,13_35,,,898,39676216,150450,136106,95928,43380,154674
21,1,Directed,21_1,,,273,26914026,1292,888,19894409,10110,13498
51,50,Directed,51_50,,,2020,33242967,126426,102774,3825,29402,135547
19,31,Directed,19_31,,,12,464183,638,527,89556,2364,688
29,1,Directed,29_1,,,12,364949,1511,1153,299,6071,1376
17,27,Directed,17_27,,,17597,473710918,1815470,1570225,11208167,208618,1061078
34,18,Directed,34_18,,,3579,165343188,158532,119130,68605304,95876,358926
55,39,Directed,55_39,,,902,15155181,43193,28957,1996461,18061,46949
15,55,Directed,15_55,,,1,174710,0,0,20148,4212,491
20,53,Directed,20_53,,,38,10020809,82,51,2814166,18644,7238
26,42,Directed,26_42,,,10968,221704925,841965,653999,167411,175483,642961
30,40,Directed,30_40,,,4,333778,0,0,81218,4431,636
51,44,Directed,51_44,,,2467,44063696,161158,136934,17561,30974,142852
8,12,Directed,8_12,,,8568,387606689,1355651,1197110,711720,646248,1606739
5,26,Directed,5_26,,,316,5506475,20088,13731,173492,25332,30211
35,23,Directed,35_23,,,2,528000,0,0,229460,2095,0
42,17,Directed,42_17,,,19317,581014437,2154928,1737980,17012398,372490,1751476
45,1,Directed,45_1,,,16,499397,497,362,227211,4501,886
46,13,Directed,46_13,,,376,8842314,34929,29273,1549,27248,45552
22,45,Directed,22_45,,,10,184487,665,564,19277,4506,1077
51,49,Directed,51_49,,,686,31829358,117394,105226,5512,57312,174162
31,34,Directed,31_34,,,745,8571078,40211,32862,3191,40191,106820
26,49,Directed,26_49,,,1521,67602660,250091,231949,169965,96253,311838
30,49,Directed,30_49,,,7274,122222894,481461,407747,21648,115339,459684
8,15,Directed,8_15,,,665,42033258,155183,132832,297927,163928,277521
31,8,Directed,31_8,,,6485,114324829,447655,361524,185462,117045,441819
26,39,Directed,26_39,,,5949,119836549,328509,269759,12977736,52787,184414
18,2,Directed,18_2,,,204,41304063,0,0,26954074,72480,75167
41,34,Directed,41_34,,,364,14336222,58595,54880,172973,111964,100125
4,2,Directed,4_2,,,421,15748500,57670,47702,137517,63263,137872
17,32,Directed,17_32,,,8692,348390624,1373554,1261349,1724330,337032,1791707
13,22,Directed,13_22,,,15173,371342523,1448160,1187888,1706559,166124,1104308
21,22,Directed,21_22,,,508,42492960,5470,3760,22301123,40958,45638
32,39,Directed,32_39,,,2277,118685965,373098,318673,666429,221221,473563
47,56,Directed,47_56,,,269,20785220,232,191,11277267,31396,37593
45,5,Directed,45_5,,,4,87745,129,123,30610,2480,437
75,75,Directed,75_75,,,30993,78104919,328689,210095,2766152,30679,492716
29,56,Directed,29_56,,,7,147613,632,473,925,4836,937
1,32,Directed,1_32,,,366,12652807,52255,48046,51195,24314,80724
30,13,Directed,30_13,,,136,5262543,19905,17852,1977,37371,27023
37,51,Directed,37_51,,,28700,569391690,2007668,1701075,5491513,212844,1385965
13,25,Directed,13_25,,,5457,217839163,854935,752055,1764669,138282,657750
29,17,Directed,29_17,,,23763,465731240,1847608,1456067,3243091,183195,1267281
45,6,Directed,45_6,,,312,31460919,640,344,16908946,95869,87937
36,19,Directed,36_19,,,273,5883475,20613,13055,9670,18136,40616
24,12,Directed,24_12,,,14908,529552655,2221356,1938114,1515937,278570,1820691
54,29,Directed,54_29,,,5,121022,420,329,1870,3227,560
55,27,Directed,55_27,,,9940,252194414,899203,698124,7291473,132277,454269
47,18,Directed,47_18,,,1952,155075971,5287,1933,77817055,69228,121130
72,45,Directed,72_45,,,3,130490,435,392,75,4345,699
47,51,Directed,47_51,,,8790,323322217,461514,341702,122985498,216516,717998
6,40,Directed,6_40,,,1435,28930412,108044,81666,582361,104036,215874
55,22,Directed,55_22,,,113,3927513,16200,11230,26894,14587,13908
26,21,Directed,26_21,,,5577,142841964,301922,241871,29250942,109895,274361
19,21,Directed,19_21,,,366,38216550,455,336,21729127,23846,23450
35,21,Directed,35_21,,,458,52359263,143,107,27905063,32984,63611
33,25,Directed,33_25,,,1390,3010286,13883,7796,113494,2697,55750
6,30,Directed,6_30,,,584,12813244,45857,39163,42708,87595,68180
19,19,Directed,19_19,,,729,46666591,2507,1594,11676478,7220,20989
55,32,Directed,55_32,,,1293,47677622,199968,174918,175213,78994,266974
48,32,Directed,48_32,,,16983,654773078,2665633,2285696,2220568,564045,2535170
32,55,Directed,32_55,,,1304,48573220,203286,174641,180526,78779,233217
51,18,Directed,51_18,,,4509,134666895,325426,236932,25333398,96975,359962
6,49,Directed,6_49,,,26885,771756023,2776495,2329227,34045528,598719,2225929
34,39,Directed,34_39,,,5241,109038669,398903,288963,5610886,105264,393684
32,34,Directed,32_34,,,1888,76695119,319475,289772,56603,182624,480958
45,12,Directed,45_12,,,2243,77593422,231770,185265,466968,82716,178829
72,78,Directed,72_78,,,7743,59406256,203486,149765,2225388,12430,215900
44,24,Directed,44_24,,,2717,94961253,397824,338464,360553,12426,160605
4,42,Directed,4_42,,,3783,174517744,618731,550727,2958105,258213,873964
72,36,Directed,72_36,,,5578,224139086,886288,744101,343242,187048,1173514
39,5,Directed,39_5,,,12,508479,1045,755,110275,7851,1528
26,5,Directed,26_5,,,311,5293667,20598,16577,34994,21791,32297
51,21,Directed,51_21,,,5085,150091922,279827,205103,31934235,124544,369752
2,26,Directed,2_26,,,1,125796,0,0,94733,2986,321
13,51,Directed,13_51,,,22655,710491114,2857906,2404624,2090789,273684,1633010
8,38,Directed,8_38,,,6635,93061004,352654,254599,4230,84180,539131
20,17,Directed,20_17,,,3898,63042342,262668,198465,34403,69535,324039
15,15,Directed,15_15,,,137252,2759298334,9116784,6776499,153132187,161325,4655098
4,27,Directed,4_27,,,5110,222525126,842726,754046,517214,320614,800616
25,21,Directed,25_21,,,1721,96566131,110262,81570,35522464,88488,200521
13,36,Directed,13_36,,,20886,714521743,2700230,2291095,39223924,451485,2102793
53,4,Directed,53_4,,,8106,313440843,1189495,1007174,1308251,417582,1147741
47,2,Directed,47_2,,,1019,226865682,0,0,114214705,85131,389294
31,13,Directed,31_13,,,2129,61237535,262008,219332,52271,80117,226967
12,36,Directed,12_36,,,63723,2401604358,8989894,7503850,63208440,2055451,8702423
48,45,Directed,48_45,,,5206,92572352,383156,314128,248754,204987,598851
49,21,Directed,49_21,,,1163,92041295,89267,80322,33665306,107387,194419
12,49,Directed,12_49,,,1520,64519425,245928,211795,227405,130792,395622
36,40,Directed,36_40,,,16,492311,1576,1202,17960,19045,3182
34,22,Directed,34_22,,,1498,45675742,182355,152981,205232,144161,249362
31,5,Directed,31_5,,,2,45090,96,80,1,927,153
41,47,Directed,41_47,,,662,119417684,396,364,63056995,79841,138389
36,72,Directed,36_72,,,5577,224111626,886044,728964,4285606,183812,1095763
39,1,Directed,39_1,,,18,1004391,2046,866,143467,6186,1692
17,18,Directed,17_18,,,12154,241004556,687230,513755,44884449,57025,405689
41,29,Directed,41_29,,,552,16069800,68967,60323,117629,58497,102064
6,25,Directed,6_25,,,10375,416522472,1646390,1456531,4445673,730047,3112112
24,51,Directed,24_51,,,2111,47285916,195287,161152,322521,8144,65176
49,26,Directed,49_26,,,1521,65933615,245391,223635,145124,96247,267822
9,47,Directed,9_47,,,574,70209863,1261,548,38677560,39815,82623
25,72,Directed,25_72,,,1085,40489400,162350,137578,1516777,25110,227632
12,42,Directed,12_42,,,22936,1021085551,3526657,2960973,5380983,986093,2889059
53,8,Directed,53_8,,,9053,324655294,1201786,1045103,1941830,353526,1120478
18,54,Directed,18_54,,,185,805269,173,130,418703,3893,16261
8,36,Directed,8_36,,,4527,183213426,678542,608486,301200,256869,871090
36,49,Directed,36_49,,,1989,88899308,329342,283547,523340,129347,550490
9,6,Directed,9_6,,,13,880119,436,266,342250,17700,4332
6,45,Directed,6_45,,,316,32875771,1043,900,13822511,112092,76816
1,45,Directed,1_45,,,17,473203,1038,822,58365,5468,1219
10,22,Directed,10_22,,,1,21500,0,0,887,1132,145
40,32,Directed,40_32,,,1204,40317487,173306,141315,115814,65080,173119
37,13,Directed,37_13,,,28107,799141869,3125726,2615508,1973794,200483,1410796
38,27,Directed,38_27,,,10477,179866251,688057,517126,372788,119424,593524
29,27,Directed,29_27,,,5433,176252134,703043,546474,998500,130029,362934
48,25,Directed,48_25,,,6778,261629857,988136,870093,7789611,340498,1293853
8,48,Directed,8_48,,,31800,1048912955,3815492,3250821,10984426,831766,3133228
42,22,Directed,42_22,,,788,21535787,78993,64884,40727,71022,125801
22,5,Directed,22_5,,,87,6079039,597,389,1139295,7027,4535
40,53,Directed,40_53,,,183,2834210,13916,11358,308,12191,39870
56,48,Directed,56_48,,,474,15653799,58766,48622,1495,24303,65366
27,8,Directed,27_8,,,6243,249994487,909601,815733,840232,178659,622204
5,12,Directed,5_12,,,221,8915296,36424,31324,3846,37557,24263
4,13,Directed,4_13,,,4666,215148349,805529,714385,1492883,229200,862972
51,34,Directed,51_34,,,8079,115649485,428938,342069,8385815,82528,422075
25,48,Directed,25_48,,,6790,265250914,989564,863645,9135956,373482,1526804
24,44,Directed,24_44,,,2711,95509230,397820,331063,185492,12099,139195
47,34,Directed,47_34,,,5563,351128979,268685,203617,156465374,181716,624676
36,8,Directed,36_8,,,4542,183501083,681397,598324,281638,253434,1035264
38,31,Directed,38_31,,,7,220467,250,174,23266,3362,564
8,2,Directed,8_2,,,449,15876135,71252,60060,62670,38538,138383
8,41,Directed,8_41,,,5634,201801578,679985,610670,993079,212572,780034
21,45,Directed,21_45,,,777,65613665,15786,13058,39388795,27428,40705
37,49,Directed,37_49,,,672,29919304,111573,96774,19593,58877,159648
18,1,Directed,18_1,,,8,248820,378,335,36164,3828,757
39,42,Directed,39_42,,,7062,129517426,417633,296413,5399935,79707,451972
42,47,Directed,42_47,,,6610,336686888,341188,264975,143024423,234344,723582
47,8,Directed,47_8,,,5002,288684214,427350,385094,93867025,273351,698290
1,21,Directed,1_21,,,465,44205249,389,202,14676664,10567,21990
24,29,Directed,24_29,,,2175,76594432,320600,244677,782651,59491,266865
18,47,Directed,18_47,,,2132,208834788,6357,3236,109260333,65457,133235
37,78,Directed,37_78,,,406,20224300,69083,63478,60693,59700,76006
4,31,Directed,4_31,,,1604,59815851,213740,187792,124658,119779,202789
32,2,Directed,32_2,,,84,3354620,13710,10189,24195,20736,25225
47,23,Directed,47_23,,,253,15940743,0,0,9538674,14460,34497
36,34,Directed,36_34,,,9231,120125400,403097,327983,6760839,89970,463459
45,20,Directed,45_20,,,29,8018706,0,0,1185204,9225,4116
18,12,Directed,18_12,,,6090,274086255,823908,659711,17422191,392736,737839
44,9,Directed,44_9,,,198,12495285,822,684,2445829,1474,3693
42,40,Directed,42_40,,,8,248971,901,697,1182,9037,1485
36,4,Directed,36_4,,,2858,125757618,478768,424072,190032,201978,824383
49,18,Directed,49_18,,,257,14723859,11263,10485,6161299,35332,41302
2,47,Directed,2_47,,,971,196231343,224,92,138106752,110609,322642
13,45,Directed,13_45,,,10837,292977556,1187249,1015539,844220,70609,409724
12,17,Directed,12_17,,,28267,1135776865,4316462,3757477,9389165,1152630,4225665
24,20,Directed,24_20,,,3,79400,349,323,685,3559,519
19,48,Directed,19_48,,,3289,66804034,260604,209028,29738,83930,335763
33,36,Directed,33_36,,,1562,14275681,57427,40529,14757,16737,88977
21,36,Directed,21_36,,,5771,266725306,236835,162097,113056923,202957,516798
23,21,Directed,23_21,,,7,682305,278,230,195185,3099,1134
39,28,Directed,39_28,,,39,1249430,4544,4016,4784,29924,4294
37,32,Directed,37_32,,,2061,101532450,374005,320321,191206,88431,533679
29,4,Directed,29_4,,,4671,168876657,651006,575456,988697,234971,754594
20,45,Directed,20_45,,,60,16798698,0,0,5053437,13335,7262
17,40,Directed,17_40,,,5632,104327264,427553,315828,244578,155370,537036
41,51,Directed,41_51,,,637,26151860,105103,97457,73018,100337,171403
36,25,Directed,36_25,,,23980,523369789,1968479,1349583,516667,102931,1089200
29,35,Directed,29_35,,,354,12029400,50770,42881,104069,22510,37602
21,51,Directed,21_51,,,4987,140899898,281066,203621,34529057,122264,320991
12,5,Directed,12_5,,,221,8972802,36201,30829,59294,36115,27741
32,6,Directed,32_6,,,51294,1733422080,6894071,5568610,31639348,330030,2703582
48,1,Directed,48_1,,,10718,178671634,747135,570294,897342,230828,827350
42,55,Directed,42_55,,,1504,22796871,76999,59625,79947,21973,161873
27,39,Directed,27_39,,,4117,104064712,264365,219281,8344094,145385,333744
40,20,Directed,40_20,,,18,441537,1218,954,55604,2658,649
55,47,Directed,55_47,,,745,71913094,2485,2119,36318552,54424,66720
24,33,Directed,24_33,,,2395,83767355,349577,286109,227534,13949,140474
23,26,Directed,23_26,,,1328,26109096,98990,85145,5758,62169,142968
39,32,Directed,39_32,,,2275,118292430,369874,316521,384279,221123,553722
13,78,Directed,13_78,,,703,35757961,125167,114240,63402,42003,133292
37,22,Directed,37_22,,,3262,89322375,322401,268479,204146,87278,320738
25,55,Directed,25_55,,,842,26137799,106911,80325,224108,39875,109894
2,38,Directed,2_38,,,5,234043,862,783,11477,11331,1497
45,48,Directed,45_48,,,5333,107223865,375650,307230,8500320,243626,738954
27,30,Directed,27_30,,,3503,103863629,394180,334344,234557,175533,446988
39,12,Directed,39_12,,,10864,454952418,1511974,1214398,3896903,684864,1371172
53,39,Directed,53_39,,,155,19163364,27776,23249,13223,18142,35968
12,9,Directed,12_9,,,4991,179893351,729764,647267,285349,243487,713180
24,34,Directed,24_34,,,1768,19783267,71632,56194,541576,15083,85106
18,26,Directed,18_26,,,6588,164848335,383611,301729,35794521,81182,277479
48,5,Directed,48_5,,,12567,196328215,790605,631468,1204121,107568,624479
53,12,Directed,53_12,,,1584,66201889,262718,243312,754593,237427,484161
49,4,Directed,49_4,,,7497,255983234,948662,757194,1161122,121386,563343
6,19,Directed,6_19,,,316,27296226,9652,8299,11124860,79398,54372
72,55,Directed,72_55,,,1,40441,166,151,269,2180,305
29,48,Directed,29_48,,,21506,572516178,2326487,1887321,2137978,318199,1807335
51,72,Directed,51_72,,,533,20415636,82928,73295,67410,50068,105106
48,55,Directed,48_55,,,3759,84027153,329561,265603,208441,121727,436720
36,53,Directed,36_53,,,2373,121098877,385277,338587,7876638,222088,766449
13,4,Directed,13_4,,,4661,215786238,806276,720584,970571,208849,1000757
55,42,Directed,55_42,,,1493,22611166,76449,57809,56757,23864,149260
2,53,Directed,2_53,,,11923,488620397,1749387,1372925,31982887,437509,1899469
51,9,Directed,51_9,,,4009,77400884,291506,254488,47570,41385,213390
25,33,Directed,25_33,,,1384,2638540,12671,6473,11201,2629,55615
5,8,Directed,5_8,,,1118,15150747,60797,52986,2056,37174,123326
34,12,Directed,34_12,,,24548,958624457,3681346,3132564,21872770,834127,3454029
55,4,Directed,55_4,,,1702,67154554,255589,220909,125368,224929,341531
9,26,Directed,9_26,,,1631,49393996,199955,166922,39484,48083,148375
30,46,Directed,30_46,,,110,6876527,76,64,1133697,7970,9711
51,47,Directed,51_47,,,8621,307625132,464441,347059,95943406,216353,793856
31,51,Directed,31_51,,,293,5856024,21113,15503,190,33231,36845
39,6,Directed,39_6,,,2313,101897982,333199,263020,5225029,377877,634340
53,37,Directed,53_37,,,986,50150050,182550,167834,312079,59414,260089
27,20,Directed,27_20,,,986,14465122,54744,45141,4922,22228,79784
18,28,Directed,18_28,,,26,772672,2642,2225,21468,16216,2338
42,19,Directed,42_19,,,13,831918,863,402,211482,6912,1789
51,53,Directed,51_53,,,1902,76884354,310921,271473,210812,193880,597028
19,30,Directed,19_30,,,34,2743419,0,0,276247,4801,3831
18,38,Directed,18_38,,,14,286879,158,128,78188,2198,2304
17,24,Directed,17_24,,,5785,187417062,709310,583011,7499880,121167,487760
34,19,Directed,34_19,,,377,21248396,11723,9153,9924067,32313,55758
16,39,Directed,16_39,,,4,335976,733,597,68132,5223,770
55,38,Directed,55_38,,,1,107601,0,0,6502,487,99
19,9,Directed,19_9,,,10,829250,0,0,352777,2164,1257
48,10,Directed,48_10,,,1,280953,0,0,1587,1293,169
8,13,Directed,8_13,,,6464,263592969,960918,869965,660887,272177,929950
55,8,Directed,55_8,,,3272,108562537,359001,308406,249073,135120,421710
27,29,Directed,27_29,,,5452,175168393,705863,543163,679059,131380,343492
26,33,Directed,26_33,,,982,16348603,63985,55515,1517,42178,78031
13,28,Directed,13_28,,,5058,129263493,507780,399118,401678,58266,268694
8,4,Directed,8_4,,,12372,408219370,1551971,1364589,1875278,249457,1070235
8,22,Directed,8_22,,,2403,80328622,295276,247307,145099,176292,301470
46,55,Directed,46_55,,,6,136540,250,243,7283,2931,566
8,1,Directed,8_1,,,713,9222508,40696,33466,537,40594,93491
50,13,Directed,50_13,,,360,7664652,33835,28939,2426,16337,50977
6,55,Directed,6_55,,,884,32552999,130631,112902,771436,143886,185645
51,1,Directed,51_1,,,2326,34807074,121756,91226,55000,55427,225746
41,35,Directed,41_35,,,254,8737200,36330,29796,54960,19998,34974
78,72,Directed,78_72,,,7553,64512350,226990,177646,764626,12489,219524
17,35,Directed,17_35,,,1661,43559824,174447,148385,170506,93703,260531
13,23,Directed,13_23,,,694,24336329,103766,92689,27861,25860,88025
18,36,Directed,18_36,,,2968,111909478,170146,110858,40285821,111376,278040
21,21,Directed,21_21,,,246,21898013,3110,2269,7998821,4232,6626
18,4,Directed,18_4,,,1987,124993769,235686,204301,32196715,226411,404497
30,25,Directed,30_25,,,3,84584,246,183,10,5941,708
5,48,Directed,5_48,,,12633,199777823,796771,645580,3182885,118667,710758
30,34,Directed,30_34,,,49,1495869,6374,4885,212,22584,10619
4,51,Directed,4_51,,,1420,60850156,234605,204603,81688,163415,322003
47,16,Directed,47_16,,,320,33539720,166,78,20562191,30590,63473
55,45,Directed,55_45,,,8,221400,856,700,85,5521,1055
55,21,Directed,55_21,,,1106,76064761,28889,20659,37075892,34014,60636
22,17,Directed,22_17,,,3405,99946234,410350,359791,259224,138401,406494
21,5,Directed,21_5,,,507,26947376,12892,8076,16830675,22488,39699
17,72,Directed,17_72,,,1109,44422346,176568,157735,586532,101484,275350
6,36,Directed,6_36,,,26294,1249836745,3958941,3471956,35675138,805633,7603803
55,20,Directed,55_20,,,3,75353,144,79,10631,1728,341
19,13,Directed,19_13,,,1994,46571013,184081,160051,43719,63032,194477
47,19,Directed,47_19,,,724,53345969,210,172,33603736,23884,50632
32,12,Directed,32_12,,,4477,189004046,731819,652894,1041516,329298,1090108
17,53,Directed,17_53,,,6539,375224425,884367,804057,74773593,385177,1341721
53,45,Directed,53_45,,,71,14682688,4182,3368,318302,31237,19190
22,55,Directed,22_55,,,118,4021172,16586,11761,31725,19150,14094
44,44,Directed,44_44,,,6704,10234000,51170,25307,38410,1060,82486
6,47,Directed,6_47,,,9362,1155863043,408236,341888,619129684,895450,1827109
5,32,Directed,5_32,,,468,16104486,69301,60197,124565,40999,81688
38,17,Directed,38_17,,,2586,29869523,129394,100899,3498,43580,218628
26,26,Directed,26_26,,,25838,390376027,1470512,1108734,3796615,180489,960631
40,6,Directed,40_6,,,1436,29928244,106717,81400,461509,94313,242671
56,17,Directed,56_17,,,263,8809585,38706,30771,1499,31118,37322
22,32,Directed,22_32,,,875,35643842,140652,124785,285464,67170,174119
33,26,Directed,33_26,,,986,16426505,64345,56369,279,44840,97527
6,31,Directed,6_31,,,118,5066225,17291,15320,72373,39564,19353
72,25,Directed,72_25,,,1169,43631000,174950,152203,20914,23436,256882
31,29,Directed,31_29,,,1041,37395343,154110,122264,172071,13756,52049
19,18,Directed,19_18,,,202,4470739,940,639,2010180,7389,17186
32,15,Directed,32_15,,,1260,127795534,340992,309313,5648634,113085,448711
48,35,Directed,48_35,,,11490,280735564,955378,773549,26803343,198185,1005660
49,15,Directed,49_15,,,356,27442180,92672,86572,788559,47845,133110
12,51,Directed,12_51,,,26230,881228813,3205024,2716225,611815,778697,2895196
47,45,Directed,47_45,,,1380,66290278,54942,45470,29240184,43514,100879
40,4,Directed,40_4,,,1384,47173004,198661,161421,107666,69380,177971
6,48,Directed,6_48,,,67772,2634483757,9616244,8242941,99841944,2957953,10998531
16,55,Directed,16_55,,,2,49800,219,156,653,2772,423
34,36,Directed,34_36,,,9636,123102073,407402,332284,8307355,91507,476678
19,29,Directed,19_29,,,1645,3537378,14349,8181,19844,8646,154043
45,13,Directed,45_13,,,10999,298870092,1210483,1045145,571156,79584,477416
6,38,Directed,6_38,,,27,946609,4468,3919,827,11241,4848
2,18,Directed,2_18,,,210,40924705,0,0,28616477,51340,65214
44,25,Directed,44_25,,,1281,4425509,6402,3538,1469659,3677,35152
49,45,Directed,49_45,,,1,53460,180,176,602,1753,246
72,37,Directed,72_37,,,782,47130400,148996,139225,649751,78142,152900
6,9,Directed,6_9,,,23,1670034,1382,970,556057,33010,6604
5,51,Directed,5_51,,,4,89200,386,252,385,3629,531
27,51,Directed,27_51,,,4380,135432145,506508,411190,76974,213573,511716
25,8,Directed,25_8,,,2620,101264226,409796,380425,789458,193076,646360
15,41,Directed,15_41,,,1689,91920558,323595,289212,2694994,160830,507737
49,36,Directed,49_36,,,1998,88184512,328912,285917,1390572,134888,461795
51,22,Directed,51_22,,,3117,77654895,301626,239189,65424,124535,438400
2,21,Directed,2_21,,,3225,734993935,24,0,625952289,323920,1084447
