Source,Target,Type,id,label,timeset,weight,PAYLOAD,SEATS,PASSENGERS,FREIGHT,DISTANCE,AIR_TIME
14880,10304,Directed,14880_10304,,,125,196700,771,180,742,2370,5067
10821,12278,Directed,10821_12278,,,1,34000,166,154,0,1129,150
14761,12278,Directed,14761_12278,,,2,160138,259,141,0,2234,300
10721,11996,Directed,10721_11996,,,5,200660,793,764,980,3975,766
10693,11697,Directed,10693_11697,,,843,30408866,126498,106869,205266,32513,91253
14130,14880,Directed,14130_14880,,,1,1350,6,2,0,169,75
12992,11659,Directed,12992_11659,,,1,5600,0,0,2619,637,105
11423,13295,Directed,11423_13295,,,55,5473590,0,0,2780399,20623,10507
12892,13871,Directed,12892_13871,,,69,2332086,9697,9086,10001,11970,11044
13577,10397,Directed,13577_10397,,,1671,41031583,160507,126774,16882,20922,93692
10590,14831,Directed,10590_14831,,,9,253746,969,605,0,3512,640
12197,11764,Directed,12197_11764,,,1,3450,8,2,0,28,12
10440,13244,Directed,10440_13244,,,1,3000,9,2,0,16,50
14262,13796,Directed,14262_13796,,,1,3000,14,7,0,418,61
12391,10721,Directed,12391_10721,,,1,34600,143,139,2354,153,35
12889,12217,Directed,12889_12217,,,1,51860,184,181,235,1600,233
10155,11823,Directed,10155_11823,,,5,107115,0,0,55334,930,568
10158,11697,Directed,10158_11697,,,874,33384800,148695,128940,0,25402,118180
13970,12676,Directed,13970_12676,,,1,47000,0,0,194,286,66
11587,11278,Directed,11587_11278,,,2,81144,324,309,0,1398,181
12266,15370,Directed,12266_15370,,,2713,33859753,156055,123057,18948,24024,179633
11066,11042,Directed,11066_11042,,,12,201374,909,600,407,784,342
10194,10800,Directed,10194_10800,,,42,4447537,0,0,1085531,13354,8495
14683,13232,Directed,14683_13232,,,734,26607734,109417,88164,207595,26936,97476
10397,11697,Directed,10397_11697,,,8074,362059596,1385672,1214989,640640,81921,683291
15167,10800,Directed,15167_10800,,,28,81000,356,133,0,51429,9029
13196,14816,Directed,13196_14816,,,21,33100,116,33,0,1397,1062
15502,14696,Directed,15502_14696,,,2,57206,198,166,0,1064,160
12222,10721,Directed,12222_10721,,,2,6724,18,3,0,232,70
14761,10431,Directed,14761_10431,,,166,10392800,28287,24527,0,10230,11352
11885,10313,Directed,11885_10313,,,1,1500,5,1,0,119,48
11267,10158,Directed,11267_10158,,,2,35003,129,98,0,1030,173
15370,10431,Directed,15370_10431,,,2,35200,134,112,0,1502,283
11111,11150,Directed,11111_11150,,,1,35000,150,50,0,597,74
10819,13303,Directed,10819_13303,,,3,208300,551,298,0,1700,346
10466,12889,Directed,10466_12889,,,159,7653800,26257,19990,0,7728,7713
11109,14747,Directed,11109_14747,,,360,6065140,25084,20799,0,19224,55109
13930,12278,Directed,13930_12278,,,2558,33892984,142273,116516,1274,47040,230103
11638,13244,Directed,11638_13244,,,8,478700,150,132,94541,9996,1564
15856,11588,Directed,15856_11588,,,2,4825,18,2,0,6,25
11433,13487,Directed,11433_13487,,,2980,126227565,471584,394284,1413228,80256,259445
13347,12173,Directed,13347_12173,,,4815,26979200,85095,52608,131283,1890,141401
12094,12266,Directed,12094_12266,,,193,4653980,21674,14038,469,16745,24848
10754,10247,Directed,10754_10247,,,20,87400,369,162,2760,1992,1308
10800,10683,Directed,10800_10683,,,1,2000,8,2,0,1786,214
13930,12280,Directed,13930_12280,,,2,75640,309,217,0,2460,372
12191,10540,Directed,12191_10540,,,1,35138,179,47,0,1599,194
11977,14107,Directed,11977_14107,,,1,80450,261,152,0,1487,210
12278,12055,Directed,12278_12055,,,1,5600,0,0,894,600,90
13341,12896,Directed,13341_12896,,,1,28607,75,46,0,551,72
13139,14574,Directed,13139_14574,,,1,11500,50,50,0,43,22
11109,10590,Directed,11109_10590,,,9,256593,969,753,0,5400,856
15016,11540,Directed,15016_11540,,,1,23340,0,0,6255,1022,260
12705,15091,Directed,12705_15091,,,44,61248,181,60,7738,168,745
10721,10257,Directed,10721_10257,,,1057,1966690,9794,6803,0,2030,72939
13232,11721,Directed,13232_11721,,,1,34600,143,125,0,221,36
12191,15167,Directed,12191_15167,,,2,4000,18,3,0,2842,346
14730,15249,Directed,14730_15249,,,2,85000,346,262,0,1084,148
12478,11298,Directed,12478_11298,,,928,32968620,122762,101134,467118,58422,181609
11996,10135,Directed,11996_10135,,,1,10000,50,44,0,543,101
12889,14831,Directed,12889_14831,,,3052,104537480,438252,348681,346289,16984,187883
10670,10154,Directed,10670_10154,,,2,5557,18,6,0,452,137
13422,10599,Directed,13422_10599,,,1,29900,110,94,5,216,102
12819,15741,Directed,12819_15741,,,376,771780,3012,84,4720,20,752
10599,10423,Directed,10599_10423,,,6,147770,584,523,942,4092,744
14057,11648,Directed,14057_11648,,,147,2616600,11172,9233,874,2622,10478
14489,15389,Directed,14489_15389,,,1,13500,50,48,0,357,127
10783,11643,Directed,10783_11643,,,1,2422,9,2,0,182,63
11066,13296,Directed,11066_13296,,,2,44356,199,163,0,1256,187
13830,14747,Directed,13830_14747,,,1344,81708080,272350,235762,480591,113520,414680
15554,10416,Directed,15554_10416,,,3,9600,27,25,0,168,101
13806,10139,Directed,13806_10139,,,236,683300,2021,761,18226,1484,2692
12953,11618,Directed,12953_11618,,,2,66150,284,281,2,34,53
15048,11563,Directed,15048_11563,,,4,136000,664,571,0,3680,486
13970,10754,Directed,13970_10754,,,14,71130,294,143,598,3370,1123
10918,11049,Directed,10918_11049,,,1,34700,179,106,0,1075,133
13871,10781,Directed,13871_10781,,,1,35000,150,72,0,788,102
14814,11057,Directed,14814_11057,,,1,42500,173,161,0,764,100
11292,14689,Directed,11292_14689,,,702,9944010,38028,32285,0,23816,92181
12953,10478,Directed,12953_10478,,,1,3274,9,1,0,113,33
13398,11728,Directed,13398_11728,,,9,64056,270,14,0,188,270
16588,11728,Directed,16588_11728,,,1,3450,9,2,0,144,30
13487,12280,Directed,13487_12280,,,34,682050,2582,2135,0,4695,4495
16091,11540,Directed,16091_11540,,,4,144000,0,0,29904,1447,719
12892,10721,Directed,12892_10721,,,4433,176978157,681829,603474,2443601,295043,1318191
12889,13198,Directed,12889_13198,,,1756,63633806,266646,231798,739090,56950,240532
13196,13676,Directed,13196_13676,,,253,378340,1327,230,5543,1720,4579
14685,12191,Directed,14685_12191,,,1,13500,50,41,0,853,160
14895,13873,Directed,14895_13873,,,198,613070,1680,651,19308,10168,8663
15385,12708,Directed,15385_12708,,,1,1200,6,1,0,110,69
13676,13196,Directed,13676_13196,,,242,360570,1280,252,2080,1760,4271
13341,12953,Directed,13341_12953,,,2,121715,343,208,12461,2208,268
14112,15502,Directed,14112_15502,,,3,85809,297,267,0,1300,293
13495,11726,Directed,13495_11726,,,1,162000,350,196,48815,690,98
12228,11637,Directed,12228_11637,,,1,38879,150,126,0,704,104
14412,10299,Directed,14412_10299,,,2,6000,18,14,0,172,91
15412,11109,Directed,15412_11109,,,1,11118,50,26,0,1157,166
11106,12197,Directed,11106_12197,,,1,3450,8,3,0,186,48
10874,13244,Directed,10874_13244,,,4,93100,0,0,71874,2468,392
12339,14683,Directed,12339_14683,,,19,1005784,778,467,473881,6895,3021
11845,15049,Directed,11845_15049,,,544,2424300,4856,2369,51323,2736,6716
14869,10299,Directed,14869_10299,,,98,4772682,17485,14951,5975,14875,25896
10640,14804,Directed,10640_14804,,,1,1750,9,9,0,127,41
14574,10562,Directed,14574_10562,,,1,62755,0,0,15710,655,93
11986,12191,Directed,11986_12191,,,1,20210,79,51,0,1061,192
13367,10466,Directed,13367_10466,,,115,9180600,18220,16786,0,25760,20358
13768,10313,Directed,13768_10313,,,1,2370,9,8,407,158,41
13341,12149,Directed,13341_12149,,,8,54700,0,0,20676,1524,909
10666,16101,Directed,10666_16101,,,1,4519,9,8,0,180,0
13930,12889,Directed,13930_12889,,,4656,196139104,743179,680483,142657,190764,951623
14747,14107,Directed,14747_14107,,,6302,239267279,930655,781525,1128461,197046,896040
14512,14730,Directed,14512_14730,,,54,6275085,0,0,3012734,6909,2893
12855,12195,Directed,12855_12195,,,1,2200,8,6,0,165,59
10154,12197,Directed,10154_12197,,,932,2666304,8164,4622,0,8786,54587
14856,15245,Directed,14856_15245,,,1,2200,8,4,0,163,55
13198,14307,Directed,13198_14307,,,2,66800,286,188,0,2468,378
12598,13061,Directed,12598_13061,,,1,38436,0,0,15180,380,70
12831,12807,Directed,12831_12807,,,4,7350,27,4,478,344,157
11392,15171,Directed,11392_15171,,,76,114000,533,157,22500,1008,3600
10821,11267,Directed,10821_11267,,,737,24814600,104615,70337,54023,10556,49367
10693,14683,Directed,10693_14683,,,629,22004608,91549,71355,131354,25482,75810
14108,12264,Directed,14108_12264,,,1,43452,162,162,0,661,94
12094,11921,Directed,12094_11921,,,1,34600,143,82,0,117,25
14869,10868,Directed,14869_10868,,,1,53460,180,176,602,1753,246
16091,15016,Directed,16091_15016,,,1,35138,149,47,0,433,65
12992,11973,Directed,12992_11973,,,5,176505,669,460,0,1750,264
12815,16346,Directed,12815_16346,,,12,14400,72,18,0,62,184
14447,12889,Directed,14447_12889,,,1,2000,8,3,0,1526,211
14683,11109,Directed,14683_11109,,,3,70150,283,216,85,2196,392
14574,14112,Directed,14574_14112,,,101,3769700,16781,14922,0,10688,9845
14656,12448,Directed,14656_12448,,,1,5600,0,0,2168,740,135
12391,14100,Directed,12391_14100,,,1108,9610150,40650,30407,305,1690,62470
14477,13055,Directed,14477_13055,,,1,733,2,2,0,13,5
13898,14730,Directed,13898_14730,,,1,57846,0,0,27775,903,120
10529,14027,Directed,10529_14027,,,367,11726600,46158,40054,184,19261,58282
14574,13290,Directed,14574_13290,,,1,34700,68,38,0,916,143
11042,10135,Directed,11042_10135,,,6,83828,345,212,0,2034,477
11726,13198,Directed,11726_13198,,,2,62100,253,209,293,112,32
12184,10008,Directed,12184_10008,,,11,14300,55,17,2033,180,288
11259,12889,Directed,11259_12889,,,1552,58489558,237673,217354,589841,41613,230590
11109,14262,Directed,11109_14262,,,1,16940,70,41,0,742,133
14489,11563,Directed,14489_11563,,,3,103000,482,442,0,1314,178
10693,11298,Directed,10693_11298,,,2941,111170240,419001,347782,202919,18930,282675
10800,14689,Directed,10800_14689,,,5,28210,108,74,0,344,109
11603,10590,Directed,11603_10590,,,6,243725,976,887,0,4626,625
14282,12853,Directed,14282_12853,,,125,157075,714,182,2549,867,3678
11292,14674,Directed,11292_14674,,,658,6995896,32900,27276,0,4242,31868
12448,10136,Directed,12448_10136,,,1,13500,50,44,0,562,138
14869,14570,Directed,14869_14570,,,1060,39034346,144733,118701,280595,18568,67796
13256,10423,Directed,13256_10423,,,3,65740,260,254,0,837,229
10990,11996,Directed,10990_11996,,,1,13500,50,50,0,306,87
11193,12478,Directed,11193_12478,,,1058,61125018,43938,31503,24677509,47709,99693
10299,14057,Directed,10299_14057,,,972,38995789,156254,127580,825137,87894,185799
13277,10994,Directed,13277_10994,,,1,12240,50,47,0,373,88
11298,10721,Directed,11298_10721,,,3440,145095481,515920,460935,7323874,123398,645065
10599,11953,Directed,10599_11953,,,1,80700,225,207,0,375,52
15885,12633,Directed,15885_12633,,,10,19350,63,1,718,70,103
12889,14794,Directed,12889_14794,,,377,1334740,70,70,630040,1469,16874
10466,13433,Directed,10466_13433,,,146,8492600,23626,21137,0,24444,21552
13487,10136,Directed,13487_10136,,,6,208186,796,741,8,5568,1042
13461,11871,Directed,13461_11871,,,1,15500,0,0,7981,249,54
12889,12264,Directed,12889_12264,,,1286,67215476,203471,179211,100728,148680,305556
12197,10431,Directed,12197_10431,,,2,25940,84,68,0,1234,226
14112,10158,Directed,14112_10158,,,1,28603,99,77,0,922,118
14712,10849,Directed,14712_10849,,,1,3000,14,4,0,840,107
14761,15295,Directed,14761_15295,,,139,6819000,23336,20585,0,17005,17052
10299,11193,Directed,10299_11193,,,1194,330388042,24,0,290851869,199040,398243
16345,16346,Directed,16345_16346,,,2,2400,12,5,0,22,20
12945,12992,Directed,12945_12992,,,1,57647,0,0,20000,482,175
12559,15304,Directed,12559_15304,,,1,29700,158,51,0,876,125
10783,15725,Directed,10783_15725,,,1,2569,9,1,0,120,48
11433,11587,Directed,11433_11587,,,615,7966000,30750,15765,0,4590,33695
10874,11995,Directed,10874_11995,,,1,12240,50,43,0,342,87
11049,10918,Directed,11049_10918,,,1,34700,179,125,0,1075,156
10529,14814,Directed,10529_14814,,,1,39900,160,132,0,1332,236
14679,12889,Directed,14679_12889,,,4423,152324194,649443,527188,551144,14964,216021
12197,13958,Directed,12197_13958,,,1,3450,9,4,0,497,126
12297,10590,Directed,12297_10590,,,2,15000,80,57,0,72,25
11638,12173,Directed,11638_12173,,,1,43048,162,133,0,2523,321
10154,14100,Directed,10154_14100,,,2,15514,59,29,0,578,171
10800,15370,Directed,10800_15370,,,1,34600,143,4,0,1276,156
11630,14102,Directed,11630_14102,,,10,270000,0,0,218103,1722,1494
11618,12266,Directed,11618_12266,,,3625,159672520,587743,504773,5521907,179200,703315
11292,14696,Directed,11292_14696,,,2,70000,306,68,0,969,253
12448,14842,Directed,12448_14842,,,1,13500,50,39,0,616,122
11433,10140,Directed,11433_10140,,,2,69200,286,285,1638,2694,462
11637,13487,Directed,11637_13487,,,2392,56051623,214845,173083,74782,29882,95475
11057,10423,Directed,11057_10423,,,1323,35833672,127180,111499,23095,43344,196678
10241,12868,Directed,10241_12868,,,1,1200,6,4,0,296,144
14736,10800,Directed,14736_10800,,,1,2000,8,5,0,138,33
12831,10405,Directed,12831_10405,,,278,381725,1643,542,2550,320,2121
14112,12223,Directed,14112_12223,,,161,12859190,27822,24341,45411,16583,16205
15624,12915,Directed,15624_12915,,,1,10000,50,46,0,401,131
12266,12951,Directed,12266_12951,,,2545,26395606,126564,91521,0,8442,90502
11085,10140,Directed,11085_10140,,,257,555600,2132,914,0,2530,16537
15167,16353,Directed,15167_16353,,,1,3450,9,2,0,147,36
11630,12807,Directed,11630_12807,,,1,27000,0,0,20902,514,140
10577,11618,Directed,10577_11618,,,884,9846720,34398,25154,0,3243,38453
12720,12321,Directed,12720_12321,,,5,7475,31,12,0,405,179
12853,11492,Directed,12853_11492,,,913,1546925,5867,2307,32309,2880,15954
12264,14711,Directed,12264_14711,,,954,10799560,37859,27748,0,3325,35798
11066,13198,Directed,11066_13198,,,3,56786,240,183,0,1896,326
13796,12758,Directed,13796_12758,,,470,20688130,72567,59685,230339,92742,144952
11193,13487,Directed,11193_13487,,,1987,36646968,123493,105086,1437438,47680,193266
11996,10693,Directed,11996_10693,,,2,95085,143,123,31726,530,91
12451,14524,Directed,12451_14524,,,8,145813,540,424,0,4352,880
13061,10423,Directed,13061_10423,,,2,137742,0,0,31222,424,81
11630,12653,Directed,11630_12653,,,1,2500,9,6,0,489,135
11823,12992,Directed,11823_12992,,,2,67161,50,44,29947,1154,203
14553,12266,Directed,14553_12266,,,1,128589,470,0,194,1430,167
10140,14524,Directed,10140_14524,,,1,34600,143,136,0,1637,211
11995,11721,Directed,11995_11721,,,1,11486,50,48,0,515,106
15370,14027,Directed,15370_14027,,,1,39500,150,139,0,1138,143
11630,13676,Directed,11630_13676,,,14,62734,94,33,26195,2808,1109
11066,14814,Directed,11066_14814,,,2,15600,50,28,1900,1602,255
11941,10640,Directed,11941_10640,,,4,9700,35,35,0,452,160
10821,14492,Directed,10821_14492,,,2890,81145624,342603,265544,396964,13260,136386
11898,13303,Directed,11898_13303,,,1,28350,149,2,0,1782,215
10540,15167,Directed,10540_15167,,,8,24259,67,17,0,1274,334
14570,11982,Directed,14570_11982,,,1,39900,160,130,0,1365,191
12892,11490,Directed,12892_11490,,,1,2000,8,6,0,74,21
12891,13667,Directed,12891_13667,,,1,92000,273,72,0,1251,150
10551,13873,Directed,10551_13873,,,17,90430,378,271,1577,3396,1124
12889,14107,Directed,12889_14107,,,5963,233198747,922488,715641,787059,25500,272473
13342,14952,Directed,13342_14952,,,2,31075,120,116,0,466,120
14027,12992,Directed,14027_12992,,,2,115294,0,0,40505,1818,330
13770,10304,Directed,13770_10304,,,1,1275,0,0,648,107,48
14683,16091,Directed,14683_16091,,,5,238218,5,0,138565,4836,652
12451,13342,Directed,12451_13342,,,1,34600,143,121,0,925,188
11298,14492,Directed,11298_14492,,,1731,65757600,248852,208708,138728,27586,231270
14512,12478,Directed,14512_12478,,,200,16212579,0,0,7789208,10426,20843
15798,15257,Directed,15798_15257,,,3,3300,15,0,140,45,81
11638,11921,Directed,11638_11921,,,1,13500,50,48,0,632,143
13342,11481,Directed,13342_11481,,,1,34600,143,137,925,876,166
11996,14574,Directed,11996_14574,,,2,70000,300,86,0,418,60
15339,11630,Directed,15339_11630,,,2,4570,17,9,0,338,135
14986,15304,Directed,14986_15304,,,13,495438,1982,1844,1,440,275
15016,10185,Directed,15016_10185,,,1,11118,50,49,0,526,138
12119,14122,Directed,12119_14122,,,188,451200,1504,486,0,572,9400
13894,12853,Directed,13894_12853,,,1,3400,9,9,0,124,42
11615,12197,Directed,11615_12197,,,5,15120,39,8,0,447,198
10581,12478,Directed,10581_12478,,,17,867230,2902,2577,15268,2292,1237
10868,10721,Directed,10868_10721,,,1,11486,50,36,0,799,149
14880,11028,Directed,14880_11028,,,42,93300,297,70,1090,816,841
14109,11259,Directed,14109_11259,,,3,119600,489,359,0,902,214
11775,12896,Directed,11775_12896,,,1,20210,79,77,0,737,188
15458,14893,Directed,15458_14893,,,304,1168000,0,0,296152,1564,10492
13930,12945,Directed,13930_12945,,,2124,23761030,104844,78828,10356,16796,108603
14307,11618,Directed,14307_11618,,,1229,16956884,68569,57468,4941,10080,59305
12889,10739,Directed,12889_10739,,,1,40613,162,159,0,1300,156
11003,11259,Directed,11003_11259,,,1,34600,143,139,0,684,90
10721,13230,Directed,10721_13230,,,272,2654622,9862,5669,39266,5360,24223
14275,10785,Directed,14275_10785,,,1,6400,30,17,0,530,102
10397,10529,Directed,10397_10529,,,2523,84220539,375175,336731,424155,48104,276534
12743,10015,Directed,12743_10015,,,1,1392,4,0,126,8,18
12719,10313,Directed,12719_10313,,,1,5600,0,0,2477,77,30
12953,10994,Directed,12953_10994,,,985,17719985,68720,50951,0,34614,94655
10257,13487,Directed,10257_13487,,,291,8558898,33852,28490,826,25480,41770
13851,11563,Directed,13851_11563,,,3,102000,498,412,0,2898,402
10551,11028,Directed,10551_11028,,,3,6875,19,14,0,288,184
11259,14831,Directed,11259_14831,,,327,11530040,47328,42159,42788,26100,64998
13342,10590,Directed,13342_10590,,,16,586899,2145,1992,0,24384,3277
13930,11146,Directed,13930_11146,,,607,6319385,30977,20744,0,6656,38784
15085,12769,Directed,15085_12769,,,122,274375,923,337,4175,2530,2950
10558,11233,Directed,10558_11233,,,2,13000,60,6,0,160,106
12211,12889,Directed,12211_12889,,,1,3000,14,4,0,7,532
10800,11098,Directed,10800_11098,,,2,5000,19,7,0,1880,267
14718,12779,Directed,14718_12779,,,1,5600,0,0,942,142,55
13467,12184,Directed,13467_12184,,,3,3900,15,12,0,122,174
14100,13303,Directed,14100_13303,,,2869,164014251,509262,408090,4189679,108391,402786
14229,12773,Directed,14229_12773,,,36,72550,237,11,839,16,169
10005,10349,Directed,10005_10349,,,4,9584,32,3,441,312,93
13422,10868,Directed,13422_10868,,,1,12240,50,38,0,473,121
14679,10821,Directed,14679_10821,,,759,31148950,126244,119476,285731,57375,201996
13930,13303,Directed,13930_13303,,,4619,248799772,752348,630831,14176664,184338,709707
10800,15249,Directed,10800_15249,,,1,43400,175,171,0,1998,233
14831,13127,Directed,14831_13127,,,1,41403,166,138,2350,671,104
12953,12478,Directed,12953_12478,,,6,178993,700,498,0,55,209
12214,14474,Directed,12214_14474,,,10,29650,86,22,283,648,251
13487,14524,Directed,13487_14524,,,351,5738826,22909,19953,0,15520,42634
11003,10466,Directed,11003_10466,,,181,13698174,28782,26338,0,29760,31094
13121,14802,Directed,13121_14802,,,292,1852740,9434,3377,0,1044,8724
12206,10747,Directed,12206_10747,,,2,20000,100,97,0,52,18
11278,11587,Directed,11278_11587,,,2,81144,324,307,0,1398,200
14275,16091,Directed,14275_16091,,,1,5600,0,0,3456,30,10
10917,14167,Directed,10917_14167,,,42,77400,374,97,5339,1212,1498
12451,15304,Directed,12451_15304,,,796,5744193,29662,16221,823,5068,42724
14570,11049,Directed,14570_11049,,,1,43596,162,134,0,1456,167
10466,11109,Directed,10466_11109,,,95,5106000,15490,13327,0,9231,7854
11298,10529,Directed,11298_10529,,,685,27792105,108889,94314,97806,25007,121270
14570,11423,Directed,14570_11423,,,53,5327541,150,147,1480605,22032,8492
11193,11146,Directed,11193_11146,,,3,82000,302,196,230,346,94
10590,10620,Directed,10590_10620,,,4,163759,612,570,0,3200,447
11986,15380,Directed,11986_15380,,,403,1430000,150,115,460611,1806,19129
14685,15412,Directed,14685_15412,,,3,37600,167,77,0,600,212
12217,14814,Directed,12217_14814,,,1,20210,76,63,0,434,99
13342,10279,Directed,13342_10279,,,1,20210,76,71,0,912,137
13367,15412,Directed,13367_15412,,,2,42142,152,128,0,1048,248
12173,13796,Directed,12173_13796,,,827,94758393,136199,121313,28811027,122859,228291
13851,12451,Directed,13851_12451,,,1,32200,143,130,0,983,122
10800,15016,Directed,10800_15016,,,3,7000,29,4,0,4749,553
12478,14986,Directed,12478_14986,,,369,11523016,45158,35366,0,21861,55609
14057,13486,Directed,14057_13486,,,366,6540048,27902,23600,32324,5434,25012
10781,13851,Directed,10781_13851,,,1,34700,150,127,0,502,74
14492,10562,Directed,14492_10562,,,1,50000,181,167,0,647,89
10529,13487,Directed,10529_13487,,,1165,35972783,136589,116836,20667,64050,179163
14696,14112,Directed,14696_14112,,,153,6658000,25580,22894,0,19460,19488
11109,11884,Directed,11109_11884,,,1,18740,70,60,0,887,161
10721,15096,Directed,10721_15096,,,515,6113463,24314,14509,16379,4505,28928
12896,14683,Directed,12896_14683,,,22,1705065,333,213,306306,2076,1205
14027,15024,Directed,14027_15024,,,1,37400,150,140,0,1123,136
10994,12263,Directed,10994_12263,,,29,8018706,0,0,1185204,9225,4116
14627,15798,Directed,14627_15798,,,1,1350,6,4,3,78,43
14771,13487,Directed,14771_13487,,,3385,140356397,535389,453575,721453,233583,638266
12822,14895,Directed,12822_14895,,,1,3000,9,9,0,182,55
15323,12888,Directed,15323_12888,,,1,43723,162,121,0,1294,170
