Source,Target,Type,id,label,timeset,weight,PAYLOAD,SEATS,PASSENGERS,FREIGHT,DISTANCE,AIR_TIME
26,49,Directed,26_49,,,1501,63144847,238708,218779,237568,84417,309544
30,49,Directed,30_49,,,8527,118363702,442366,361759,8,75719,551472
8,15,Directed,8_15,,,614,38585471,137228,116280,778121,191097,256009
50,12,Directed,50_12,,,327,8557700,32657,28377,0,15614,53536
20,55,Directed,20_55,,,3,30180,138,118,0,1710,351
31,8,Directed,31_8,,,9149,135551437,542086,428287,177900,109861,603567
26,39,Directed,26_39,,,8373,121417503,410896,328535,9086790,47950,279451
18,2,Directed,18_2,,,256,55094008,0,0,29319198,78462,93431
41,34,Directed,41_34,,,597,23162007,92650,82556,291287,111964,168320
4,2,Directed,4_2,,,383,14269100,51640,43996,379561,46022,123652
17,32,Directed,17_32,,,8770,326123070,1317760,1177382,2206002,306615,1811080
13,22,Directed,13_22,,,14980,331420472,1286379,1077556,1711953,114534,1072934
21,22,Directed,21_22,,,813,43701351,25252,18432,20254793,66425,75994
46,18,Directed,46_18,,,5,217716,598,386,6482,2886,369
54,20,Directed,54_20,,,2,92160,352,294,0,1710,245
30,37,Directed,30_37,,,1,4409,12,2,0,1848,0
78,45,Directed,78_45,,,4,179778,546,348,0,5477,812
27,44,Directed,27_44,,,253,5099635,19112,16658,54,30159,35509
55,44,Directed,55_44,,,1,44348,162,54,0,846,98
2,1,Directed,2_1,,,94,26895367,0,0,22554459,49245,33124
47,56,Directed,47_56,,,267,16777594,0,0,10407258,14532,36910
45,5,Directed,45_5,,,2,61390,232,207,1,1496,286
75,75,Directed,75_75,,,10147,60655763,247367,150208,2115555,13585,260451
1,32,Directed,1_32,,,366,12654000,50520,43415,60719,25888,81790
30,13,Directed,30_13,,,70,3127672,11722,10390,1795,23653,13803
37,51,Directed,37_51,,,32691,665466517,2142000,1572438,5663254,224946,1525990
13,25,Directed,13_25,,,5582,212374876,839481,723950,1390860,121110,680154
29,17,Directed,29_17,,,25286,512323527,2062260,1537581,2278388,138931,1315069
45,6,Directed,45_6,,,308,32174927,27,19,17798908,103290,86238
22,72,Directed,22_72,,,2,60134,253,121,0,3601,407
36,19,Directed,36_19,,,13,762158,686,578,265327,9247,1925
24,12,Directed,24_12,,,15779,509313367,2135907,1745370,1485305,337145,1907878
21,35,Directed,21_35,,,514,57411507,33,5,31180457,42517,80093
55,27,Directed,55_27,,,10837,249402438,926335,715709,3646216,125859,496171
5,42,Directed,5_42,,,1,10000,50,42,0,1059,171
54,34,Directed,54_34,,,73,800534,3511,2559,0,5964,6311
47,18,Directed,47_18,,,2758,164087159,50660,43453,78880368,77671,158102
47,51,Directed,47_51,,,10406,339394563,520917,361020,116889315,239028,877893
17,54,Directed,17_54,,,642,6429772,32113,21455,0,5986,39673
53,44,Directed,53_44,,,3,140450,561,334,0,7042,817
6,40,Directed,6_40,,,1819,32446308,119952,84341,158116,115719,271114
31,24,Directed,31_24,,,2,75670,315,180,0,2095,230
38,16,Directed,38_16,,,1,37000,152,32,0,779,119
35,32,Directed,35_32,,,2086,64863392,262941,192357,592045,25272,157815
19,21,Directed,19_21,,,387,38926288,299,188,21477049,26994,25216
56,16,Directed,56_16,,,251,15750647,168,131,5164985,7477,17948
26,32,Directed,26_32,,,3241,136111366,538874,496968,160363,170056,757300
28,24,Directed,28_24,,,364,12093100,49935,32819,63742,23834,43421
33,25,Directed,33_25,,,1401,2715638,12727,6633,121246,2986,56533
6,30,Directed,6_30,,,1009,23306310,103564,83028,11183,78417,110136
72,26,Directed,72_26,,,19,854233,3015,2283,14893,15440,5059
31,28,Directed,31_28,,,8,236800,1080,772,0,4818,614
5,45,Directed,5_45,,,1,51300,188,168,0,754,92
78,36,Directed,78_36,,,326,16210260,58637,51212,3120,30837,73361
78,27,Directed,78_27,,,1,42374,162,2,0,2449,351
48,32,Directed,48_32,,,14926,551127459,2209149,1905234,2481498,443003,2245233
50,26,Directed,50_26,,,1221,15319190,61297,53715,907,11471,106529
12,50,Directed,12_50,,,331,8686200,33253,27739,932,20788,51137
32,55,Directed,32_55,,,1734,59226211,238534,202104,157219,83382,315665
51,18,Directed,51_18,,,4281,105086282,247183,189558,19598731,95425,342089
6,49,Directed,6_49,,,25605,671928688,2356883,1921354,31580487,465332,2114967
9,54,Directed,9_54,,,3,37500,150,94,0,872,224
34,39,Directed,34_39,,,5089,110826983,463155,291332,812434,96573,374029
32,34,Directed,32_34,,,2190,85372620,369383,323072,213943,169262,572174
45,12,Directed,45_12,,,1891,55168399,232022,192592,953849,70181,143020
44,24,Directed,44_24,,,3075,104564994,426952,350455,273798,14061,185873
37,6,Directed,37_6,,,4354,212888276,768458,674851,677883,230554,1260845
49,46,Directed,49_46,,,524,7668066,29293,20735,0,14327,37888
72,36,Directed,72_36,,,5640,231019690,893274,778383,836564,158176,1193913
27,50,Directed,27_50,,,2,72398,136,82,0,1974,240
39,5,Directed,39_5,,,10,208486,823,580,0,5894,1126
49,16,Directed,49_16,,,9901,170838553,426880,325021,22981281,79131,470361
51,21,Directed,51_21,,,5973,136466698,295187,197438,27428843,138575,431979
2,26,Directed,2_26,,,7,682644,2105,1608,154144,20902,1919
13,51,Directed,13_51,,,25401,722517113,2966116,2299874,1645544,309309,1848176
30,26,Directed,30_26,,,2,68360,234,190,1882,2534,303
34,40,Directed,34_40,,,665,7136240,34959,25883,7626,57784,121136
8,38,Directed,8_38,,,6919,74259141,305725,223988,158,76544,631953
48,55,Directed,48_55,,,3906,64914159,256313,221720,39212,108597,467429
15,15,Directed,15_15,,,127084,2477201324,9155159,6750413,135573423,147246,3472375
4,27,Directed,4_27,,,4868,203159638,776619,682824,579545,316112,770767
25,21,Directed,25_21,,,1754,87029439,112978,86455,26876626,84803,202314
13,36,Directed,13_36,,,23947,821879588,3000940,2401344,36009876,431834,2435714
53,4,Directed,53_4,,,6871,259088492,1001121,835348,1085437,289932,982073
41,20,Directed,41_20,,,3,103700,426,392,1351,4259,541
47,2,Directed,47_2,,,1010,228380625,0,0,112127161,88284,381485
23,33,Directed,23_33,,,6,67970,277,115,2481,1017,300
31,13,Directed,31_13,,,1697,44285300,181053,156246,50865,73069,179568
46,39,Directed,46_39,,,3,84634,311,239,1565,2366,312
12,36,Directed,12_36,,,57929,2076480676,8221366,6767009,21336845,1636576,7983618
48,45,Directed,48_45,,,5785,82526144,350772,288287,404726,215965,676541
38,45,Directed,38_45,,,1,44562,162,157,0,1124,137
54,1,Directed,54_1,,,1,39500,150,138,0,406,60
49,21,Directed,49_21,,,1209,82210001,108376,93962,30231455,80216,203998
49,30,Directed,49_30,,,8548,118688580,443526,364657,0,76694,537921
56,46,Directed,56_46,,,84,414800,1708,813,0,3247,5689
34,22,Directed,34_22,,,1013,24116384,96476,75700,82967,127520,171377
31,5,Directed,31_5,,,3,60500,252,151,0,1480,290
41,47,Directed,41_47,,,599,106406117,714,594,55135227,81987,123954
4,28,Directed,4_28,,,1,38170,160,144,5,1220,183
36,72,Directed,36_72,,,5630,230292068,891285,764484,2837909,154970,1117674
39,1,Directed,39_1,,,19,519853,929,748,65304,8595,1713
17,18,Directed,17_18,,,13413,253675676,758492,579537,40475462,54315,429789
41,29,Directed,41_29,,,362,12688900,49596,44777,149335,46394,64457
48,78,Directed,48_78,,,1,21226,0,0,915,2216,248
46,32,Directed,46_32,,,318,10817623,50352,45068,0,24197,44691
6,25,Directed,6_25,,,8715,353898606,1356876,1190070,3755294,665454,2629346
24,51,Directed,24_51,,,1721,53270682,214349,161757,363385,8004,55664
49,26,Directed,49_26,,,1503,68615854,252221,225109,223775,87080,266156
9,47,Directed,9_47,,,568,55304421,515,395,39489765,31706,83209
25,72,Directed,25_72,,,1039,38858600,155850,124188,1695406,20088,219089
12,42,Directed,12_42,,,22947,806689060,3170805,2616196,2674350,810687,2909901
53,8,Directed,53_8,,,9294,304141966,1242724,1106171,3137834,296812,1134294
18,54,Directed,18_54,,,108,518010,383,248,194002,2683,9064
8,36,Directed,8_36,,,4186,170314613,678059,578069,258291,233953,811413
36,49,Directed,36_49,,,1952,83314127,317840,270728,767815,101490,535721
9,6,Directed,9_6,,,6,491849,13,2,199614,10018,1692
6,45,Directed,6_45,,,311,32518720,362,247,16551693,79096,76257
33,8,Directed,33_8,,,364,12598400,50182,42002,1927,27689,87419
1,45,Directed,1_45,,,48,906540,618,481,77538,6078,2604
12,23,Directed,12_23,,,329,11607101,48425,42362,253066,56247,54052
40,32,Directed,40_32,,,1098,36985204,150331,127246,139689,56480,158187
37,13,Directed,37_13,,,32712,778709415,3062867,2519221,1685908,179411,1633240
38,27,Directed,38_27,,,11143,169604780,648414,469757,476496,123373,629536
29,27,Directed,29_27,,,5104,145269751,568707,424894,1581754,127570,340506
48,25,Directed,48_25,,,5732,224809637,876042,725437,927396,248501,1103727
8,48,Directed,8_48,,,29962,854927552,3319587,2742065,7498665,724543,2879645
42,22,Directed,42_22,,,781,22886476,83324,67011,64229,76877,121639
22,5,Directed,22_5,,,17,703741,711,588,145577,4843,1016
40,53,Directed,40_53,,,1,21226,0,0,2750,1525,202
9,31,Directed,9_31,,,1,34600,137,122,0,1199,175
56,48,Directed,56_48,,,327,12850556,48239,39843,554,21117,40471
27,8,Directed,27_8,,,6988,229423993,926970,794190,850486,199030,696440
5,12,Directed,5_12,,,152,5214922,23216,20436,47278,14099,18086
4,13,Directed,4_13,,,4922,212810470,800550,705740,1591951,223660,918083
42,41,Directed,42_41,,,161,6524974,23102,20429,316934,23770,51128
25,48,Directed,25_48,,,5804,239658914,872676,729315,11652228,275994,1286595
24,44,Directed,24_44,,,3065,104686500,424934,338280,273431,13734,160764
12,28,Directed,12_28,,,700,24598540,97773,75003,49125,87778,57320
47,34,Directed,47_34,,,4214,267583510,147137,102348,147808919,127002,484376
36,8,Directed,36_8,,,4050,165172209,657783,561501,521863,200658,911777
38,31,Directed,38_31,,,1,6500,30,21,0,435,97
8,2,Directed,8_2,,,605,20258301,90043,79317,260569,89210,185654
20,38,Directed,20_38,,,2,109233,0,0,25156,711,180
8,41,Directed,8_41,,,6202,173562699,708885,636695,751606,198934,873333
46,6,Directed,46_6,,,60,2139042,9390,8580,42338,14779,10828
21,45,Directed,21_45,,,904,55745742,23301,16916,31883815,27127,46185
37,49,Directed,37_49,,,523,20316808,78827,66824,17230,56991,123471
18,1,Directed,18_1,,,59,837513,340,299,310817,12427,4652
39,42,Directed,39_42,,,12627,180856031,607789,424873,751007,100660,679989
51,32,Directed,51_32,,,1223,48479157,186076,159862,77627,149581,338706
47,8,Directed,47_8,,,5559,251093515,428422,365119,93286844,213863,775889
32,24,Directed,32_24,,,1156,44462933,178266,157153,591234,50893,285602
1,21,Directed,1_21,,,477,44576224,1912,1165,16648057,13810,23526
36,44,Directed,36_44,,,253,2836937,9526,3384,155122,4456,9371
12,10,Directed,12_10,,,19,3458300,173,139,32303,6546,2276
24,29,Directed,24_29,,,2639,88043775,360676,281905,749636,62705,323569
18,47,Directed,18_47,,,3038,191118480,53873,44612,100326697,76502,185487
37,78,Directed,37_78,,,399,22269900,71874,63954,101778,65570,73624
4,31,Directed,4_31,,,1757,55762391,215017,180388,189242,96456,226008
25,10,Directed,25_10,,,2,6283,18,7,0,644,199
47,23,Directed,47_23,,,254,15653929,0,0,8724087,30125,34736
20,31,Directed,20_31,,,2,23237,94,68,0,530,90
56,32,Directed,56_32,,,95,3215032,14750,12806,0,8650,9109
45,20,Directed,45_20,,,45,12210770,0,0,1581787,9225,6105
18,12,Directed,18_12,,,5767,169801504,644435,531009,14727855,249783,695683
44,9,Directed,44_9,,,196,12248457,432,303,2317212,1122,3637
42,40,Directed,42_40,,,5,190632,455,417,28884,5945,860
20,42,Directed,20_42,,,5,200060,664,573,12046,4728,648
36,4,Directed,36_4,,,2399,103085966,389264,341335,357154,166404,682193
49,18,Directed,49_18,,,387,14442221,47975,41651,843513,52833,62281
34,51,Directed,34_51,,,8177,105320927,421080,302849,8162301,52650,404951
2,47,Directed,2_47,,,1290,254596800,0,0,183396073,91437,443224
13,45,Directed,13_45,,,12090,282675662,1143961,865629,905569,78220,455889
54,54,Directed,54_54,,,1020,6920910,33592,10794,7890,1044,13089
12,17,Directed,12_17,,,25986,928768986,3632355,3134031,10931889,913334,3912842
24,20,Directed,24_20,,,2,68000,332,263,0,1129,318
19,48,Directed,19_48,,,4739,70184993,287658,214775,4808,87451,497954
44,32,Directed,44_32,,,359,12421400,49681,47225,33032,28356,115111
33,36,Directed,33_36,,,1880,13565448,57685,37119,13006,12950,111096
21,36,Directed,21_36,,,6107,250127721,288916,193326,107543324,204812,553704
23,21,Directed,23_21,,,3,205809,0,0,7153,987,440
39,28,Directed,39_28,,,55,1751885,7276,5796,2676,38617,5615
39,35,Directed,39_35,,,3,90285,449,342,92,4095,629
37,32,Directed,37_32,,,2060,94303100,346794,307101,245231,84060,534381
29,4,Directed,29_4,,,4526,157144757,589908,501899,997387,176599,728394
20,45,Directed,20_45,,,19,5202448,0,0,857470,10250,2359
17,40,Directed,17_40,,,6419,99777496,401632,288091,83261,135750,611627
41,51,Directed,41_51,,,490,20801431,79694,72667,43975,100228,130256
36,25,Directed,36_25,,,22090,502551876,1849799,1104045,412837,98788,1024063
29,35,Directed,29_35,,,732,24378940,100288,79496,144887,47692,88050
21,51,Directed,21_51,,,5895,131389477,293839,198657,32603015,126187,383298
12,5,Directed,12_5,,,161,5554181,23835,20776,115212,20087,21252
2,40,Directed,2_40,,,1,268400,0,0,206155,2883,0
32,6,Directed,32_6,,,56398,1728668305,6848395,5298627,24794588,312169,3011831
75,24,Directed,75_24,,,7,1500600,0,0,82572,31688,4660
48,1,Directed,48_1,,,10500,201024950,825306,563914,1288413,211686,808497
42,55,Directed,42_55,,,1531,36071627,81169,65802,55265,31593,168139
27,39,Directed,27_39,,,5752,114727716,309811,244837,4717375,132797,478099
39,19,Directed,39_19,,,7,183225,662,469,0,3127,555
10,34,Directed,10_34,,,2,249450,8,3,3729,192,60
24,33,Directed,24_33,,,2739,93738562,379468,299670,196332,14381,162549
23,26,Directed,23_26,,,1862,26699564,105491,93324,1211,58052,198765
39,23,Directed,39_23,,,238,2543010,11796,10618,8930,8680,19416
39,32,Directed,39_32,,,1933,73275830,293410,262632,523273,175815,470856
13,78,Directed,13_78,,,570,28845700,101101,90606,303655,30654,107555
37,22,Directed,37_22,,,3197,83180955,304965,254267,208307,80860,314443
25,55,Directed,25_55,,,1066,29234208,129919,99344,33431,27619,135710
2,38,Directed,2_38,,,1,61540,224,33,6774,2297,324
45,48,Directed,45_48,,,5891,97391163,348390,277432,6799586,218505,822525
9,19,Directed,9_19,,,1,5600,0,0,2801,906,165
24,2,Directed,24_2,,,1,78030,209,79,0,3383,448
27,30,Directed,27_30,,,3494,89013733,337571,280522,81194,186988,453920
39,12,Directed,39_12,,,9382,262201897,1095379,927931,231408,464846,1188767
53,39,Directed,53_39,,,159,5866531,23550,22012,23506,56581,36933
12,9,Directed,12_9,,,4231,149928060,602890,508698,250574,157183,609751
24,34,Directed,24_34,,,2815,53018996,213542,135306,1034921,18659,122980
18,26,Directed,18_26,,,7716,173390640,444675,322033,33647067,85570,323812
22,25,Directed,22_25,,,334,8831555,33504,27177,5135,23295,58072
35,16,Directed,35_16,,,1,30016,138,132,0,781,104
48,5,Directed,48_5,,,13692,243173335,974239,698423,1703635,122773,673228
53,12,Directed,53_12,,,1081,47508920,175984,158842,609468,92654,330578
49,4,Directed,49_4,,,7635,221820145,858634,660879,1252755,96104,570168
6,19,Directed,6_19,,,314,28757176,6003,5264,12276006,73430,53519
29,48,Directed,29_48,,,22224,593575594,2365066,1841541,3204046,263337,1839794
35,36,Directed,35_36,,,2,80370,310,295,327,3652,430
51,72,Directed,51_72,,,502,19832311,76790,66531,120960,51322,99453
20,17,Directed,20_17,,,3469,37323834,167473,129533,15514,47575,286684
36,53,Directed,36_53,,,2122,122170634,316065,276643,19040209,229776,647300
13,4,Directed,13_4,,,4923,212777167,800276,714310,1709836,217373,1057900
2,53,Directed,2_53,,,10209,394890481,1399087,1113772,24708759,393807,1634309
51,9,Directed,51_9,,,3587,74015831,260477,185475,12465,52586,193508
1,10,Directed,1_10,,,1,205206,0,1,0,698,93
25,33,Directed,25_33,,,1413,3346167,12780,6524,334283,3364,56875
2,49,Directed,2_49,,,425,22014584,77149,67723,1512328,25500,105557
5,8,Directed,5_8,,,1650,24717793,112869,93021,0,42628,183201
34,12,Directed,34_12,,,22272,839802900,3367344,2857260,5247809,720826,3140217
55,4,Directed,55_4,,,2124,74677623,289789,246267,92770,213237,425291
50,48,Directed,50_48,,,1,12500,50,39,0,1510,201
9,26,Directed,9_26,,,1887,42854828,167175,131862,30826,76821,172274
6,10,Directed,6_10,,,1,24600,0,0,2965,2348,246
20,5,Directed,20_5,,,4,118000,542,337,0,939,148
30,46,Directed,30_46,,,3,114299,238,199,10808,2351,394
51,47,Directed,51_47,,,10042,312664754,526078,362335,95395817,234324,927101
31,51,Directed,31_51,,,896,23035265,80817,59753,0,37559,115704
39,6,Directed,39_6,,,1957,72084767,295719,246264,579554,296534,543383
53,37,Directed,53_37,,,753,35418450,129027,118895,348448,56975,198138
34,34,Directed,34_34,,,9,341446,383,273,3509,519,177
45,78,Directed,45_78,,,2,74803,218,159,0,2735,370
5,20,Directed,5_20,,,1,42500,173,101,0,348,50
27,20,Directed,27_20,,,1114,15040227,56318,43119,378,15143,89501
18,28,Directed,18_28,,,40,1118065,4353,2896,24959,20389,3383
42,19,Directed,42_19,,,6,214189,404,281,37405,4759,774
51,53,Directed,51_53,,,1789,74902800,286156,254509,453158,152495,561285
19,30,Directed,19_30,,,3,90489,382,294,0,2697,378
18,38,Directed,18_38,,,3,72493,266,200,0,2115,319
17,24,Directed,17_24,,,5682,160107790,574730,446841,7341117,97607,489189
34,19,Directed,34_19,,,458,20444070,15932,13031,9374696,32118,66615
23,45,Directed,23_45,,,1,32870,149,65,0,877,160
28,18,Directed,28_18,,,35,1080635,4708,3949,0,19707,2895
16,39,Directed,16_39,,,2,72161,312,263,0,3324,408
